year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,7,1,557,600,-3,817,802,15,EV,4372,N21129,EWR,MSP,154,1008,6,0,2013-07-01T10:00:00Z
2013,7,1,557,600,-3,727,730,-3,EV,4424,N18101,EWR,RDU,69,416,6,0,2013-07-01T10:00:00Z
2013,7,1,557,600,-3,719,716,3,EV,6177,N13908,EWR,IAD,47,212,6,0,2013-07-01T10:00:00Z
2013,7,1,557,600,-3,712,725,-13,AA,301,N496AA,LGA,ORD,110,733,6,0,2013-07-01T10:00:00Z
2013,7,1,557,605,-8,838,820,18,MQ,3550,N521MQ,LGA,ATL,123,762,6,5,2013-07-01T10:00:00Z
2013,7,1,557,600,-3,828,907,-39,UA,1209,N11206,EWR,LAX,300,2454,6,0,2013-07-01T10:00:00Z
2013,7,1,559,605,-6,748,735,13,MQ,3525,N721MQ,LGA,RDU,72,431,6,5,2013-07-01T10:00:00Z
2013,7,1,600,600,0,836,830,6,AA,707,N3DBAA,LGA,DFW,186,1389,6,0,2013-07-01T10:00:00Z
2013,7,1,600,600,0,839,834,5,B6,27,N559JB,EWR,MCO,136,937,6,0,2013-07-01T10:00:00Z
2013,7,1,600,600,0,848,840,8,WN,488,N253WN,EWR,HOU,201,1411,6,0,2013-07-01T10:00:00Z
2013,7,1,600,559,1,700,720,-20,UA,597,N428UA,EWR,BOS,40,200,5,59,2013-07-01T09:00:00Z
2013,7,1,601,600,1,753,724,29,UA,350,N487UA,LGA,ORD,126,733,6,0,2013-07-01T10:00:00Z
2013,7,1,602,605,-3,752,745,7,DL,1279,N363NB,LGA,MEM,140,963,6,5,2013-07-01T10:00:00Z
2013,7,1,603,608,-5,713,719,-6,B6,2180,N304JB,EWR,BOS,44,200,6,8,2013-07-01T10:00:00Z
2013,7,1,604,605,-1,909,905,4,AA,1837,N3EYAA,LGA,MIA,159,1096,6,5,2013-07-01T10:00:00Z
2013,7,1,605,609,-4,901,859,2,B6,601,N613JB,JFK,FLL,151,1069,6,9,2013-07-01T10:00:00Z
2013,7,1,605,600,5,717,727,-10,UA,569,N498UA,EWR,ORD,109,719,6,0,2013-07-01T10:00:00Z
2013,7,1,606,605,1,925,909,16,UA,774,N811UA,EWR,RSW,154,1068,6,5,2013-07-01T10:00:00Z
2013,7,1,606,610,-4,847,924,-37,UA,303,N555UA,JFK,SFO,324,2586,6,10,2013-07-01T10:00:00Z
2013,7,1,607,611,-4,948,954,-6,B6,1403,N634JB,JFK,SJU,199,1598,6,11,2013-07-01T10:00:00Z
2013,7,1,607,610,-3,823,807,16,DL,1919,N356NW,LGA,MSP,145,1020,6,10,2013-07-01T10:00:00Z
2013,7,1,609,600,9,902,851,11,B6,371,N584JB,LGA,FLL,150,1076,6,0,2013-07-01T10:00:00Z
2013,7,1,610,605,5,713,720,-7,WN,3574,N556WN,EWR,MDW,103,711,6,5,2013-07-01T10:00:00Z
2013,7,1,611,620,-9,820,817,3,EV,4963,N186PQ,EWR,MSP,150,1008,6,20,2013-07-01T10:00:00Z
2013,7,1,611,610,1,723,725,-2,WN,273,N8317M,LGA,MDW,107,725,6,10,2013-07-01T10:00:00Z
2013,7,1,611,615,-4,842,857,-15,UA,1144,N87513,EWR,MCO,130,937,6,15,2013-07-01T10:00:00Z
2013,7,1,614,600,14,732,715,17,MQ,3267,N505MQ,EWR,ORD,106,719,6,0,2013-07-01T10:00:00Z
2013,7,1,615,615,0,923,910,13,AA,1895,N3HJAA,EWR,MIA,158,1085,6,15,2013-07-01T10:00:00Z
2013,7,1,615,615,0,809,808,1,US,1447,N103US,JFK,CLT,87,541,6,15,2013-07-01T10:00:00Z
2013,7,1,617,620,-3,848,842,6,DL,1743,N646DL,JFK,ATL,113,760,6,20,2013-07-01T10:00:00Z
2013,7,1,618,615,3,803,806,-3,US,1965,N118US,EWR,CLT,75,529,6,15,2013-07-01T10:00:00Z
2013,7,1,620,620,0,914,904,10,UA,1115,N28457,EWR,TPA,155,997,6,20,2013-07-01T10:00:00Z
2013,7,1,623,629,-6,726,750,-24,UA,428,N479UA,EWR,BOS,39,200,6,29,2013-07-01T10:00:00Z
2013,7,1,625,630,-5,902,905,-3,UA,329,N419UA,LGA,IAH,188,1416,6,30,2013-07-01T10:00:00Z
2013,7,1,626,630,-4,838,847,-9,B6,211,N589JB,JFK,LAS,280,2248,6,30,2013-07-01T10:00:00Z
2013,7,1,626,625,1,742,805,-23,WN,526,N244WN,LGA,STL,121,888,6,25,2013-07-01T10:00:00Z
2013,7,1,628,630,-2,819,829,-10,EV,4471,N12552,EWR,CLT,88,529,6,30,2013-07-01T10:00:00Z
2013,7,1,628,630,-2,806,755,11,AA,303,N3JXAA,LGA,ORD,111,733,6,30,2013-07-01T10:00:00Z
2013,7,1,628,630,-2,926,904,22,B6,1099,N520JB,LGA,MCO,143,950,6,30,2013-07-01T10:00:00Z
2013,7,1,628,610,18,848,805,43,MQ,3351,N720MQ,LGA,DTW,80,502,6,10,2013-07-01T10:00:00Z
2013,7,1,629,630,-1,740,801,-21,EV,4422,N14158,EWR,PIT,53,319,6,30,2013-07-01T10:00:00Z
2013,7,1,629,634,-5,834,840,-6,EV,4091,N13975,EWR,IND,102,645,6,34,2013-07-01T10:00:00Z
2013,7,1,630,634,-4,838,845,-7,EV,4122,N14558,EWR,SDF,105,642,6,34,2013-07-01T10:00:00Z
2013,7,1,630,630,0,840,835,5,US,1433,N153UW,LGA,CLT,91,544,6,30,2013-07-01T10:00:00Z
2013,7,1,633,630,3,935,924,11,B6,929,N516JB,JFK,RSW,161,1074,6,30,2013-07-01T10:00:00Z
2013,7,1,634,635,-1,755,745,10,EV,4241,N11155,EWR,DCA,57,199,6,35,2013-07-01T10:00:00Z
2013,7,1,634,630,4,919,930,-11,UA,1402,N33103,JFK,LAX,309,2475,6,30,2013-07-01T10:00:00Z
2013,7,1,635,640,-5,1034,1040,-6,AA,413,N3DRAA,JFK,SJU,203,1598,6,40,2013-07-01T10:00:00Z
2013,7,1,639,645,-6,851,835,16,MQ,3599,N501MQ,LGA,MSP,151,1020,6,45,2013-07-01T10:00:00Z
2013,7,1,641,641,0,935,940,-5,UA,1701,N37408,EWR,FLL,159,1065,6,41,2013-07-01T10:00:00Z
2013,7,1,643,641,2,909,842,27,EV,4150,N11107,EWR,CVG,109,569,6,41,2013-07-01T10:00:00Z
2013,7,1,643,643,0,825,901,-36,UA,485,N469UA,EWR,DEN,200,1605,6,43,2013-07-01T10:00:00Z
2013,7,1,646,645,1,754,752,2,B6,318,N298JB,JFK,BOS,41,187,6,45,2013-07-01T10:00:00Z
2013,7,1,646,644,2,801,812,-11,UA,1094,N77296,EWR,ORD,109,719,6,44,2013-07-01T10:00:00Z
2013,7,1,646,645,1,907,912,-5,UA,327,N489UA,EWR,ATL,116,746,6,45,2013-07-01T10:00:00Z
2013,7,1,647,648,-1,924,936,-12,UA,1269,N37267,EWR,PBI,141,1023,6,48,2013-07-01T10:00:00Z
2013,7,1,649,655,-6,935,930,5,AA,711,N3EGAA,LGA,DFW,191,1389,6,55,2013-07-01T10:00:00Z
2013,7,1,651,700,-9,822,835,-13,AA,305,N543AA,LGA,ORD,111,733,7,0,2013-07-01T11:00:00Z
2013,7,1,651,650,1,926,933,-7,B6,453,N794JB,JFK,PBI,140,1028,6,50,2013-07-01T10:00:00Z
2013,7,1,654,700,-6,905,951,-46,B6,23,N653JB,JFK,LAX,295,2475,7,0,2013-07-01T11:00:00Z
2013,7,1,654,700,-6,757,806,-9,US,2116,N952UW,LGA,BOS,39,184,7,0,2013-07-01T11:00:00Z
2013,7,1,654,700,-6,823,807,16,US,2163,N757UW,LGA,DCA,58,214,7,0,2013-07-01T11:00:00Z
2013,7,1,655,700,-5,902,900,2,9E,3879,N8646A,EWR,CVG,92,569,7,0,2013-07-01T11:00:00Z
2013,7,1,655,658,-3,855,915,-20,UA,1138,N38727,EWR,PHX,278,2133,6,58,2013-07-01T10:00:00Z
2013,7,1,657,700,-3,935,940,-5,AA,2083,N576AA,EWR,DFW,193,1372,7,0,2013-07-01T11:00:00Z
2013,7,1,657,700,-3,943,929,14,DL,1547,N645DL,LGA,ATL,124,762,7,0,2013-07-01T11:00:00Z
2013,7,1,657,700,-3,932,1000,-28,DL,1415,N371DA,JFK,SLC,254,1990,7,0,2013-07-01T11:00:00Z
2013,7,1,658,600,58,858,756,62,DL,731,N322NB,LGA,DTW,81,502,6,0,2013-07-01T10:00:00Z
2013,7,1,658,647,11,848,918,-30,UA,1506,N73406,EWR,LAS,269,2227,6,47,2013-07-01T10:00:00Z
2013,7,1,659,605,54,945,839,66,B6,583,N789JB,JFK,MCO,144,944,6,5,2013-07-01T10:00:00Z
2013,7,1,659,700,-1,944,945,-1,DL,2285,N949DL,LGA,MCO,139,950,7,0,2013-07-01T11:00:00Z
2013,7,1,659,705,-6,927,1004,-37,UA,1496,N14731,EWR,SNA,309,2434,7,5,2013-07-01T11:00:00Z
2013,7,1,700,700,0,940,1003,-23,DL,763,N187DN,JFK,LAX,300,2475,7,0,2013-07-01T11:00:00Z
2013,7,1,700,649,11,921,903,18,UA,343,N524UA,LGA,DEN,201,1620,6,49,2013-07-01T10:00:00Z
2013,7,1,700,655,5,904,906,-2,US,334,N648AW,EWR,PHX,280,2133,6,55,2013-07-01T10:00:00Z
2013,7,1,701,700,1,828,835,-7,WN,1696,N395SW,EWR,STL,121,872,7,0,2013-07-01T11:00:00Z
2013,7,1,701,700,1,906,833,33,UA,331,N478UA,LGA,ORD,138,733,7,0,2013-07-01T11:00:00Z
2013,7,1,702,700,2,808,811,-3,EV,5819,N13964,EWR,MHT,38,209,7,0,2013-07-01T11:00:00Z
2013,7,1,702,705,-3,1048,1058,-10,B6,3,N568JB,JFK,SJU,202,1598,7,5,2013-07-01T11:00:00Z
2013,7,1,703,705,-2,837,823,14,EV,4522,N13550,EWR,BNA,123,748,7,5,2013-07-01T11:00:00Z
2013,7,1,703,700,3,1016,1007,9,DL,1879,N923DL,LGA,FLL,160,1076,7,0,2013-07-01T11:00:00Z
2013,7,1,704,706,-2,925,1001,-36,UA,1665,N77430,EWR,LAX,302,2454,7,6,2013-07-01T11:00:00Z
2013,7,1,705,705,0,935,903,32,EV,4246,N15985,EWR,DTW,101,488,7,5,2013-07-01T11:00:00Z
2013,7,1,708,715,-7,1026,1030,-4,AA,443,N339AA,JFK,MIA,164,1089,7,15,2013-07-01T11:00:00Z
2013,7,1,710,630,40,845,749,56,EV,4533,N12564,EWR,BUF,68,282,6,30,2013-07-01T10:00:00Z
2013,7,1,711,650,21,1016,931,45,B6,525,N561JB,JFK,TPA,151,1005,6,50,2013-07-01T10:00:00Z
2013,7,1,711,655,16,1054,1058,-4,DL,315,N638DL,JFK,SJU,200,1598,6,55,2013-07-01T10:00:00Z
2013,7,1,711,715,-4,937,1010,-33,VX,399,N640VA,JFK,LAX,304,2475,7,15,2013-07-01T11:00:00Z
2013,7,1,713,655,18,843,815,28,WN,428,N7702A,LGA,MKE,109,738,6,55,2013-07-01T10:00:00Z
2013,7,1,714,705,9,1037,1015,22,AA,2279,N3EEAA,LGA,MIA,163,1096,7,5,2013-07-01T11:00:00Z
2013,7,1,715,705,10,819,819,0,UA,1160,N39463,EWR,BOS,42,200,7,5,2013-07-01T11:00:00Z
2013,7,1,715,645,30,924,908,16,US,15,N553UW,JFK,PHX,274,2153,6,45,2013-07-01T10:00:00Z
2013,7,1,717,720,-3,1005,953,12,UA,318,N572UA,LGA,IAH,191,1416,7,20,2013-07-01T11:00:00Z
2013,7,1,719,725,-6,1020,1010,10,AA,1815,N3FHAA,JFK,MCO,140,944,7,25,2013-07-01T11:00:00Z
2013,7,1,720,720,0,946,1022,-36,AS,15,N533AS,EWR,SEA,306,2402,7,20,2013-07-01T11:00:00Z
2013,7,1,721,700,21,1006,1015,-9,DL,269,N718TW,JFK,SFO,310,2586,7,0,2013-07-01T11:00:00Z
2013,7,1,724,600,84,1013,815,118,FL,345,N168AT,LGA,ATL,130,762,6,0,2013-07-01T10:00:00Z
2013,7,1,724,729,-5,1024,1019,5,B6,461,N784JB,LGA,PBI,142,1035,7,29,2013-07-01T11:00:00Z
2013,7,1,724,730,-6,1041,1031,10,DL,1771,N711ZX,JFK,SEA,315,2422,7,30,2013-07-01T11:00:00Z
2013,7,1,724,730,-6,922,928,-6,DL,831,N979DL,LGA,DTW,93,502,7,30,2013-07-01T11:00:00Z
2013,7,1,725,705,20,1020,1005,15,UA,1060,N17233,EWR,PDX,325,2434,7,5,2013-07-01T11:00:00Z
2013,7,1,726,730,-4,1003,1045,-42,VX,183,N849VA,EWR,SFO,316,2565,7,30,2013-07-01T11:00:00Z
2013,7,1,726,725,1,828,845,-17,WN,463,N281WN,EWR,BNA,97,748,7,25,2013-07-01T11:00:00Z
2013,7,1,727,710,17,939,915,24,MQ,3547,N722MQ,LGA,XNA,159,1147,7,10,2013-07-01T11:00:00Z
2013,7,1,727,720,7,1023,953,30,UA,1591,N37462,EWR,IAH,196,1400,7,20,2013-07-01T11:00:00Z
2013,7,1,727,730,-3,1028,1045,-17,UA,1668,N36444,EWR,SFO,340,2565,7,30,2013-07-01T11:00:00Z
2013,7,1,732,735,-3,1007,1005,2,AA,1949,N3DXAA,JFK,LAS,290,2248,7,35,2013-07-01T11:00:00Z
2013,7,1,733,735,-2,1034,1030,4,AA,1757,N3KFAA,JFK,TPA,151,1005,7,35,2013-07-01T11:00:00Z
2013,7,1,734,740,-6,1018,1055,-37,VX,11,N853VA,JFK,SFO,315,2586,7,40,2013-07-01T11:00:00Z
2013,7,1,735,735,0,1036,1020,16,WN,163,N906WN,LGA,HOU,209,1428,7,35,2013-07-01T11:00:00Z
2013,7,1,736,730,6,1059,1025,34,AA,33,N324AA,JFK,LAX,306,2475,7,30,2013-07-01T11:00:00Z
2013,7,1,737,700,37,1059,1004,55,DL,2003,N904DE,LGA,MIA,168,1096,7,0,2013-07-01T11:00:00Z
2013,7,1,739,745,-6,1015,1000,15,DL,807,N377NW,EWR,ATL,126,746,7,45,2013-07-01T11:00:00Z
2013,7,1,741,745,-4,900,900,0,B6,8,N346JB,JFK,PWM,48,273,7,45,2013-07-01T11:00:00Z
2013,7,1,741,746,-5,918,915,3,UA,759,N457UA,EWR,ORD,131,719,7,46,2013-07-01T11:00:00Z
2013,7,1,742,645,57,1031,845,106,B6,675,N229JB,JFK,MSY,173,1182,6,45,2013-07-01T10:00:00Z
2013,7,1,743,720,23,934,921,13,EV,3824,N14974,EWR,GRR,84,605,7,20,2013-07-01T11:00:00Z
2013,7,1,743,745,-2,1105,1034,31,B6,163,N266JB,JFK,SRQ,166,1041,7,45,2013-07-01T11:00:00Z
2013,7,1,744,746,-2,848,857,-9,EV,4224,N14991,EWR,ALB,38,143,7,46,2013-07-01T11:00:00Z
2013,7,1,745,725,20,1028,1010,18,UA,351,N466UA,EWR,MCO,137,937,7,25,2013-07-01T11:00:00Z
2013,7,1,746,752,-6,910,932,-22,EV,4099,N34111,EWR,STL,119,872,7,52,2013-07-01T11:00:00Z
2013,7,1,746,750,-4,903,911,-8,B6,2702,N273JB,JFK,BUF,54,301,7,50,2013-07-01T11:00:00Z
2013,7,1,749,755,-6,906,930,-24,AA,309,N4WMAA,LGA,ORD,114,733,7,55,2013-07-01T11:00:00Z
2013,7,1,750,755,-5,1050,1115,-25,AA,59,N329AA,JFK,SFO,321,2586,7,55,2013-07-01T11:00:00Z
2013,7,1,751,750,1,1218,1041,97,B6,1717,N624JB,LGA,TPA,176,1010,7,50,2013-07-01T11:00:00Z
2013,7,1,751,730,21,1137,1129,8,B6,1289,N806JB,EWR,SJU,206,1608,7,30,2013-07-01T11:00:00Z
2013,7,1,751,755,-4,959,955,4,MQ,3478,N738MQ,LGA,DTW,81,502,7,55,2013-07-01T11:00:00Z
2013,7,1,752,800,-8,1024,1021,3,B6,677,N178JB,JFK,JAX,122,828,8,0,2013-07-01T12:00:00Z
2013,7,1,752,755,-3,924,915,9,MQ,3709,N3AEMQ,EWR,ORD,129,719,7,55,2013-07-01T11:00:00Z
2013,7,1,753,755,-2,956,956,0,DL,2119,N968DL,LGA,MSP,136,1020,7,55,2013-07-01T11:00:00Z
2013,7,1,754,755,-1,1050,950,60,US,1733,N538UW,LGA,CLT,93,544,7,55,2013-07-01T11:00:00Z
2013,7,1,756,803,-7,954,1016,-22,EV,4407,N16178,EWR,OMA,151,1134,8,3,2013-07-01T12:00:00Z
2013,7,1,756,805,-9,1249,1054,115,DL,1109,N311US,LGA,TPA,168,1010,8,5,2013-07-01T12:00:00Z
2013,7,1,756,800,-4,1052,1101,-9,DL,2190,N352NW,JFK,MIA,148,1089,8,0,2013-07-01T12:00:00Z
2013,7,1,756,800,-4,923,913,10,US,2165,N724UW,LGA,DCA,59,214,8,0,2013-07-01T12:00:00Z
2013,7,1,757,800,-3,1120,1102,18,DL,1271,N383DN,JFK,FLL,151,1069,8,0,2013-07-01T12:00:00Z
2013,7,1,758,800,-2,1154,1200,-6,AA,655,N5FGAA,JFK,STT,198,1623,8,0,2013-07-01T12:00:00Z
2013,7,1,758,647,71,935,809,86,B6,905,N564JB,JFK,ORD,109,740,6,47,2013-07-01T10:00:00Z
2013,7,1,758,800,-2,1134,1053,41,B6,901,N763JB,JFK,FLL,157,1069,8,0,2013-07-01T12:00:00Z
2013,7,1,759,750,9,1011,944,27,B6,1273,N307JB,JFK,CHS,98,636,7,50,2013-07-01T11:00:00Z
2013,7,1,759,800,-1,917,909,8,B6,1491,N329JB,JFK,ACK,43,199,8,0,2013-07-01T12:00:00Z
2013,7,1,759,800,-1,1030,1014,16,DL,2457,N368NB,LGA,MSY,179,1183,8,0,2013-07-01T12:00:00Z
2013,7,1,800,800,0,1035,1019,16,9E,3507,N926XJ,JFK,MSY,167,1182,8,0,2013-07-01T12:00:00Z
2013,7,1,800,800,0,1025,938,47,B6,885,N231JB,JFK,RDU,73,427,8,0,2013-07-01T12:00:00Z
2013,7,1,801,802,-1,921,930,-9,EV,5463,N724EV,LGA,BNA,110,764,8,2,2013-07-01T12:00:00Z
2013,7,1,801,745,16,1005,920,45,EV,4125,N12126,EWR,GSO,75,445,7,45,2013-07-01T11:00:00Z
2013,7,1,802,805,-3,959,950,9,9E,3611,N8977A,JFK,PIT,65,340,8,5,2013-07-01T12:00:00Z
2013,7,1,802,750,12,1102,1029,33,UA,1547,N37263,EWR,DFW,194,1372,7,50,2013-07-01T11:00:00Z
2013,7,1,806,743,23,921,904,17,EV,3854,N24103,EWR,BTV,46,266,7,43,2013-07-01T11:00:00Z
2013,7,1,807,755,12,1021,1009,12,UA,561,N576UA,LGA,DEN,202,1620,7,55,2013-07-01T11:00:00Z
2013,7,1,810,810,0,1028,1026,2,DL,27,N3744F,JFK,ATL,110,760,8,10,2013-07-01T12:00:00Z
2013,7,1,811,815,-4,1059,1057,2,B6,281,N358JB,JFK,HOU,199,1428,8,15,2013-07-01T12:00:00Z
2013,7,1,811,800,11,1344,1100,164,DL,2395,N931DL,LGA,PBI,163,1035,8,0,2013-07-01T12:00:00Z
2013,7,1,812,815,-3,1053,1032,21,DL,1429,N674DL,JFK,LAS,278,2248,8,15,2013-07-01T12:00:00Z
2013,7,1,812,630,102,1222,825,237,MQ,3676,N511MQ,LGA,CLT,86,544,6,30,2013-07-01T10:00:00Z
2013,7,1,812,806,6,1049,1109,-20,UA,1223,N54241,EWR,LAX,304,2454,8,6,2013-07-01T12:00:00Z
2013,7,1,813,811,2,1140,1020,80,EV,4419,N18114,EWR,XNA,155,1131,8,11,2013-07-01T12:00:00Z
2013,7,1,814,816,-2,1047,1007,40,EV,4519,N36915,EWR,AVL,102,583,8,16,2013-07-01T12:00:00Z
2013,7,1,815,815,0,1038,1030,8,9E,3538,N928XJ,JFK,MSP,155,1029,8,15,2013-07-01T12:00:00Z
2013,7,1,815,815,0,1017,1031,-14,DL,914,N343NW,LGA,DEN,207,1620,8,15,2013-07-01T12:00:00Z
2013,7,1,815,815,0,1127,1107,20,DL,1167,N307DQ,JFK,TPA,157,1005,8,15,2013-07-01T12:00:00Z
2013,7,1,815,745,30,934,905,29,WN,3841,N792SW,EWR,MDW,103,711,7,45,2013-07-01T11:00:00Z
2013,7,1,817,820,-3,NA,1135,NA,AA,2267,N3FUAA,LGA,MIA,NA,1096,8,20,2013-07-01T12:00:00Z
2013,7,1,817,815,2,1207,1008,119,US,1231,N189UW,EWR,CLT,79,529,8,15,2013-07-01T12:00:00Z
2013,7,1,819,800,19,1144,954,110,EV,4691,N15910,EWR,DAY,94,533,8,0,2013-07-01T12:00:00Z
2013,7,1,821,825,-4,1141,1109,32,DL,1959,N723TW,JFK,MCO,141,944,8,25,2013-07-01T12:00:00Z
2013,7,1,821,822,-1,1106,1138,-32,UA,1193,N78438,EWR,SEA,302,2402,8,22,2013-07-01T12:00:00Z
2013,7,1,822,825,-3,1106,1101,5,DL,857,N378DA,JFK,SAN,295,2446,8,25,2013-07-01T12:00:00Z
2013,7,1,822,829,-7,1035,1026,9,DL,1157,N317NB,EWR,MSP,157,1008,8,29,2013-07-01T12:00:00Z
2013,7,1,823,829,-6,954,948,6,9E,4231,N835AY,JFK,MVY,36,173,8,29,2013-07-01T12:00:00Z
2013,7,1,823,825,-2,1048,1017,31,US,1831,N561UW,JFK,CLT,89,541,8,25,2013-07-01T12:00:00Z
2013,7,1,825,830,-5,1028,1028,0,EV,4297,N15572,EWR,DTW,80,488,8,30,2013-07-01T12:00:00Z
2013,7,1,825,830,-5,952,950,2,AA,1838,N3HTAA,JFK,BOS,42,187,8,30,2013-07-01T12:00:00Z
2013,7,1,825,829,-4,1151,1143,8,UA,397,N589UA,JFK,SFO,336,2586,8,29,2013-07-01T12:00:00Z
2013,7,1,825,831,-6,1237,1121,76,UA,408,N429UA,EWR,MCO,135,937,8,31,2013-07-01T12:00:00Z
2013,7,1,826,836,-10,941,949,-8,B6,2280,N265JB,EWR,BOS,44,200,8,36,2013-07-01T12:00:00Z
2013,7,1,827,815,12,1028,930,58,MQ,3370,N852MQ,JFK,DCA,61,213,8,15,2013-07-01T12:00:00Z
2013,7,1,829,833,-4,1141,1030,71,EV,4714,N11551,EWR,CLT,86,529,8,33,2013-07-01T12:00:00Z
2013,7,1,829,830,-1,1117,1010,67,9E,3521,N935XJ,JFK,ORD,115,740,8,30,2013-07-01T12:00:00Z
2013,7,1,833,840,-7,1126,1139,-13,UA,443,N597UA,JFK,LAX,297,2475,8,40,2013-07-01T12:00:00Z
2013,7,1,835,843,-8,1119,1006,73,EV,4583,N29917,EWR,PWM,47,284,8,43,2013-07-01T12:00:00Z
2013,7,1,835,830,5,NA,1025,NA,MQ,3407,N514MQ,LGA,CMH,NA,479,8,30,2013-07-01T12:00:00Z
2013,7,1,836,831,5,1211,1015,116,EV,5817,N13994,EWR,MEM,144,946,8,31,2013-07-01T12:00:00Z
2013,7,1,838,630,128,1015,747,148,B6,2802,N184JB,JFK,BUF,54,301,6,30,2013-07-01T10:00:00Z
2013,7,1,838,840,-2,1259,1100,119,MQ,3419,N528MQ,LGA,ATL,122,762,8,40,2013-07-01T12:00:00Z
2013,7,1,839,840,-1,1225,1144,41,UA,421,N592UA,EWR,SFO,313,2565,8,40,2013-07-01T12:00:00Z
2013,7,1,841,840,1,1207,1122,45,B6,1783,N527JB,JFK,MCO,146,944,8,40,2013-07-01T12:00:00Z
2013,7,1,843,849,-6,1331,1154,97,UA,1401,N14214,EWR,MIA,208,1085,8,49,2013-07-01T12:00:00Z
2013,7,1,843,845,-2,1230,1044,106,US,1429,N725UW,LGA,CLT,85,544,8,45,2013-07-01T12:00:00Z
2013,7,1,844,854,-10,1210,1104,66,EV,4181,N31131,EWR,MCI,142,1092,8,54,2013-07-01T12:00:00Z
2013,7,1,844,850,-6,1312,1248,24,DL,301,N3764D,JFK,SJU,199,1598,8,50,2013-07-01T12:00:00Z
2013,7,1,845,829,16,1052,1004,48,MQ,3363,N800MQ,JFK,RDU,74,427,8,29,2013-07-01T12:00:00Z
2013,7,1,846,850,-4,1149,1030,79,AA,313,N522AA,LGA,ORD,106,733,8,50,2013-07-01T12:00:00Z
2013,7,1,846,830,16,1037,1015,22,MQ,3272,N713MQ,LGA,CLE,76,419,8,30,2013-07-01T12:00:00Z
2013,7,1,846,853,-7,1147,1111,36,UA,1643,N14107,EWR,DEN,205,1605,8,53,2013-07-01T12:00:00Z
2013,7,1,848,730,78,1219,1010,129,B6,683,N603JB,JFK,MCO,144,944,7,30,2013-07-01T11:00:00Z
2013,7,1,849,850,-1,1121,1014,67,9E,3427,N907XJ,JFK,DCA,79,213,8,50,2013-07-01T12:00:00Z
