year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,5,1,556,605,-9,741,800,-19,MQ,4401,N723MQ,LGA,DTW,76,502,6,5,2013-05-01T10:00:00Z
2013,5,1,557,600,-3,934,942,-8,B6,715,N537JB,JFK,SJU,192,1598,6,0,2013-05-01T10:00:00Z
2013,5,1,557,600,-3,657,715,-18,WN,433,N479WN,EWR,MDW,96,711,6,0,2013-05-01T10:00:00Z
2013,5,1,557,605,-8,731,735,-4,MQ,4518,N721MQ,LGA,RDU,65,431,6,5,2013-05-01T10:00:00Z
2013,5,1,557,600,-3,704,727,-23,UA,1622,N24211,EWR,ORD,104,719,6,0,2013-05-01T10:00:00Z
2013,5,1,558,600,-2,855,929,-34,UA,206,N830UA,EWR,SFO,337,2565,6,0,2013-05-01T10:00:00Z
2013,5,1,559,600,-1,725,745,-20,WN,3938,N8313F,LGA,STL,123,888,6,0,2013-05-01T10:00:00Z
2013,5,1,559,600,-1,817,815,2,FL,345,N174AT,LGA,ATL,113,762,6,0,2013-05-01T10:00:00Z
2013,5,1,559,600,-1,842,914,-32,UA,1209,N36469,EWR,LAX,314,2454,6,0,2013-05-01T10:00:00Z
2013,5,1,600,600,0,844,850,-6,AA,707,N3BXAA,LGA,DFW,185,1389,6,0,2013-05-01T10:00:00Z
2013,5,1,601,604,-3,819,853,-34,UA,1506,N75426,EWR,LAS,293,2227,6,4,2013-05-01T10:00:00Z
2013,5,1,602,605,-3,855,910,-15,AA,1837,N3HGAA,LGA,MIA,141,1096,6,5,2013-05-01T10:00:00Z
2013,5,1,602,602,0,657,710,-13,B6,1170,N309JB,EWR,BOS,36,200,6,2,2013-05-01T10:00:00Z
2013,5,1,603,610,-7,844,906,-22,B6,315,N663JB,JFK,FLL,138,1069,6,10,2013-05-01T10:00:00Z
2013,5,1,603,610,-7,754,809,-15,DL,1919,N970DL,LGA,MSP,141,1020,6,10,2013-05-01T10:00:00Z
2013,5,1,603,559,4,805,828,-23,UA,1469,N17244,EWR,DEN,215,1605,5,59,2013-05-01T09:00:00Z
2013,5,1,604,610,-6,721,745,-24,AA,301,N479AA,LGA,ORD,106,733,6,10,2013-05-01T10:00:00Z
2013,5,1,605,600,5,853,916,-23,UA,1169,N17139,JFK,LAX,321,2475,6,0,2013-05-01T10:00:00Z
2013,5,1,605,613,-8,907,935,-28,UA,303,N510UA,JFK,SFO,340,2586,6,13,2013-05-01T10:00:00Z
2013,5,1,605,615,-10,817,810,7,US,1657,N751UW,JFK,CLT,88,541,6,15,2013-05-01T10:00:00Z
2013,5,1,606,610,-4,713,723,-10,EV,4196,N16954,EWR,IAD,45,212,6,10,2013-05-01T10:00:00Z
2013,5,1,607,615,-8,855,915,-20,AA,1895,N3JYAA,EWR,MIA,148,1085,6,15,2013-05-01T10:00:00Z
2013,5,1,608,615,-7,743,818,-35,EV,4901,N716EV,EWR,MSP,131,1008,6,15,2013-05-01T10:00:00Z
2013,5,1,608,600,8,744,755,-11,EV,5592,N612QX,LGA,MEM,128,963,6,0,2013-05-01T10:00:00Z
2013,5,1,608,611,-3,846,903,-17,UA,1115,N77520,EWR,TPA,138,997,6,11,2013-05-01T10:00:00Z
2013,5,1,614,601,13,720,720,0,EV,4252,N17169,EWR,MKE,98,725,6,1,2013-05-01T10:00:00Z
2013,5,1,620,624,-4,801,827,-26,EV,4557,N16987,EWR,CLT,84,529,6,24,2013-05-01T10:00:00Z
2013,5,1,620,625,-5,852,925,-33,WN,1794,N912WN,EWR,HOU,194,1411,6,25,2013-05-01T10:00:00Z
2013,5,1,620,624,-4,719,746,-27,UA,1686,N14704,EWR,BOS,36,200,6,24,2013-05-01T10:00:00Z
2013,5,1,620,624,-4,741,801,-20,UA,1153,N73291,EWR,CLE,60,404,6,24,2013-05-01T10:00:00Z
2013,5,1,621,627,-6,834,900,-26,B6,203,N794JB,JFK,LAS,290,2248,6,27,2013-05-01T10:00:00Z
2013,5,1,621,630,-9,814,830,-16,MQ,4576,N506MQ,LGA,CLT,90,544,6,30,2013-05-01T10:00:00Z
2013,5,1,621,630,-9,816,913,-57,US,195,N519UW,JFK,PHX,272,2153,6,30,2013-05-01T10:00:00Z
2013,5,1,622,630,-8,848,844,4,DL,575,N359NB,EWR,ATL,114,746,6,30,2013-05-01T10:00:00Z
2013,5,1,623,629,-6,831,825,6,US,1507,N564UW,EWR,CLT,83,529,6,29,2013-05-01T10:00:00Z
2013,5,1,623,630,-7,803,820,-17,MQ,4599,N531MQ,LGA,MSP,141,1020,6,30,2013-05-01T10:00:00Z
2013,5,1,624,630,-6,736,747,-11,B6,2,N353JB,JFK,BUF,53,301,6,30,2013-05-01T10:00:00Z
2013,5,1,624,630,-6,854,906,-12,B6,389,N612JB,LGA,MCO,124,950,6,30,2013-05-01T10:00:00Z
2013,5,1,625,630,-5,734,805,-31,AA,303,N4XVAA,LGA,ORD,106,733,6,30,2013-05-01T10:00:00Z
2013,5,1,625,630,-5,824,832,-8,US,1433,N555AY,LGA,CLT,88,544,6,30,2013-05-01T10:00:00Z
2013,5,1,627,630,-3,900,916,-16,B6,27,N566JB,JFK,TPA,135,1005,6,30,2013-05-01T10:00:00Z
2013,5,1,628,630,-2,803,811,-8,EV,4334,N17560,EWR,CMH,69,463,6,30,2013-05-01T10:00:00Z
2013,5,1,630,630,0,931,918,13,UA,842,N482UA,LGA,IAH,197,1416,6,30,2013-05-01T10:00:00Z
2013,5,1,631,635,-4,819,844,-25,EV,4393,N27200,EWR,IND,86,645,6,35,2013-05-01T10:00:00Z
2013,5,1,631,635,-4,839,909,-30,UA,589,N421UA,EWR,PHX,278,2133,6,35,2013-05-01T10:00:00Z
2013,5,1,632,625,7,745,745,0,WN,3493,N8602F,LGA,MDW,106,725,6,25,2013-05-01T10:00:00Z
2013,5,1,632,636,-4,903,942,-39,UA,1627,N76528,EWR,PBI,131,1023,6,36,2013-05-01T10:00:00Z
2013,5,1,634,635,-1,900,905,-5,DL,1743,N916DE,JFK,ATL,115,760,6,35,2013-05-01T10:00:00Z
2013,5,1,635,640,-5,1019,1040,-21,AA,413,N3AXAA,JFK,SJU,194,1598,6,40,2013-05-01T10:00:00Z
2013,5,1,636,640,-4,750,806,-16,EV,4422,N14568,EWR,PIT,53,319,6,40,2013-05-01T10:00:00Z
2013,5,1,637,640,-3,743,756,-13,EV,4533,N13538,EWR,BUF,44,282,6,40,2013-05-01T10:00:00Z
2013,5,1,637,643,-6,824,849,-25,EV,4150,N12924,EWR,CVG,84,569,6,43,2013-05-01T10:00:00Z
2013,5,1,639,630,9,830,803,27,EV,3821,N13550,EWR,RDU,72,416,6,30,2013-05-01T10:00:00Z
2013,5,1,639,645,-6,838,853,-15,B6,117,N516JB,JFK,MSY,155,1182,6,45,2013-05-01T10:00:00Z
2013,5,1,639,645,-6,843,841,2,US,1621,N539UW,EWR,CLT,84,529,6,45,2013-05-01T10:00:00Z
2013,5,1,640,645,-5,933,946,-13,B6,135,N558JB,JFK,RSW,155,1074,6,45,2013-05-01T10:00:00Z
2013,5,1,642,644,-2,748,813,-25,UA,1659,N38268,EWR,ORD,104,719,6,44,2013-05-01T10:00:00Z
2013,5,1,643,650,-7,925,945,-20,AA,711,N3CCAA,LGA,DFW,193,1389,6,50,2013-05-01T10:00:00Z
2013,5,1,645,647,-2,746,759,-13,EV,4241,N48901,EWR,DCA,43,199,6,47,2013-05-01T10:00:00Z
2013,5,1,645,630,15,755,800,-5,B6,905,N193JB,JFK,ORD,107,740,6,30,2013-05-01T10:00:00Z
2013,5,1,647,649,-2,752,754,-2,B6,1010,N231JB,JFK,BOS,35,187,6,49,2013-05-01T10:00:00Z
2013,5,1,647,655,-8,845,920,-35,UA,437,N551UA,LGA,DEN,213,1620,6,55,2013-05-01T10:00:00Z
2013,5,1,649,653,-4,833,859,-26,EV,4535,N17146,EWR,MSP,140,1008,6,53,2013-05-01T10:00:00Z
2013,5,1,650,700,-10,838,920,-42,MQ,4534,N711MQ,LGA,XNA,153,1147,7,0,2013-05-01T11:00:00Z
2013,5,1,650,653,-3,939,1003,-24,UA,1405,N27722,EWR,SEA,331,2402,6,53,2013-05-01T10:00:00Z
2013,5,1,652,640,12,842,851,-9,EV,4122,N23139,EWR,SDF,95,642,6,40,2013-05-01T10:00:00Z
2013,5,1,652,655,-3,754,820,-26,WN,404,N714CB,LGA,MKE,106,738,6,55,2013-05-01T10:00:00Z
2013,5,1,653,700,-7,938,945,-7,AA,1949,N3CBAA,JFK,LAS,302,2248,7,0,2013-05-01T11:00:00Z
2013,5,1,653,700,-7,923,950,-27,AA,2083,N544AA,EWR,DFW,183,1372,7,0,2013-05-01T11:00:00Z
2013,5,1,654,700,-6,934,1019,-45,B6,671,N807JB,JFK,LAX,309,2475,7,0,2013-05-01T11:00:00Z
2013,5,1,654,700,-6,931,950,-19,DL,2285,N370NW,LGA,MCO,123,950,7,0,2013-05-01T11:00:00Z
2013,5,1,655,700,-5,957,1010,-13,AA,2279,N3BLAA,LGA,MIA,148,1096,7,0,2013-05-01T11:00:00Z
2013,5,1,655,655,0,934,935,-1,AA,1815,N5CNAA,JFK,MCO,126,944,6,55,2013-05-01T10:00:00Z
2013,5,1,655,700,-5,944,1007,-23,DL,2003,N904DL,LGA,MIA,144,1096,7,0,2013-05-01T11:00:00Z
2013,5,1,655,645,10,903,914,-11,UA,1409,N17245,EWR,DEN,221,1605,6,45,2013-05-01T10:00:00Z
2013,5,1,655,700,-5,801,805,-4,US,2116,N946UW,LGA,BOS,34,184,7,0,2013-05-01T11:00:00Z
2013,5,1,655,700,-5,811,808,3,US,2163,N750UW,LGA,DCA,36,214,7,0,2013-05-01T11:00:00Z
2013,5,1,656,659,-3,956,951,5,B6,49,N580JB,JFK,PBI,134,1028,6,59,2013-05-01T10:00:00Z
2013,5,1,656,705,-9,1005,1011,-6,DL,1879,N362NW,LGA,FLL,151,1076,7,5,2013-05-01T11:00:00Z
2013,5,1,657,705,-8,927,932,-5,B6,611,N508JB,JFK,JAX,111,828,7,5,2013-05-01T11:00:00Z
2013,5,1,657,700,-3,957,1015,-18,VX,399,N630VA,JFK,LAX,313,2475,7,0,2013-05-01T11:00:00Z
2013,5,1,657,653,4,958,1002,-4,UA,1516,N57862,EWR,LAX,312,2454,6,53,2013-05-01T10:00:00Z
2013,5,1,658,705,-7,924,929,-5,EV,4137,N14173,EWR,ATL,109,746,7,5,2013-05-01T11:00:00Z
2013,5,1,658,700,-2,1016,1016,0,DL,1415,N389DA,JFK,SLC,274,1990,7,0,2013-05-01T11:00:00Z
2013,5,1,658,700,-2,925,928,-3,DL,1547,N985DL,LGA,ATL,113,762,7,0,2013-05-01T11:00:00Z
2013,5,1,700,700,0,1008,1034,-26,DL,1865,N624AG,JFK,SFO,334,2586,7,0,2013-05-01T11:00:00Z
2013,5,1,707,717,-10,851,912,-21,EV,4704,N14960,EWR,GSP,83,594,7,17,2013-05-01T11:00:00Z
2013,5,1,708,710,-2,812,840,-28,WN,1171,N735SA,EWR,BNA,104,748,7,10,2013-05-01T11:00:00Z
2013,5,1,708,710,-2,931,1029,-58,UA,571,N461UA,EWR,SNA,304,2434,7,10,2013-05-01T11:00:00Z
2013,5,1,715,722,-7,1002,1010,-8,UA,1025,N14731,LGA,IAH,202,1416,7,22,2013-05-01T11:00:00Z
2013,5,1,718,729,-11,1002,1020,-18,B6,361,N655JB,LGA,PBI,135,1035,7,29,2013-05-01T11:00:00Z
2013,5,1,718,720,-2,918,935,-17,WN,35,N295WN,EWR,DEN,221,1605,7,20,2013-05-01T11:00:00Z
2013,5,1,720,727,-7,907,925,-18,EV,4246,N12922,EWR,DTW,77,488,7,27,2013-05-01T11:00:00Z
2013,5,1,720,726,-6,1023,1057,-34,UA,1668,N37287,EWR,SFO,338,2565,7,26,2013-05-01T11:00:00Z
2013,5,1,721,725,-4,838,905,-27,AA,305,N557AA,LGA,ORD,107,733,7,25,2013-05-01T11:00:00Z
2013,5,1,721,725,-4,948,1015,-27,AS,21,N413AS,EWR,SEA,312,2402,7,25,2013-05-01T11:00:00Z
2013,5,1,721,700,21,1007,1011,-4,DL,763,N722TW,JFK,LAX,308,2475,7,0,2013-05-01T11:00:00Z
2013,5,1,722,725,-3,1008,1040,-32,AA,443,N327AA,JFK,MIA,140,1089,7,25,2013-05-01T11:00:00Z
2013,5,1,722,725,-3,953,1010,-17,UA,1592,N79521,EWR,MCO,132,937,7,25,2013-05-01T11:00:00Z
2013,5,1,723,730,-7,1012,1105,-53,VX,183,N843VA,EWR,SFO,338,2565,7,30,2013-05-01T11:00:00Z
2013,5,1,724,731,-7,1006,1015,-9,UA,364,N584UA,EWR,IAH,195,1400,7,31,2013-05-01T11:00:00Z
2013,5,1,725,730,-5,1100,1128,-28,B6,215,N589JB,EWR,SJU,194,1608,7,30,2013-05-01T11:00:00Z
2013,5,1,726,736,-10,838,854,-16,EV,4218,N27962,EWR,BNA,103,748,7,36,2013-05-01T11:00:00Z
2013,5,1,728,730,-2,1011,1050,-39,AA,33,N323AA,JFK,LAX,310,2475,7,30,2013-05-01T11:00:00Z
2013,5,1,729,700,29,835,830,5,UA,1430,N78501,LGA,ORD,101,733,7,0,2013-05-01T11:00:00Z
2013,5,1,732,739,-7,821,841,-20,EV,3822,N15555,EWR,BDL,23,116,7,39,2013-05-01T11:00:00Z
2013,5,1,732,735,-3,941,1005,-24,WN,2870,N907WN,LGA,DEN,224,1620,7,35,2013-05-01T11:00:00Z
2013,5,1,735,735,0,1046,1110,-24,VX,11,N839VA,JFK,SFO,340,2586,7,35,2013-05-01T11:00:00Z
2013,5,1,738,740,-2,1010,1040,-30,AA,715,N468AA,LGA,DFW,192,1389,7,40,2013-05-01T11:00:00Z
2013,5,1,739,745,-6,1015,1046,-31,DL,183,N3754A,JFK,SEA,311,2422,7,45,2013-05-01T11:00:00Z
2013,5,1,739,740,-1,851,900,-9,WN,3052,N499WN,EWR,MDW,101,711,7,40,2013-05-01T11:00:00Z
2013,5,1,740,746,-6,1037,1109,-32,UA,1735,N38727,EWR,LAX,315,2454,7,46,2013-05-01T11:00:00Z
2013,5,1,741,745,-4,856,928,-32,EV,4099,N13949,EWR,STL,117,872,7,45,2013-05-01T11:00:00Z
2013,5,1,742,745,-3,935,956,-21,EV,4237,N13132,EWR,CHS,93,628,7,45,2013-05-01T11:00:00Z
2013,5,1,743,750,-7,1017,1035,-18,B6,983,N565JB,LGA,TPA,138,1010,7,50,2013-05-01T11:00:00Z
2013,5,1,743,745,-2,1014,1004,10,DL,807,N999DN,EWR,ATL,107,746,7,45,2013-05-01T11:00:00Z
2013,5,1,744,746,-2,906,927,-21,EV,4125,N11535,EWR,GSO,67,445,7,46,2013-05-01T11:00:00Z
2013,5,1,744,744,0,1026,1046,-20,UA,1547,N36207,EWR,FLL,142,1065,7,44,2013-05-01T11:00:00Z
2013,5,1,746,755,-9,945,1004,-19,9E,3879,N8587E,EWR,CVG,81,569,7,55,2013-05-01T11:00:00Z
2013,5,1,747,800,-13,1048,1106,-18,B6,553,N643JB,EWR,RSW,150,1068,8,0,2013-05-01T12:00:00Z
2013,5,1,748,755,-7,857,920,-23,MQ,3737,N515MQ,EWR,ORD,101,719,7,55,2013-05-01T11:00:00Z
2013,5,1,749,750,-1,1127,1155,-28,AA,655,N5FKAA,JFK,STT,199,1623,7,50,2013-05-01T11:00:00Z
2013,5,1,749,750,-1,1128,1148,-20,UA,1216,N76526,EWR,SJU,199,1608,7,50,2013-05-01T11:00:00Z
2013,5,1,749,755,-6,929,949,-20,US,1733,N188US,LGA,CLT,78,544,7,55,2013-05-01T11:00:00Z
2013,5,1,750,755,-5,928,1005,-37,9E,3353,N906XJ,JFK,DTW,79,509,7,55,2013-05-01T11:00:00Z
2013,5,1,750,756,-6,1046,1037,9,B6,281,N586JB,JFK,MCO,126,944,7,56,2013-05-01T11:00:00Z
2013,5,1,750,755,-5,1027,1045,-18,B6,341,N706JB,JFK,SRQ,144,1041,7,55,2013-05-01T11:00:00Z
2013,5,1,751,756,-5,923,931,-8,B6,1103,N178JB,JFK,RDU,69,427,7,56,2013-05-01T11:00:00Z
2013,5,1,752,800,-8,941,1013,-32,EV,4462,N14116,EWR,OMA,151,1134,8,0,2013-05-01T12:00:00Z
2013,5,1,752,755,-3,913,910,3,MQ,4418,N852MQ,JFK,DCA,44,213,7,55,2013-05-01T11:00:00Z
2013,5,1,753,800,-7,1042,1135,-53,AA,59,N328AA,JFK,SFO,331,2586,8,0,2013-05-01T12:00:00Z
2013,5,1,754,801,-7,900,917,-17,EV,3843,N15912,EWR,BTV,47,266,8,1,2013-05-01T12:00:00Z
2013,5,1,754,800,-6,849,908,-19,US,2118,N950UW,LGA,BOS,36,184,8,0,2013-05-01T12:00:00Z
2013,5,1,755,800,-5,921,945,-24,9E,3611,N8969A,JFK,PIT,60,340,8,0,2013-05-01T12:00:00Z
2013,5,1,755,800,-5,929,1001,-32,DL,2245,N315NB,EWR,MSP,133,1008,8,0,2013-05-01T12:00:00Z
2013,5,1,756,800,-4,953,1017,-24,DL,715,N360NB,LGA,MSY,155,1183,8,0,2013-05-01T12:00:00Z
2013,5,1,756,759,-3,1019,1028,-9,DL,2047,N676DL,LGA,ATL,111,762,7,59,2013-05-01T11:00:00Z
2013,5,1,756,800,-4,901,914,-13,US,2165,N768US,LGA,DCA,43,214,8,0,2013-05-01T12:00:00Z
2013,5,1,757,804,-7,1013,1019,-6,EV,4712,N11121,EWR,MSY,160,1167,8,4,2013-05-01T12:00:00Z
2013,5,1,757,759,-2,1040,1104,-24,B6,25,N760JB,JFK,FLL,137,1069,7,59,2013-05-01T11:00:00Z
2013,5,1,757,800,-3,1052,1127,-35,UA,397,N512UA,JFK,SFO,335,2586,8,0,2013-05-01T12:00:00Z
2013,5,1,758,806,-8,946,1003,-17,EV,4691,N17138,EWR,DAY,81,533,8,6,2013-05-01T12:00:00Z
2013,5,1,758,800,-2,948,958,-10,B6,1273,N328JB,JFK,CHS,90,636,8,0,2013-05-01T12:00:00Z
2013,5,1,759,759,0,1047,1109,-22,AA,2267,N3GXAA,LGA,MIA,145,1096,7,59,2013-05-01T11:00:00Z
2013,5,1,800,810,-10,907,936,-29,B6,1204,N298JB,JFK,BUF,50,301,8,10,2013-05-01T12:00:00Z
2013,5,1,802,807,-5,1027,1100,-33,UA,465,N464UA,EWR,DFW,180,1372,8,7,2013-05-01T12:00:00Z
2013,5,1,803,804,-1,943,954,-11,EV,4548,N16541,EWR,RDU,67,416,8,4,2013-05-01T12:00:00Z
2013,5,1,803,805,-2,1052,1102,-10,DL,1109,N914DL,LGA,TPA,140,1010,8,5,2013-05-01T12:00:00Z
2013,5,1,803,758,5,912,931,-19,UA,1135,N76514,EWR,ORD,102,719,7,58,2013-05-01T11:00:00Z
2013,5,1,804,800,4,1025,1050,-25,B6,625,N355JB,JFK,HOU,184,1428,8,0,2013-05-01T12:00:00Z
2013,5,1,804,715,49,941,912,29,DL,831,N328NW,LGA,DTW,74,502,7,15,2013-05-01T11:00:00Z
2013,5,1,805,810,-5,951,1027,-36,9E,3538,N927XJ,JFK,MSP,142,1029,8,10,2013-05-01T12:00:00Z
2013,5,1,805,805,0,1103,1103,0,DL,2395,N355NW,LGA,PBI,147,1035,8,5,2013-05-01T12:00:00Z
2013,5,1,806,810,-4,1138,1201,-23,B6,717,N651JB,JFK,SJU,190,1598,8,10,2013-05-01T12:00:00Z
2013,5,1,806,810,-4,1024,1049,-25,DL,1429,N614DL,JFK,LAS,294,2248,8,10,2013-05-01T12:00:00Z
2013,5,1,807,815,-8,923,941,-18,EV,3848,N13913,EWR,ORF,56,284,8,15,2013-05-01T12:00:00Z
2013,5,1,807,805,2,1048,1117,-29,DL,1271,N310NW,JFK,FLL,140,1069,8,5,2013-05-01T12:00:00Z
2013,5,1,807,815,-8,1023,1038,-15,FL,346,N951AT,LGA,ATL,111,762,8,15,2013-05-01T12:00:00Z
2013,5,1,809,811,-2,918,921,-3,EV,4696,N12996,EWR,MHT,39,209,8,11,2013-05-01T12:00:00Z
2013,5,1,811,815,-4,1059,1122,-23,DL,269,N991DL,JFK,MIA,144,1089,8,15,2013-05-01T12:00:00Z
2013,5,1,812,815,-3,1032,1047,-15,DL,914,N335NW,LGA,DEN,224,1620,8,15,2013-05-01T12:00:00Z
2013,5,1,812,815,-3,1014,1010,4,US,675,N642AW,EWR,CLT,83,529,8,15,2013-05-01T12:00:00Z
2013,5,1,814,815,-1,1008,1018,-10,DL,2119,N324US,LGA,MSP,147,1020,8,15,2013-05-01T12:00:00Z
2013,5,1,815,820,-5,916,930,-14,AA,1838,N3AAAA,JFK,BOS,34,187,8,20,2013-05-01T12:00:00Z
2013,5,1,815,825,-10,1040,1023,17,B6,219,N317JB,JFK,CLT,93,541,8,25,2013-05-01T12:00:00Z
2013,5,1,816,822,-6,928,940,-12,UA,428,N827UA,EWR,BOS,37,200,8,22,2013-05-01T12:00:00Z
2013,5,1,816,820,-4,1135,1150,-15,UA,557,N534UA,EWR,SFO,349,2565,8,20,2013-05-01T12:00:00Z
2013,5,1,818,820,-2,1101,1116,-15,DL,1167,N302DQ,JFK,TPA,141,1005,8,20,2013-05-01T12:00:00Z
2013,5,1,818,820,-2,1054,1110,-16,DL,1959,N925DL,JFK,MCO,126,944,8,20,2013-05-01T12:00:00Z
2013,5,1,818,829,-11,1013,1034,-21,MQ,4478,N738MQ,LGA,DTW,80,502,8,29,2013-05-01T12:00:00Z
2013,5,1,818,820,-2,953,1000,-7,MQ,4521,N720MQ,LGA,RDU,74,431,8,20,2013-05-01T12:00:00Z
2013,5,1,818,820,-2,937,940,-3,MQ,4655,N525MQ,LGA,BNA,104,764,8,20,2013-05-01T12:00:00Z
2013,5,1,819,825,-6,1023,1049,-26,DL,2170,N717TW,JFK,PHX,275,2153,8,25,2013-05-01T12:00:00Z
2013,5,1,821,836,-15,920,947,-27,B6,1172,N296JB,EWR,BOS,37,200,8,36,2013-05-01T12:00:00Z
2013,5,1,821,825,-4,1024,1026,-2,US,487,N604AW,JFK,CLT,88,541,8,25,2013-05-01T12:00:00Z
2013,5,1,822,830,-8,929,1015,-46,9E,3521,N930XJ,JFK,ORD,104,740,8,30,2013-05-01T12:00:00Z
2013,5,1,822,830,-8,1058,1128,-30,DL,857,N374DA,JFK,SAN,313,2446,8,30,2013-05-01T12:00:00Z
2013,5,1,823,830,-7,952,1015,-23,AA,309,N589AA,LGA,ORD,107,733,8,30,2013-05-01T12:00:00Z
2013,5,1,823,835,-12,1016,1020,-4,MQ,4558,N717MQ,LGA,CLE,65,419,8,35,2013-05-01T12:00:00Z
2013,5,1,824,831,-7,939,1001,-22,EV,4409,N34111,EWR,RIC,47,277,8,31,2013-05-01T12:00:00Z
2013,5,1,825,830,-5,1014,1041,-27,EV,4138,N27190,EWR,CVG,83,569,8,30,2013-05-01T12:00:00Z
2013,5,1,825,830,-5,1041,1049,-8,DL,27,N305DQ,JFK,ATL,111,760,8,30,2013-05-01T12:00:00Z
2013,5,1,825,830,-5,1059,1117,-18,UA,1436,N76519,EWR,MCO,128,937,8,30,2013-05-01T12:00:00Z
2013,5,1,826,834,-8,1021,1100,-39,EV,4103,N21144,EWR,XNA,148,1131,8,34,2013-05-01T12:00:00Z
2013,5,1,826,833,-7,1123,1139,-16,B6,181,N821JB,JFK,SAN,308,2446,8,33,2013-05-01T12:00:00Z
2013,5,1,827,829,-2,1016,1024,-8,MQ,4607,N508MQ,LGA,CMH,69,479,8,29,2013-05-01T12:00:00Z
2013,5,1,828,840,-12,1034,1038,-4,EV,4297,N14153,EWR,DTW,87,488,8,40,2013-05-01T12:00:00Z
2013,5,1,828,835,-7,1102,1102,0,F9,835,N210FR,LGA,DEN,220,1620,8,35,2013-05-01T12:00:00Z
2013,5,1,829,835,-6,1113,1135,-22,AA,717,N3AEAA,LGA,DFW,186,1389,8,35,2013-05-01T12:00:00Z
2013,5,1,832,841,-9,1019,1039,-20,EV,4175,N11109,EWR,AVL,82,583,8,41,2013-05-01T12:00:00Z
2013,5,1,832,835,-3,1024,1037,-13,EV,4634,N12921,EWR,GRR,85,605,8,35,2013-05-01T12:00:00Z
2013,5,1,835,838,-3,1036,1045,-9,EV,4304,N16112,EWR,MCI,144,1092,8,38,2013-05-01T12:00:00Z
2013,5,1,839,839,0,1125,1149,-24,UA,400,N455UA,EWR,LAX,304,2454,8,39,2013-05-01T12:00:00Z
2013,5,1,840,845,-5,1049,1047,2,US,1429,N103US,LGA,CLT,89,544,8,45,2013-05-01T12:00:00Z
2013,5,1,841,800,41,1055,1029,26,UA,733,N855UA,LGA,DEN,214,1620,8,0,2013-05-01T12:00:00Z
2013,5,1,841,845,-4,1144,1156,-12,UA,1401,N73445,EWR,MIA,149,1085,8,45,2013-05-01T12:00:00Z
2013,5,1,843,834,9,1030,1018,12,EV,4529,N11565,EWR,MEM,130,946,8,34,2013-05-01T12:00:00Z
2013,5,1,843,847,-4,1123,1132,-9,UA,401,N594UA,LGA,IAH,181,1416,8,47,2013-05-01T12:00:00Z
2013,5,1,844,840,4,1128,1150,-22,UA,1291,N19136,JFK,LAX,312,2475,8,40,2013-05-01T12:00:00Z
2013,5,1,847,850,-3,1014,1025,-11,MQ,4406,N838MQ,JFK,RDU,65,427,8,50,2013-05-01T12:00:00Z
2013,5,1,848,850,-2,947,1014,-27,9E,3465,N936XJ,JFK,BOS,34,187,8,50,2013-05-01T12:00:00Z
2013,5,1,848,850,-2,1220,1248,-28,DL,301,N721TW,JFK,SJU,189,1598,8,50,2013-05-01T12:00:00Z
