year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,11,1,627,630,-3,818,813,5,EV,4334,N14959,EWR,CMH,83,463,6,30,2013-11-01T10:00:00Z
2013,11,1,628,630,-2,905,840,25,US,2085,N554UW,LGA,CLT,104,544,6,30,2013-11-01T10:00:00Z
2013,11,1,628,630,-2,946,919,27,UA,1454,N15712,LGA,IAH,235,1416,6,30,2013-11-01T10:00:00Z
2013,11,1,628,630,-2,801,806,-5,B6,905,N247JB,JFK,ORD,119,740,6,30,2013-11-01T10:00:00Z
2013,11,1,628,632,-4,938,940,-2,B6,929,N590JB,JFK,RSW,169,1074,6,32,2013-11-01T10:00:00Z
2013,11,1,628,635,-7,920,929,-9,B6,525,N633JB,JFK,TPA,155,1005,6,35,2013-11-01T10:00:00Z
2013,11,1,630,630,0,921,918,3,US,495,N553UW,JFK,PHX,296,2153,6,30,2013-11-01T10:00:00Z
2013,11,1,633,635,-2,735,747,-12,UA,1463,N39726,EWR,BOS,44,200,6,35,2013-11-01T10:00:00Z
2013,11,1,636,641,-5,812,805,7,EV,4522,N16963,EWR,BNA,129,748,6,41,2013-11-01T10:00:00Z
2013,11,1,636,637,-1,931,923,8,UA,1144,N75433,EWR,MCO,146,937,6,37,2013-11-01T10:00:00Z
2013,11,1,636,645,-9,936,907,29,B6,675,N358JB,JFK,MSY,209,1182,6,45,2013-11-01T10:00:00Z
2013,11,1,637,640,-3,918,905,13,DL,1743,N388DA,JFK,ATL,127,760,6,40,2013-11-01T10:00:00Z
2013,11,1,638,630,8,948,946,2,UA,1668,N75436,EWR,SFO,345,2565,6,30,2013-11-01T10:00:00Z
2013,11,1,639,635,4,830,833,-3,EV,4535,N12201,EWR,MSP,146,1008,6,35,2013-11-01T10:00:00Z
2013,11,1,640,640,0,838,838,0,EV,4166,N14203,EWR,GSP,96,594,6,40,2013-11-01T10:00:00Z
2013,11,1,640,630,10,837,833,4,US,2052,N555AY,EWR,CLT,97,529,6,30,2013-11-01T10:00:00Z
2013,11,1,643,645,-2,817,821,-4,9E,3496,N904XJ,LGA,PIT,64,335,6,45,2013-11-01T10:00:00Z
2013,11,1,644,650,-6,814,819,-5,UA,1622,N24729,EWR,ORD,123,719,6,50,2013-11-01T10:00:00Z
2013,11,1,646,655,-9,837,840,-3,MQ,3599,N513MQ,LGA,MSP,149,1020,6,55,2013-11-01T10:00:00Z
2013,11,1,646,650,-4,758,759,-1,B6,318,N284JB,JFK,BOS,39,187,6,50,2013-11-01T10:00:00Z
2013,11,1,648,648,0,926,913,13,UA,511,N533UA,EWR,LAS,291,2227,6,48,2013-11-01T10:00:00Z
2013,11,1,651,640,11,812,807,5,EV,4422,N12136,EWR,PIT,63,319,6,40,2013-11-01T10:00:00Z
2013,11,1,651,600,51,801,717,44,EV,5747,N829AS,LGA,IAD,49,229,6,0,2013-11-01T10:00:00Z
2013,11,1,651,652,-1,945,954,-9,UA,1439,N53442,EWR,LAX,332,2454,6,52,2013-11-01T10:00:00Z
2013,11,1,652,700,-8,842,838,4,EV,3829,N12921,EWR,STL,148,872,7,0,2013-11-01T11:00:00Z
2013,11,1,652,659,-7,912,859,13,MQ,3676,N539MQ,LGA,CLT,108,544,6,59,2013-11-01T10:00:00Z
2013,11,1,652,700,-8,956,1025,-29,DL,430,N624AG,JFK,SFO,336,2586,7,0,2013-11-01T11:00:00Z
2013,11,1,653,655,-2,913,914,-1,UA,343,N566UA,LGA,DEN,224,1620,6,55,2013-11-01T10:00:00Z
2013,11,1,653,700,-7,802,808,-6,US,2136,N954UW,LGA,BOS,38,184,7,0,2013-11-01T11:00:00Z
2013,11,1,653,700,-7,803,809,-6,US,2169,N704US,LGA,DCA,50,214,7,0,2013-11-01T11:00:00Z
2013,11,1,653,701,-8,850,831,19,B6,2702,N645JB,JFK,BUF,62,301,7,1,2013-11-01T11:00:00Z
2013,11,1,653,700,-7,947,1001,-14,DL,1879,N359NB,LGA,FLL,154,1076,7,0,2013-11-01T11:00:00Z
2013,11,1,654,700,-6,816,833,-17,UA,331,N835UA,LGA,ORD,118,733,7,0,2013-11-01T11:00:00Z
2013,11,1,654,700,-6,NA,1015,NA,B6,23,N805JB,JFK,LAX,NA,2475,7,0,2013-11-01T11:00:00Z
2013,11,1,655,659,-4,944,912,32,EV,4122,N16911,EWR,SDF,133,642,6,59,2013-11-01T10:00:00Z
2013,11,1,655,659,-4,910,903,7,9E,3769,N832AY,EWR,CVG,113,569,6,59,2013-11-01T10:00:00Z
2013,11,1,655,700,-5,1030,1051,-21,B6,3,N793JB,JFK,SJU,194,1598,7,0,2013-11-01T11:00:00Z
2013,11,1,655,655,0,1036,1101,-25,DL,315,N6708D,JFK,SJU,192,1598,6,55,2013-11-01T10:00:00Z
2013,11,1,656,659,-3,936,955,-19,UA,537,N430UA,EWR,PBI,144,1023,6,59,2013-11-01T10:00:00Z
2013,11,1,656,700,-4,1005,1020,-15,UA,821,N555UA,JFK,SFO,343,2586,7,0,2013-11-01T11:00:00Z
2013,11,1,657,705,-8,940,953,-13,DL,2285,N358NB,LGA,MCO,136,950,7,5,2013-11-01T11:00:00Z
2013,11,1,657,655,2,809,810,-1,WN,404,N431WN,LGA,MKE,113,738,6,55,2013-11-01T10:00:00Z
2013,11,1,658,700,-2,952,1005,-13,UA,482,N440UA,EWR,FLL,156,1065,7,0,2013-11-01T11:00:00Z
2013,11,1,658,700,-2,936,942,-6,DL,1547,N903DE,LGA,ATL,126,762,7,0,2013-11-01T11:00:00Z
2013,11,1,658,700,-2,1329,1015,194,VX,399,N629VA,JFK,LAX,336,2475,7,0,2013-11-01T11:00:00Z
2013,11,1,659,705,-6,832,845,-13,WN,1265,N489WN,EWR,STL,135,872,7,5,2013-11-01T11:00:00Z
2013,11,1,700,704,-4,1016,1025,-9,DL,1415,N709TW,JFK,SLC,275,1990,7,4,2013-11-01T11:00:00Z
2013,11,1,701,710,-9,841,845,-4,AA,305,N492AA,LGA,ORD,120,733,7,10,2013-11-01T11:00:00Z
2013,11,1,701,655,6,954,920,34,AA,1263,N619AA,JFK,LAS,306,2248,6,55,2013-11-01T10:00:00Z
2013,11,1,703,705,-2,1018,955,23,AA,1107,N3FWAA,LGA,DFW,212,1389,7,5,2013-11-01T11:00:00Z
2013,11,1,705,710,-5,911,911,0,EV,4155,N12569,EWR,GRR,102,605,7,10,2013-11-01T11:00:00Z
2013,11,1,706,700,6,1011,1008,3,UA,1299,N45440,EWR,RSW,163,1068,7,0,2013-11-01T11:00:00Z
2013,11,1,706,710,-4,1024,1022,2,DL,2003,N318NB,LGA,MIA,166,1096,7,10,2013-11-01T11:00:00Z
2013,11,1,708,710,-2,1016,1025,-9,AA,1345,N617AA,JFK,MIA,140,1089,7,10,2013-11-01T11:00:00Z
2013,11,1,712,710,2,1005,1000,5,AA,2493,N5CBAA,JFK,MCO,132,944,7,10,2013-11-01T11:00:00Z
2013,11,1,713,725,-12,950,945,5,MQ,3547,N724MQ,LGA,XNA,191,1147,7,25,2013-11-01T11:00:00Z
2013,11,1,714,720,-6,1008,1030,-22,AS,15,N403AS,EWR,SEA,331,2402,7,20,2013-11-01T11:00:00Z
2013,11,1,718,730,-12,922,929,-7,DL,831,N348NB,LGA,DTW,95,502,7,30,2013-11-01T11:00:00Z
2013,11,1,718,730,-12,1023,1055,-32,VX,183,N855VA,EWR,SFO,343,2565,7,30,2013-11-01T11:00:00Z
2013,11,1,719,720,-1,1033,1000,33,UA,261,N523UA,LGA,IAH,225,1416,7,20,2013-11-01T11:00:00Z
2013,11,1,719,700,19,1022,1012,10,DL,120,N717TW,JFK,LAX,333,2475,7,0,2013-11-01T11:00:00Z
2013,11,1,720,723,-3,1021,1025,-4,UA,421,N504UA,EWR,SFO,337,2565,7,23,2013-11-01T11:00:00Z
2013,11,1,720,725,-5,1003,1002,1,B6,677,N355JB,JFK,JAX,129,828,7,25,2013-11-01T11:00:00Z
2013,11,1,721,730,-9,1030,1020,10,AA,1381,N4YRAA,EWR,DFW,218,1372,7,30,2013-11-01T11:00:00Z
2013,11,1,722,725,-3,1007,953,14,UA,1548,N24702,EWR,MSY,195,1167,7,25,2013-11-01T11:00:00Z
2013,11,1,726,725,1,1035,1008,27,UA,322,N664UA,EWR,IAH,212,1400,7,25,2013-11-01T11:00:00Z
2013,11,1,726,735,-9,1040,1040,0,DL,183,N712TW,JFK,SEA,334,2422,7,35,2013-11-01T11:00:00Z
2013,11,1,726,730,-4,1054,1100,-6,VX,11,N844VA,JFK,SFO,348,2586,7,30,2013-11-01T11:00:00Z
2013,11,1,727,725,2,832,839,-7,UA,424,N417UA,EWR,BOS,45,200,7,25,2013-11-01T11:00:00Z
2013,11,1,728,729,-1,1015,1020,-5,B6,461,N715JB,LGA,PBI,148,1035,7,29,2013-11-01T11:00:00Z
2013,11,1,730,730,0,1110,1120,-10,B6,1289,N763JB,EWR,SJU,201,1608,7,30,2013-11-01T11:00:00Z
2013,11,1,731,735,-4,1031,1035,-4,AA,2279,N3HJAA,LGA,MIA,155,1096,7,35,2013-11-01T11:00:00Z
2013,11,1,733,737,-4,914,915,-1,EV,3821,N21130,EWR,GSO,81,445,7,37,2013-11-01T11:00:00Z
2013,11,1,733,740,-7,949,945,4,EV,4111,N26549,EWR,CHS,109,628,7,40,2013-11-01T11:00:00Z
2013,11,1,733,736,-3,1146,920,NA,B6,885,N316JB,JFK,RDU,NA,427,7,36,2013-11-01T11:00:00Z
2013,11,1,734,600,94,1015,829,106,EV,4137,N14953,EWR,ATL,131,746,6,0,2013-11-01T10:00:00Z
2013,11,1,736,740,-4,906,900,6,MQ,3759,N530MQ,EWR,ORD,113,719,7,40,2013-11-01T11:00:00Z
2013,11,1,739,745,-6,1016,1009,7,DL,807,N326US,EWR,ATL,126,746,7,45,2013-11-01T11:00:00Z
2013,11,1,739,740,-1,1056,1035,21,WN,1808,N772SW,LGA,HOU,230,1428,7,40,2013-11-01T11:00:00Z
2013,11,1,740,745,-5,1024,1043,-19,B6,1717,N593JB,LGA,TPA,150,1010,7,45,2013-11-01T11:00:00Z
2013,11,1,744,747,-3,1123,1139,-16,UA,1216,N36444,EWR,SJU,199,1608,7,47,2013-11-01T11:00:00Z
2013,11,1,745,750,-5,1037,1040,-3,MQ,3052,N515MQ,JFK,TPA,148,1005,7,50,2013-11-01T11:00:00Z
2013,11,1,746,749,-3,940,946,-6,EV,4246,N16999,EWR,DTW,89,488,7,49,2013-11-01T11:00:00Z
2013,11,1,747,755,-8,905,910,-5,MQ,3370,N831MQ,JFK,DCA,57,213,7,55,2013-11-01T11:00:00Z
2013,11,1,748,754,-6,1040,1047,-7,UA,431,N832UA,EWR,DFW,208,1372,7,54,2013-11-01T11:00:00Z
2013,11,1,749,759,-10,938,948,-10,9E,3611,N8673D,JFK,PIT,70,340,7,59,2013-11-01T11:00:00Z
2013,11,1,749,746,3,1052,1050,2,B6,163,N665JB,JFK,SRQ,170,1041,7,46,2013-11-01T11:00:00Z
2013,11,1,750,755,-5,1100,1110,-10,AA,59,N370AA,JFK,SFO,345,2586,7,55,2013-11-01T11:00:00Z
2013,11,1,750,759,-9,912,934,-22,AA,307,N475AA,LGA,ORD,120,733,7,59,2013-11-01T11:00:00Z
2013,11,1,751,755,-4,951,1000,-9,B6,1273,N373JB,JFK,CHS,106,636,7,55,2013-11-01T11:00:00Z
2013,11,1,752,800,-8,1054,1026,28,9E,3507,N934XJ,JFK,MSY,196,1182,8,0,2013-11-01T12:00:00Z
2013,11,1,752,755,-3,907,910,-3,WN,909,N258WN,EWR,MDW,114,711,7,55,2013-11-01T11:00:00Z
2013,11,1,753,756,-3,946,959,-13,US,1733,N167US,LGA,CLT,92,544,7,56,2013-11-01T11:00:00Z
2013,11,1,753,800,-7,851,907,-16,US,2138,N952UW,LGA,BOS,43,184,8,0,2013-11-01T12:00:00Z
2013,11,1,753,800,-7,1036,1048,-12,DL,1959,N3773D,JFK,MCO,140,944,8,0,2013-11-01T12:00:00Z
2013,11,1,755,800,-5,1004,1022,-18,UA,561,N511UA,LGA,DEN,219,1620,8,0,2013-11-01T12:00:00Z
2013,11,1,755,800,-5,954,1005,-11,9E,3353,N907XJ,JFK,DTW,90,509,8,0,2013-11-01T12:00:00Z
2013,11,1,755,759,-4,1056,1049,7,AA,1111,N3DJAA,LGA,DFW,208,1389,7,59,2013-11-01T11:00:00Z
2013,11,1,756,805,-9,1001,1022,-21,EV,4364,N17159,EWR,MCI,167,1092,8,5,2013-11-01T12:00:00Z
2013,11,1,756,759,-3,1032,1030,2,DL,2047,N6711M,LGA,ATL,124,762,7,59,2013-11-01T11:00:00Z
2013,11,1,757,805,-8,905,918,-13,EV,4866,N11194,EWR,BTV,43,266,8,5,2013-11-01T12:00:00Z
2013,11,1,757,800,-3,1048,1100,-12,AA,33,N329AA,JFK,LAX,329,2475,8,0,2013-11-01T12:00:00Z
2013,11,1,757,800,-3,1100,1111,-11,B6,1511,N779JB,EWR,RSW,159,1068,8,0,2013-11-01T12:00:00Z
2013,11,1,758,800,-2,922,933,-11,UA,544,N847UA,LGA,ORD,116,733,8,0,2013-11-01T12:00:00Z
2013,11,1,758,800,-2,1103,1117,-14,DL,2431,N976DL,JFK,MIA,154,1089,8,0,2013-11-01T12:00:00Z
2013,11,1,759,800,-1,931,915,16,US,2171,N768US,LGA,DCA,59,214,8,0,2013-11-01T12:00:00Z
2013,11,1,759,805,-6,1033,1034,-1,DL,2457,N343NW,LGA,MSY,193,1183,8,5,2013-11-01T12:00:00Z
2013,11,1,800,610,110,940,724,136,EV,6177,N36915,EWR,IAD,59,212,6,10,2013-11-01T10:00:00Z
2013,11,1,800,757,3,1017,1024,-7,UA,245,N822UA,EWR,DEN,233,1605,7,57,2013-11-01T11:00:00Z
2013,11,1,800,805,-5,1035,1047,-12,9E,3528,N293PQ,LGA,JAX,129,833,8,5,2013-11-01T12:00:00Z
2013,11,1,801,800,1,955,1013,-18,9E,3538,N928XJ,JFK,MSP,148,1029,8,0,2013-11-01T12:00:00Z
2013,11,1,801,805,-4,1102,1106,-4,DL,1109,N316NB,LGA,TPA,151,1010,8,5,2013-11-01T12:00:00Z
2013,11,1,802,805,-3,1107,1123,-16,DL,1271,N991DL,JFK,FLL,155,1069,8,5,2013-11-01T12:00:00Z
2013,11,1,803,810,-7,952,955,-3,MQ,3272,N832MQ,LGA,CLE,78,419,8,10,2013-11-01T12:00:00Z
2013,11,1,803,800,3,924,929,-5,UA,1177,N27421,EWR,ORD,117,719,8,0,2013-11-01T12:00:00Z
2013,11,1,803,810,-7,1109,1111,-2,DL,1167,N302DQ,JFK,TPA,161,1005,8,10,2013-11-01T12:00:00Z
2013,11,1,805,808,-3,1056,1058,-2,UA,1154,N33292,EWR,TPA,147,997,8,8,2013-11-01T12:00:00Z
2013,11,1,805,805,0,1132,1139,-7,9E,3489,N917XJ,LGA,RSW,177,1080,8,5,2013-11-01T12:00:00Z
2013,11,1,807,810,-3,1041,1037,4,FL,346,N964AT,LGA,ATL,126,762,8,10,2013-11-01T12:00:00Z
2013,11,1,807,815,-8,937,947,-10,9E,3317,N935XJ,JFK,BUF,60,301,8,15,2013-11-01T12:00:00Z
2013,11,1,807,815,-8,1123,1123,0,B6,281,N307JB,JFK,HOU,228,1428,8,15,2013-11-01T12:00:00Z
2013,11,1,808,811,-3,1044,1106,-22,B6,1783,N643JB,JFK,MCO,137,944,8,11,2013-11-01T12:00:00Z
2013,11,1,810,810,0,1054,1108,-14,DL,857,N3765,JFK,SAN,323,2446,8,10,2013-11-01T12:00:00Z
2013,11,1,810,815,-5,1051,1055,-4,DL,1429,N609DL,JFK,LAS,306,2248,8,15,2013-11-01T12:00:00Z
2013,11,1,813,815,-2,1036,1050,-14,DL,914,N339NB,LGA,DEN,231,1620,8,15,2013-11-01T12:00:00Z
2013,11,1,814,755,19,956,935,21,MQ,3363,N807MQ,JFK,RDU,78,427,7,55,2013-11-01T11:00:00Z
2013,11,1,815,822,-7,1016,1014,2,EV,4691,N13955,EWR,DAY,82,533,8,22,2013-11-01T12:00:00Z
2013,11,1,815,820,-5,1028,1021,7,US,409,N601AW,EWR,CLT,97,529,8,20,2013-11-01T12:00:00Z
2013,11,1,820,825,-5,1053,1029,24,US,1831,N188US,JFK,CLT,108,541,8,25,2013-11-01T12:00:00Z
2013,11,1,822,830,-8,1042,1100,-18,F9,509,N216FR,LGA,DEN,232,1620,8,30,2013-11-01T12:00:00Z
2013,11,1,822,825,-3,929,935,-6,AA,84,N3FXAA,JFK,BOS,41,187,8,25,2013-11-01T12:00:00Z
2013,11,1,822,820,2,1210,1230,-20,AA,1357,N5EUAA,JFK,SJU,200,1598,8,20,2013-11-01T12:00:00Z
2013,11,1,822,829,-7,1034,1028,6,B6,219,N334JB,JFK,CLT,105,541,8,29,2013-11-01T12:00:00Z
2013,11,1,823,829,-6,1018,1029,-11,MQ,3478,N507MQ,LGA,DTW,85,502,8,29,2013-11-01T12:00:00Z
2013,11,1,823,825,-2,1127,1148,-21,UA,397,N512UA,JFK,SFO,344,2586,8,25,2013-11-01T12:00:00Z
2013,11,1,824,830,-6,946,1019,-33,EV,5195,N707EV,LGA,RIC,54,292,8,30,2013-11-01T12:00:00Z
2013,11,1,824,825,-1,1109,1120,-11,UA,478,N486UA,EWR,MCO,141,937,8,25,2013-11-01T12:00:00Z
2013,11,1,824,829,-5,1123,1139,-16,AA,2267,N3HRAA,LGA,MIA,156,1096,8,29,2013-11-01T12:00:00Z
2013,11,1,824,830,-6,1015,1028,-13,DL,1157,N355NB,EWR,MSP,145,1008,8,30,2013-11-01T12:00:00Z
2013,11,1,824,700,84,951,825,86,WN,3845,N961WN,EWR,BNA,127,748,7,0,2013-11-01T11:00:00Z
2013,11,1,825,830,-5,1021,1020,1,9E,3868,N8541D,JFK,RDU,79,427,8,30,2013-11-01T12:00:00Z
2013,11,1,826,830,-4,1131,1152,-21,UA,1480,N76526,EWR,SFO,341,2565,8,30,2013-11-01T12:00:00Z
2013,11,1,826,830,-4,1042,1053,-11,DL,479,N3741S,JFK,ATL,114,760,8,30,2013-11-01T12:00:00Z
2013,11,1,826,830,-4,1049,1055,-6,DL,1944,N378DA,JFK,ATL,116,760,8,30,2013-11-01T12:00:00Z
2013,11,1,826,830,-4,1027,1033,-6,DL,2119,N375NC,LGA,MSP,151,1020,8,30,2013-11-01T12:00:00Z
2013,11,1,827,810,17,1134,1119,15,UA,327,N827UA,EWR,PDX,341,2434,8,10,2013-11-01T12:00:00Z
2013,11,1,827,830,-3,1132,1122,10,UA,443,N502UA,JFK,LAX,330,2475,8,30,2013-11-01T12:00:00Z
2013,11,1,827,830,-3,949,1007,-18,9E,3579,N8432A,LGA,IAD,49,229,8,30,2013-11-01T12:00:00Z
2013,11,1,827,830,-3,1021,1007,14,9E,3521,N931XJ,JFK,ORD,125,740,8,30,2013-11-01T12:00:00Z
2013,11,1,828,835,-7,959,1000,-1,MQ,3355,N516MQ,LGA,BNA,128,764,8,35,2013-11-01T12:00:00Z
2013,11,1,829,832,-3,1016,959,17,9E,3492,N915XJ,JFK,DCA,72,213,8,32,2013-11-01T12:00:00Z
2013,11,1,834,829,5,1106,1100,6,EV,4388,N14173,EWR,JAX,127,820,8,29,2013-11-01T12:00:00Z
2013,11,1,837,842,-5,1141,1141,0,B6,1025,N586JB,JFK,TPA,160,1005,8,42,2013-11-01T12:00:00Z
2013,11,1,837,845,-8,1153,1206,-13,B6,795,N655JB,JFK,AUS,227,1521,8,45,2013-11-01T12:00:00Z
2013,11,1,837,805,32,1140,1108,32,DL,2395,N332NB,LGA,PBI,159,1035,8,5,2013-11-01T12:00:00Z
2013,11,1,838,840,-2,1028,1023,5,EV,4711,N19554,EWR,STL,146,872,8,40,2013-11-01T12:00:00Z
2013,11,1,840,843,-3,949,957,-8,UA,994,N801UA,EWR,BOS,39,200,8,43,2013-11-01T12:00:00Z
2013,11,1,840,843,-3,1058,1051,7,US,2071,N702UW,LGA,CLT,101,544,8,43,2013-11-01T12:00:00Z
2013,11,1,841,840,1,1013,1005,8,EV,5813,N14916,EWR,RIC,61,277,8,40,2013-11-01T12:00:00Z
2013,11,1,841,840,1,1028,1020,8,MQ,3531,N814MQ,LGA,RDU,76,431,8,40,2013-11-01T12:00:00Z
2013,11,1,841,840,1,1158,1145,13,UA,1401,N16713,EWR,MIA,160,1085,8,40,2013-11-01T12:00:00Z
2013,11,1,841,845,-4,1134,1140,-6,UA,1626,N73276,EWR,SAN,317,2425,8,45,2013-11-01T12:00:00Z
2013,11,1,842,835,7,1106,1100,6,UA,447,N482UA,EWR,PHX,287,2133,8,35,2013-11-01T12:00:00Z
2013,11,1,844,848,-4,1201,1226,-25,B6,15,N834JB,JFK,SFO,348,2586,8,48,2013-11-01T12:00:00Z
2013,11,1,844,850,-6,953,1006,-13,DL,2445,N349NB,JFK,BOS,39,187,8,50,2013-11-01T12:00:00Z
2013,11,1,845,850,-5,1007,1003,4,EV,3810,N13997,EWR,BUF,53,282,8,50,2013-11-01T12:00:00Z
2013,11,1,845,754,51,1013,911,62,B6,1307,N179JB,JFK,IAD,51,228,7,54,2013-11-01T11:00:00Z
2013,11,1,846,848,-2,1108,1110,-2,UA,1643,N14115,EWR,DEN,227,1605,8,48,2013-11-01T12:00:00Z
2013,11,1,846,836,10,1010,953,17,B6,2280,N216JB,EWR,BOS,46,200,8,36,2013-11-01T12:00:00Z
2013,11,1,849,840,9,1015,1000,15,EV,4252,N14562,EWR,MKE,112,725,8,40,2013-11-01T12:00:00Z
