year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,4,1,557,600,-3,711,725,-14,WN,1972,N422WN,EWR,MDW,115,711,6,0,2013-04-01T10:00:00Z
2013,4,1,559,600,-1,724,715,9,EV,5716,N836AS,JFK,IAD,52,228,6,0,2013-04-01T10:00:00Z
2013,4,1,559,600,-1,736,745,-9,AA,301,N3FTAA,LGA,ORD,122,733,6,0,2013-04-01T10:00:00Z
2013,4,1,559,600,-1,853,854,-1,B6,507,N571JB,EWR,FLL,151,1065,6,0,2013-04-01T10:00:00Z
2013,4,1,559,600,-1,848,906,-18,UA,1431,N27733,EWR,DFW,208,1372,6,0,2013-04-01T10:00:00Z
2013,4,1,600,600,0,858,854,4,B6,501,N655JB,JFK,FLL,155,1069,6,0,2013-04-01T10:00:00Z
2013,4,1,601,605,-4,808,817,-9,EV,4603,N18114,EWR,CVG,102,569,6,5,2013-04-01T10:00:00Z
2013,4,1,601,600,1,754,756,-2,EV,5068,N753EV,EWR,DTW,88,488,6,0,2013-04-01T10:00:00Z
2013,4,1,601,600,1,838,840,-2,B6,79,N640JB,JFK,MCO,139,944,6,0,2013-04-01T10:00:00Z
2013,4,1,601,605,-4,905,906,-1,B6,135,N554JB,JFK,RSW,168,1074,6,5,2013-04-01T10:00:00Z
2013,4,1,602,605,-3,805,805,0,MQ,4401,N721MQ,LGA,DTW,92,502,6,5,2013-04-01T10:00:00Z
2013,4,1,603,610,-7,924,941,-17,UA,421,N834UA,EWR,SFO,364,2565,6,10,2013-04-01T10:00:00Z
2013,4,1,604,610,-6,915,910,5,AA,1895,N635AA,EWR,MIA,161,1085,6,10,2013-04-01T10:00:00Z
2013,4,1,605,615,-10,801,818,-17,EV,4901,N719EV,EWR,MSP,155,1008,6,15,2013-04-01T10:00:00Z
2013,4,1,607,610,-3,729,726,3,EV,4354,N29917,EWR,IAD,45,212,6,10,2013-04-01T10:00:00Z
2013,4,1,608,602,6,723,726,-3,EV,4608,N13969,EWR,MKE,118,725,6,2,2013-04-01T10:00:00Z
2013,4,1,608,610,-2,909,915,-6,AA,1837,N3HNAA,LGA,MIA,158,1096,6,10,2013-04-01T10:00:00Z
2013,4,1,608,600,8,726,720,6,WN,430,N8320J,LGA,MDW,116,725,6,0,2013-04-01T10:00:00Z
2013,4,1,608,615,-7,746,810,-24,US,1657,N708UW,JFK,CLT,83,541,6,15,2013-04-01T10:00:00Z
2013,4,1,609,600,9,913,911,2,UA,1077,N73259,EWR,MIA,168,1085,6,0,2013-04-01T10:00:00Z
2013,4,1,610,610,0,759,816,-17,DL,1919,N335NW,LGA,MSP,149,1020,6,10,2013-04-01T10:00:00Z
2013,4,1,612,615,-3,831,844,-13,DL,1743,N308DE,JFK,ATL,114,760,6,15,2013-04-01T10:00:00Z
2013,4,1,612,615,-3,742,750,-8,MQ,4518,N722MQ,LGA,RDU,70,431,6,15,2013-04-01T10:00:00Z
2013,4,1,621,630,-9,848,914,-26,UA,216,N437UA,EWR,PHX,312,2133,6,30,2013-04-01T10:00:00Z
2013,4,1,623,630,-7,810,830,-20,MQ,4599,N513MQ,LGA,MSP,152,1020,6,30,2013-04-01T10:00:00Z
2013,4,1,623,630,-7,922,913,9,US,654,N650AW,JFK,PHX,320,2153,6,30,2013-04-01T10:00:00Z
2013,4,1,623,629,-6,816,825,-9,US,1507,N557UW,EWR,CLT,84,529,6,29,2013-04-01T10:00:00Z
2013,4,1,624,629,-5,1025,1039,-14,AA,413,N3CPAA,JFK,SJU,209,1598,6,29,2013-04-01T10:00:00Z
2013,4,1,624,625,-1,914,915,-1,WN,815,N693SW,EWR,HOU,211,1411,6,25,2013-04-01T10:00:00Z
2013,4,1,624,630,-6,842,832,10,US,1433,N562UW,LGA,CLT,88,544,6,30,2013-04-01T10:00:00Z
2013,4,1,625,630,-5,752,810,-18,AA,303,N3ERAA,LGA,ORD,115,733,6,30,2013-04-01T10:00:00Z
2013,4,1,625,630,-5,855,901,-6,DL,2057,N664DN,LGA,ATL,119,762,6,30,2013-04-01T10:00:00Z
2013,4,1,625,630,-5,801,811,-10,UA,579,N828UA,EWR,CLE,73,404,6,30,2013-04-01T10:00:00Z
2013,4,1,626,629,-3,843,846,-3,EV,4250,N12163,EWR,IND,111,645,6,29,2013-04-01T10:00:00Z
2013,4,1,626,629,-3,846,849,-3,DL,575,N369NB,EWR,ATL,116,746,6,29,2013-04-01T10:00:00Z
2013,4,1,626,630,-4,856,925,-29,UA,707,N463UA,EWR,MCO,137,937,6,30,2013-04-01T10:00:00Z
2013,4,1,626,630,-4,916,935,-19,UA,1072,N17245,LGA,IAH,207,1416,6,30,2013-04-01T10:00:00Z
2013,4,1,627,630,-3,824,845,-21,EV,4471,N16919,EWR,CLT,89,529,6,30,2013-04-01T10:00:00Z
2013,4,1,627,632,-5,736,745,-9,B6,1305,N192JB,JFK,IAD,49,228,6,32,2013-04-01T10:00:00Z
2013,4,1,627,630,-3,917,928,-11,UA,1115,N11206,EWR,TPA,148,997,6,30,2013-04-01T10:00:00Z
2013,4,1,628,635,-7,722,739,-17,B6,1002,N648JB,JFK,BOS,35,187,6,35,2013-04-01T10:00:00Z
2013,4,1,628,630,-2,814,820,-6,WN,112,N8608N,LGA,STL,141,888,6,30,2013-04-01T10:00:00Z
2013,4,1,628,630,-2,851,830,21,MQ,4576,N518MQ,LGA,CLT,89,544,6,30,2013-04-01T10:00:00Z
2013,4,1,628,630,-2,1005,945,20,UA,797,N512UA,JFK,LAX,364,2475,6,30,2013-04-01T10:00:00Z
2013,4,1,628,634,-6,940,951,-11,UA,1276,N37419,EWR,AUS,231,1504,6,34,2013-04-01T10:00:00Z
2013,4,1,629,630,-1,753,800,-7,EV,4381,N14959,EWR,PIT,60,319,6,30,2013-04-01T10:00:00Z
2013,4,1,630,630,0,822,818,4,EV,4334,N13989,EWR,CMH,81,463,6,30,2013-04-01T10:00:00Z
2013,4,1,630,630,0,754,804,-10,B6,905,N281JB,JFK,ORD,125,740,6,30,2013-04-01T10:00:00Z
2013,4,1,631,635,-4,925,940,-15,AA,711,N3KEAA,LGA,DFW,206,1389,6,35,2013-04-01T10:00:00Z
2013,4,1,633,638,-5,951,951,0,UA,387,N536UA,EWR,LAX,348,2454,6,38,2013-04-01T10:00:00Z
2013,4,1,635,630,5,908,905,3,EV,3828,N16911,EWR,ATL,125,746,6,30,2013-04-01T10:00:00Z
2013,4,1,636,642,-6,844,850,-6,EV,4626,N16149,EWR,MSP,157,1008,6,42,2013-04-01T10:00:00Z
2013,4,1,636,640,-4,853,853,0,B6,117,N316JB,JFK,MSY,179,1182,6,40,2013-04-01T10:00:00Z
2013,4,1,636,643,-7,850,906,-16,UA,311,N457UA,EWR,DEN,234,1605,6,43,2013-04-01T10:00:00Z
2013,4,1,637,645,-8,855,841,14,US,1281,N199UW,EWR,CLT,98,529,6,45,2013-04-01T10:00:00Z
2013,4,1,639,640,-1,925,922,3,B6,983,N615JB,LGA,TPA,151,1010,6,40,2013-04-01T10:00:00Z
2013,4,1,643,645,-2,857,907,-10,DL,2006,N327NB,LGA,MSY,176,1183,6,45,2013-04-01T10:00:00Z
2013,4,1,645,649,-4,804,806,-2,B6,208,N504JB,JFK,BUF,57,301,6,49,2013-04-01T10:00:00Z
2013,4,1,646,649,-3,905,920,-15,UA,268,N504UA,LGA,DEN,235,1620,6,49,2013-04-01T10:00:00Z
2013,4,1,650,655,-5,921,915,6,EV,4122,N13965,EWR,SDF,120,642,6,55,2013-04-01T10:00:00Z
2013,4,1,651,700,-9,1015,1015,0,AA,2279,N3DXAA,LGA,MIA,158,1096,7,0,2013-04-01T11:00:00Z
2013,4,1,652,659,-7,951,957,-6,UA,1627,N33286,EWR,PBI,158,1023,6,59,2013-04-01T10:00:00Z
2013,4,1,653,700,-7,1011,1009,2,DL,2003,N932DL,LGA,MIA,161,1096,7,0,2013-04-01T11:00:00Z
2013,4,1,653,655,-2,808,825,-17,WN,3048,N417WN,LGA,MKE,114,738,6,55,2013-04-01T10:00:00Z
2013,4,1,653,700,-7,752,805,-13,US,2116,N963UW,LGA,BOS,38,184,7,0,2013-04-01T11:00:00Z
2013,4,1,654,700,-6,916,931,-15,DL,1547,N665DN,LGA,ATL,116,762,7,0,2013-04-01T11:00:00Z
2013,4,1,654,700,-6,1013,1029,-16,UA,1162,N21723,EWR,SNA,359,2434,7,0,2013-04-01T11:00:00Z
2013,4,1,654,700,-6,957,1008,-11,UA,1701,N76528,EWR,FLL,171,1065,7,0,2013-04-01T11:00:00Z
2013,4,1,656,700,-4,1035,1030,5,DL,763,N727TW,JFK,LAX,356,2475,7,0,2013-04-01T11:00:00Z
2013,4,1,656,700,-4,911,808,63,US,2163,N752US,LGA,DCA,48,214,7,0,2013-04-01T11:00:00Z
2013,4,1,657,705,-8,840,837,3,EV,4547,N15973,EWR,BNA,137,748,7,5,2013-04-01T11:00:00Z
2013,4,1,657,700,-3,1011,1027,-16,DL,1415,N690DL,JFK,SLC,286,1990,7,0,2013-04-01T11:00:00Z
2013,4,1,658,700,-2,1000,947,13,B6,987,N634JB,JFK,MCO,144,944,7,0,2013-04-01T11:00:00Z
2013,4,1,658,700,-2,1032,1044,-12,DL,1865,N705TW,JFK,SFO,360,2586,7,0,2013-04-01T11:00:00Z
2013,4,1,658,700,-2,954,1011,-17,UA,1525,N37466,EWR,RSW,158,1068,7,0,2013-04-01T11:00:00Z
2013,4,1,659,705,-6,1020,1012,8,DL,1879,N947DL,LGA,FLL,174,1076,7,5,2013-04-01T11:00:00Z
2013,4,1,659,705,-6,948,951,-3,DL,2285,N692DL,LGA,MCO,138,950,7,5,2013-04-01T11:00:00Z
2013,4,1,659,700,-1,815,839,-24,UA,287,N471UA,LGA,ORD,113,733,7,0,2013-04-01T11:00:00Z
2013,4,1,701,700,1,816,837,-21,UA,521,N485UA,EWR,ORD,113,719,7,0,2013-04-01T11:00:00Z
2013,4,1,703,700,3,848,850,-2,AA,305,N4YAAA,LGA,ORD,121,733,7,0,2013-04-01T11:00:00Z
2013,4,1,705,630,35,816,749,27,EV,4533,N13132,EWR,BUF,50,282,6,30,2013-04-01T10:00:00Z
2013,4,1,706,709,-3,1028,1032,-4,B6,671,N583JB,JFK,LAX,358,2475,7,9,2013-04-01T11:00:00Z
2013,4,1,708,715,-7,1027,1045,-18,AA,443,N5CRAA,JFK,MIA,160,1089,7,15,2013-04-01T11:00:00Z
2013,4,1,708,710,-2,831,845,-14,WN,824,N283WN,EWR,BNA,121,748,7,10,2013-04-01T11:00:00Z
2013,4,1,709,710,-1,1044,1035,9,VX,399,N624VA,JFK,LAX,368,2475,7,10,2013-04-01T11:00:00Z
2013,4,1,709,710,-1,825,850,-25,MQ,3737,N1EAMQ,EWR,ORD,112,719,7,10,2013-04-01T11:00:00Z
2013,4,1,710,715,-5,1021,1035,-14,AA,825,N3HKAA,JFK,FLL,169,1069,7,15,2013-04-01T11:00:00Z
2013,4,1,710,715,-5,904,918,-14,DL,831,N997DL,LGA,DTW,87,502,7,15,2013-04-01T11:00:00Z
2013,4,1,710,610,60,951,855,56,UA,511,N569UA,EWR,LAS,310,2227,6,10,2013-04-01T10:00:00Z
2013,4,1,714,630,44,843,810,33,EV,5667,N12924,EWR,RDU,70,416,6,30,2013-04-01T10:00:00Z
2013,4,1,719,725,-6,1008,1029,-21,UA,1456,N77530,LGA,IAH,206,1416,7,25,2013-04-01T11:00:00Z
2013,4,1,721,730,-9,1016,1040,-24,AA,715,N577AA,LGA,DFW,212,1389,7,30,2013-04-01T11:00:00Z
2013,4,1,722,730,-8,1157,1100,NA,AA,33,N339AA,JFK,LAX,NA,2475,7,30,2013-04-01T11:00:00Z
2013,4,1,722,725,-3,1008,1030,-22,AS,21,N403AS,EWR,SEA,326,2402,7,25,2013-04-01T11:00:00Z
2013,4,1,722,729,-7,1005,1026,-21,UA,831,N568UA,EWR,IAH,200,1400,7,29,2013-04-01T11:00:00Z
2013,4,1,724,730,-6,1052,1110,-18,VX,11,N843VA,JFK,SFO,376,2586,7,30,2013-04-01T11:00:00Z
2013,4,1,726,725,1,952,950,2,WN,1705,N243WN,EWR,DEN,240,1605,7,25,2013-04-01T11:00:00Z
2013,4,1,728,735,-7,939,935,4,EV,4344,N14916,EWR,DTW,91,488,7,35,2013-04-01T11:00:00Z
2013,4,1,728,730,-2,1027,1040,-13,AA,2083,N574AA,EWR,DFW,213,1372,7,30,2013-04-01T11:00:00Z
2013,4,1,728,729,-1,1016,1020,-4,B6,361,N635JB,LGA,PBI,147,1035,7,29,2013-04-01T11:00:00Z
2013,4,1,728,730,-2,944,1005,-21,WN,2692,N928WN,LGA,DEN,236,1620,7,30,2013-04-01T11:00:00Z
2013,4,1,729,730,-1,830,849,-19,UA,1199,N26210,EWR,BOS,37,200,7,30,2013-04-01T11:00:00Z
2013,4,1,730,730,0,1117,1131,-14,B6,215,N591JB,EWR,SJU,203,1608,7,30,2013-04-01T11:00:00Z
2013,4,1,730,731,-1,1106,1110,-4,B6,643,N821JB,JFK,SFO,375,2586,7,31,2013-04-01T11:00:00Z
2013,4,1,736,705,31,1001,940,21,MQ,4534,N725MQ,LGA,XNA,185,1147,7,5,2013-04-01T11:00:00Z
2013,4,1,739,747,-8,840,857,-17,EV,4575,N16571,EWR,MHT,38,209,7,47,2013-04-01T11:00:00Z
2013,4,1,740,745,-5,907,930,-23,AA,309,N543AA,LGA,ORD,119,733,7,45,2013-04-01T11:00:00Z
2013,4,1,740,659,41,1020,959,21,AA,1815,N5FAAA,JFK,MCO,136,944,6,59,2013-04-01T10:00:00Z
2013,4,1,740,745,-5,1036,1100,-24,DL,183,N706TW,JFK,SEA,329,2422,7,45,2013-04-01T11:00:00Z
2013,4,1,740,745,-5,1027,1039,-12,UA,1592,N36247,EWR,MCO,141,937,7,45,2013-04-01T11:00:00Z
2013,4,1,741,735,6,912,918,-6,EV,3809,N26545,EWR,GSO,74,445,7,35,2013-04-01T11:00:00Z
2013,4,1,743,745,-2,1003,1011,-8,DL,807,N346NB,EWR,ATL,111,746,7,45,2013-04-01T11:00:00Z
2013,4,1,743,752,-9,1128,1147,-19,UA,1481,N14118,EWR,SJU,208,1608,7,52,2013-04-01T11:00:00Z
2013,4,1,744,745,-1,1031,1040,-9,B6,341,N599JB,JFK,SRQ,155,1041,7,45,2013-04-01T11:00:00Z
2013,4,1,747,748,-1,1100,1050,10,B6,201,N630JB,JFK,FLL,155,1069,7,48,2013-04-01T11:00:00Z
2013,4,1,748,749,-1,1011,1020,-9,UA,495,N552UA,LGA,DEN,240,1620,7,49,2013-04-01T11:00:00Z
2013,4,1,749,755,-6,954,1007,-13,9E,3879,N8960A,EWR,CVG,104,569,7,55,2013-04-01T11:00:00Z
2013,4,1,749,755,-6,1044,1036,8,B6,389,N706JB,LGA,MCO,148,950,7,55,2013-04-01T11:00:00Z
2013,4,1,749,800,-11,1125,1125,0,UA,397,N560UA,JFK,SFO,367,2586,8,0,2013-04-01T12:00:00Z
2013,4,1,749,755,-6,943,949,-6,US,1733,N174US,LGA,CLT,92,544,7,55,2013-04-01T11:00:00Z
2013,4,1,751,752,-1,948,943,5,EV,4709,N16559,EWR,STL,151,872,7,52,2013-04-01T11:00:00Z
2013,4,1,752,751,1,946,959,-13,EV,4532,N12166,EWR,CHS,98,628,7,51,2013-04-01T11:00:00Z
2013,4,1,752,759,-7,1016,1032,-16,DL,2047,N674DL,LGA,ATL,109,762,7,59,2013-04-01T11:00:00Z
2013,4,1,753,728,25,905,844,21,B6,44,N646JB,JFK,SYR,47,209,7,28,2013-04-01T11:00:00Z
2013,4,1,753,800,-7,939,914,25,US,2165,N758US,LGA,DCA,57,214,8,0,2013-04-01T12:00:00Z
2013,4,1,754,755,-1,950,1018,-28,9E,3353,N906XJ,JFK,DTW,93,509,7,55,2013-04-01T11:00:00Z
2013,4,1,754,755,-1,921,920,1,WN,435,N768SW,EWR,MDW,113,711,7,55,2013-04-01T11:00:00Z
2013,4,1,754,800,-6,858,908,-10,US,2118,N949UW,LGA,BOS,39,184,8,0,2013-04-01T12:00:00Z
2013,4,1,756,808,-12,908,923,-15,EV,4233,N14991,EWR,BTV,46,266,8,8,2013-04-01T12:00:00Z
2013,4,1,756,800,-4,949,959,-10,B6,219,N353JB,JFK,CLT,92,541,8,0,2013-04-01T12:00:00Z
2013,4,1,757,800,-3,1055,1106,-11,B6,553,N529JB,EWR,RSW,156,1068,8,0,2013-04-01T12:00:00Z
2013,4,1,758,810,-12,1018,1030,-12,FL,346,N964AT,LGA,ATL,113,762,8,10,2013-04-01T12:00:00Z
2013,4,1,758,800,-2,1015,958,17,B6,1273,N228JB,JFK,CHS,117,636,8,0,2013-04-01T12:00:00Z
2013,4,1,758,759,-1,1113,1106,7,UA,288,N480UA,EWR,DFW,210,1372,7,59,2013-04-01T11:00:00Z
2013,4,1,759,805,-6,1057,1105,-8,DL,1109,N979DL,LGA,TPA,150,1010,8,5,2013-04-01T12:00:00Z
2013,4,1,759,800,-1,1133,1130,3,UA,1290,N36207,EWR,SFO,378,2565,8,0,2013-04-01T12:00:00Z
2013,4,1,800,804,-4,1011,1026,-15,EV,4157,N17185,EWR,OMA,174,1134,8,4,2013-04-01T12:00:00Z
2013,4,1,800,805,-5,956,1028,-32,9E,3635,N8986B,JFK,CHS,97,636,8,5,2013-04-01T12:00:00Z
2013,4,1,802,805,-3,1026,1052,-26,EV,5079,N724EV,LGA,JAX,127,833,8,5,2013-04-01T12:00:00Z
2013,4,1,802,810,-8,1111,1123,-12,DL,1271,N362NW,JFK,FLL,160,1069,8,10,2013-04-01T12:00:00Z
2013,4,1,802,810,-8,1108,1125,-17,DL,2070,N327NW,LGA,RSW,159,1080,8,10,2013-04-01T12:00:00Z
2013,4,1,803,805,-2,1057,1106,-9,DL,2395,N322US,LGA,PBI,148,1035,8,5,2013-04-01T12:00:00Z
2013,4,1,804,810,-6,901,925,-24,AA,1838,N3FJAA,JFK,BOS,36,187,8,10,2013-04-01T12:00:00Z
2013,4,1,804,810,-6,1105,1131,-26,DL,2143,N993DL,JFK,MIA,159,1089,8,10,2013-04-01T12:00:00Z
2013,4,1,804,759,5,928,936,-8,UA,393,N848UA,EWR,ORD,111,719,7,59,2013-04-01T11:00:00Z
2013,4,1,805,810,-5,1006,1020,-14,DL,2119,N914DL,LGA,MSP,150,1020,8,10,2013-04-01T12:00:00Z
2013,4,1,806,815,-9,953,1008,-15,9E,3521,N915XJ,JFK,ORD,125,740,8,15,2013-04-01T12:00:00Z
2013,4,1,806,810,-4,1158,1215,-17,AA,655,N5FGAA,JFK,STT,206,1623,8,10,2013-04-01T12:00:00Z
2013,4,1,806,815,-9,1006,1010,-4,US,675,N657AW,EWR,CLT,94,529,8,15,2013-04-01T12:00:00Z
2013,4,1,807,810,-3,1106,1055,11,DL,1429,N3769L,JFK,LAS,331,2248,8,10,2013-04-01T12:00:00Z
2013,4,1,809,815,-6,943,1000,-17,EV,5166,N755EV,LGA,BNA,121,764,8,15,2013-04-01T12:00:00Z
2013,4,1,810,810,0,1016,1037,-21,9E,3538,N930XJ,JFK,MSP,156,1029,8,10,2013-04-01T12:00:00Z
2013,4,1,812,815,-3,1059,1115,-16,DL,1167,N307DQ,JFK,TPA,148,1005,8,15,2013-04-01T12:00:00Z
2013,4,1,813,815,-2,1006,1010,-4,MQ,4490,N844MQ,LGA,CMH,90,479,8,15,2013-04-01T12:00:00Z
2013,4,1,814,633,101,918,745,93,EV,4241,N33182,EWR,DCA,47,199,6,33,2013-04-01T10:00:00Z
2013,4,1,814,819,-5,1002,1020,-18,EV,5064,N612QX,LGA,STL,140,888,8,19,2013-04-01T12:00:00Z
2013,4,1,814,815,-1,1049,1045,4,DL,914,N357NW,LGA,DEN,240,1620,8,15,2013-04-01T12:00:00Z
2013,4,1,815,822,-7,1042,1045,-3,EV,4140,N10575,EWR,XNA,189,1131,8,22,2013-04-01T12:00:00Z
2013,4,1,815,816,-1,1012,1013,-1,EV,4600,N15555,EWR,MEM,157,946,8,16,2013-04-01T12:00:00Z
2013,4,1,815,745,30,1145,1125,20,AA,59,N338AA,JFK,SFO,372,2586,7,45,2013-04-01T11:00:00Z
2013,4,1,816,825,-9,1035,1026,9,US,487,N673AW,JFK,CLT,108,541,8,25,2013-04-01T12:00:00Z
2013,4,1,819,820,-1,1206,1212,-6,B6,403,N595JB,JFK,SJU,210,1598,8,20,2013-04-01T12:00:00Z
2013,4,1,820,820,0,1016,1017,-1,EV,4691,N14902,EWR,DAY,99,533,8,20,2013-04-01T12:00:00Z
2013,4,1,820,757,23,1010,945,25,9E,3611,N833AY,JFK,PIT,75,340,7,57,2013-04-01T11:00:00Z
2013,4,1,820,820,0,936,955,-19,MQ,4655,N506MQ,LGA,BNA,118,764,8,20,2013-04-01T12:00:00Z
2013,4,1,822,824,-2,953,1014,-21,EV,4548,N15985,EWR,RDU,73,416,8,24,2013-04-01T12:00:00Z
2013,4,1,825,830,-5,950,1015,-25,AA,313,N537AA,LGA,ORD,121,733,8,30,2013-04-01T12:00:00Z
2013,4,1,825,830,-5,1005,1025,-20,AA,1855,N516AA,LGA,STL,140,888,8,30,2013-04-01T12:00:00Z
2013,4,1,825,830,-5,1119,1134,-15,B6,901,N516JB,JFK,FLL,156,1069,8,30,2013-04-01T12:00:00Z
2013,4,1,825,830,-5,1045,1108,-23,DL,269,N960DL,JFK,ATL,119,760,8,30,2013-04-01T12:00:00Z
2013,4,1,825,825,0,959,945,14,MQ,4418,N856MQ,JFK,DCA,51,213,8,25,2013-04-01T12:00:00Z
2013,4,1,825,830,-5,1130,1142,-12,UA,991,N522UA,EWR,SAN,343,2425,8,30,2013-04-01T12:00:00Z
2013,4,1,826,828,-2,1106,1132,-26,UA,1718,N28457,EWR,MCO,140,937,8,28,2013-04-01T12:00:00Z
2013,4,1,827,835,-8,1122,1150,-28,AA,717,N3GSAA,LGA,DFW,206,1389,8,35,2013-04-01T12:00:00Z
2013,4,1,828,830,-2,1101,1106,-5,F9,835,N206FR,LGA,DEN,243,1620,8,30,2013-04-01T12:00:00Z
2013,4,1,828,835,-7,1101,1114,-13,DL,2170,N374DA,JFK,PHX,315,2153,8,35,2013-04-01T12:00:00Z
2013,4,1,829,831,-2,1126,1151,-25,UA,1223,N57864,EWR,LAX,334,2454,8,31,2013-04-01T12:00:00Z
2013,4,1,830,835,-5,1117,1140,-23,DL,1959,N959DL,JFK,MCO,143,944,8,35,2013-04-01T12:00:00Z
2013,4,1,831,835,-4,944,1001,-17,EV,4224,N12564,EWR,PWM,51,284,8,35,2013-04-01T12:00:00Z
2013,4,1,831,837,-6,1043,1043,0,EV,4297,N11107,EWR,DTW,87,488,8,37,2013-04-01T12:00:00Z
2013,4,1,831,740,51,1034,948,46,EV,4676,N11113,EWR,GRR,103,605,7,40,2013-04-01T11:00:00Z
2013,4,1,832,815,17,1150,1119,31,B6,181,N637JB,JFK,SAN,359,2446,8,15,2013-04-01T12:00:00Z
2013,4,1,833,829,4,1101,1057,4,B6,611,N190JB,JFK,JAX,123,828,8,29,2013-04-01T12:00:00Z
2013,4,1,835,839,-4,940,950,-10,B6,1172,N178JB,EWR,BOS,40,200,8,39,2013-04-01T12:00:00Z
2013,4,1,836,840,-4,1148,1150,-2,UA,443,N518UA,JFK,LAX,344,2475,8,40,2013-04-01T12:00:00Z
2013,4,1,837,842,-5,1049,1054,-5,EV,4638,N14542,EWR,CVG,112,569,8,42,2013-04-01T12:00:00Z
2013,4,1,837,845,-8,1028,1035,-7,9E,4220,N8908D,JFK,RDU,70,427,8,45,2013-04-01T12:00:00Z
2013,4,1,837,845,-8,1043,1047,-4,US,1429,N748UW,LGA,CLT,102,544,8,45,2013-04-01T12:00:00Z
2013,4,1,838,829,9,1108,1058,10,MQ,4610,N523MQ,LGA,ATL,113,762,8,29,2013-04-01T12:00:00Z
2013,4,1,840,845,-5,1229,1250,-21,AA,1357,N5EYAA,JFK,SJU,210,1598,8,45,2013-04-01T12:00:00Z
2013,4,1,840,810,30,1012,955,17,MQ,4406,N821MQ,JFK,RDU,72,427,8,10,2013-04-01T12:00:00Z
2013,4,1,851,850,1,957,1011,-14,9E,3314,N602LR,JFK,BOS,35,187,8,50,2013-04-01T12:00:00Z
2013,4,1,851,854,-3,1024,1043,-19,UA,649,N459UA,EWR,CLE,73,404,8,54,2013-04-01T12:00:00Z
2013,4,1,853,900,-7,1001,1019,-18,US,2120,N957UW,LGA,BOS,36,184,9,0,2013-04-01T13:00:00Z
2013,4,1,853,900,-7,1029,1025,4,US,2167,N712US,LGA,DCA,51,214,9,0,2013-04-01T13:00:00Z
2013,4,1,855,900,-5,1010,1035,-25,EV,5025,N748EV,LGA,BTV,42,258,9,0,2013-04-01T13:00:00Z
2013,4,1,855,900,-5,1246,1220,26,AA,1,N324AA,JFK,LAX,366,2475,9,0,2013-04-01T13:00:00Z
