year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,10,1,558,600,-2,650,701,-11,US,2134,N762US,LGA,BOS,33,184,6,0,2013-10-01T10:00:00Z
2013,10,1,558,600,-2,757,815,-18,FL,345,N338AT,LGA,ATL,98,762,6,0,2013-10-01T10:00:00Z
2013,10,1,558,600,-2,743,751,-8,DL,731,N347NB,LGA,DTW,79,502,6,0,2013-10-01T10:00:00Z
2013,10,1,559,600,-1,831,851,-20,UA,698,N827UA,EWR,TPA,128,997,6,0,2013-10-01T10:00:00Z
2013,10,1,559,600,-1,719,730,-11,AA,301,N466AA,LGA,ORD,115,733,6,0,2013-10-01T10:00:00Z
2013,10,1,600,600,0,706,717,-11,EV,5747,N877AS,LGA,IAD,48,229,6,0,2013-10-01T10:00:00Z
2013,10,1,603,610,-7,735,745,-10,WN,2609,N201LV,LGA,STL,122,888,6,10,2013-10-01T10:00:00Z
2013,10,1,604,610,-6,751,813,-22,DL,1919,N986DL,LGA,MSP,146,1020,6,10,2013-10-01T10:00:00Z
2013,10,1,605,559,6,722,710,12,EV,4533,N31131,EWR,BUF,51,282,5,59,2013-10-01T09:00:00Z
2013,10,1,606,615,-9,744,811,-27,US,1772,N539UW,JFK,CLT,70,541,6,15,2013-10-01T10:00:00Z
2013,10,1,606,610,-4,719,724,-5,EV,6177,N15986,EWR,IAD,46,212,6,10,2013-10-01T10:00:00Z
2013,10,1,607,610,-3,843,855,-12,AA,1103,N3DWAA,LGA,DFW,186,1389,6,10,2013-10-01T10:00:00Z
2013,10,1,608,615,-7,738,813,-35,US,840,N108UW,EWR,CLT,67,529,6,15,2013-10-01T10:00:00Z
2013,10,1,612,615,-3,808,821,-13,EV,4471,N13965,EWR,CLT,75,529,6,15,2013-10-01T10:00:00Z
2013,10,1,613,625,-12,837,850,-13,MQ,3550,N505MQ,LGA,ATL,101,762,6,25,2013-10-01T10:00:00Z
2013,10,1,613,619,-6,800,819,-19,EV,5503,N197PQ,EWR,MSP,145,1008,6,19,2013-10-01T10:00:00Z
2013,10,1,614,600,14,719,715,4,WN,464,N411WN,EWR,MDW,102,711,6,0,2013-10-01T10:00:00Z
2013,10,1,615,618,-3,720,726,-6,EV,4241,N11544,EWR,DCA,40,199,6,18,2013-10-01T10:00:00Z
2013,10,1,616,620,-4,713,740,-27,WN,423,N8307K,LGA,MDW,100,725,6,20,2013-10-01T10:00:00Z
2013,10,1,616,622,-6,808,827,-19,EV,4150,N15973,EWR,CVG,87,569,6,22,2013-10-01T10:00:00Z
2013,10,1,617,625,-8,735,800,-25,MQ,3525,N725MQ,LGA,RDU,60,431,6,25,2013-10-01T10:00:00Z
2013,10,1,618,630,-12,851,919,-28,UA,1454,N23708,LGA,IAH,194,1416,6,30,2013-10-01T10:00:00Z
2013,10,1,621,629,-8,854,929,-35,AA,1205,N3GCAA,EWR,MIA,134,1085,6,29,2013-10-01T10:00:00Z
2013,10,1,621,630,-9,822,857,-35,B6,211,N584JB,JFK,LAS,282,2248,6,30,2013-10-01T10:00:00Z
2013,10,1,622,630,-8,721,742,-21,UA,1686,N24715,EWR,BOS,38,200,6,30,2013-10-01T10:00:00Z
2013,10,1,622,625,-3,843,935,-52,WN,16,N905WN,EWR,HOU,175,1411,6,25,2013-10-01T10:00:00Z
2013,10,1,623,630,-7,757,813,-16,EV,4334,N29917,EWR,CMH,71,463,6,30,2013-10-01T10:00:00Z
2013,10,1,623,630,-7,857,914,-17,B6,1099,N594JB,LGA,MCO,123,950,6,30,2013-10-01T10:00:00Z
2013,10,1,625,630,-5,913,940,-27,UA,421,N507UA,EWR,SFO,323,2565,6,30,2013-10-01T10:00:00Z
2013,10,1,625,630,-5,749,808,-19,EV,4424,N24103,EWR,RDU,58,416,6,30,2013-10-01T10:00:00Z
2013,10,1,625,630,-5,829,839,-10,EV,4393,N13979,EWR,IND,97,645,6,30,2013-10-01T10:00:00Z
2013,10,1,626,635,-9,818,833,-15,US,2023,N171US,EWR,CLT,72,529,6,35,2013-10-01T10:00:00Z
2013,10,1,626,630,-4,756,805,-9,AA,303,N475AA,LGA,ORD,112,733,6,30,2013-10-01T10:00:00Z
2013,10,1,627,630,-3,917,922,-5,UA,797,N598UA,JFK,LAX,316,2475,6,30,2013-10-01T10:00:00Z
2013,10,1,627,630,-3,809,753,16,B6,905,N662JB,JFK,ORD,118,740,6,30,2013-10-01T10:00:00Z
2013,10,1,628,630,-2,820,838,-18,B6,675,N645JB,JFK,MSY,146,1182,6,30,2013-10-01T10:00:00Z
2013,10,1,629,630,-1,807,840,-33,US,2085,N179UW,LGA,CLT,78,544,6,30,2013-10-01T10:00:00Z
2013,10,1,629,635,-6,825,833,-8,EV,4535,N14125,EWR,MSP,154,1008,6,35,2013-10-01T10:00:00Z
2013,10,1,631,635,-4,742,751,-9,B6,2802,N273JB,JFK,BUF,55,301,6,35,2013-10-01T10:00:00Z
2013,10,1,634,639,-5,856,925,-29,UA,1144,N37413,EWR,MCO,123,937,6,39,2013-10-01T10:00:00Z
2013,10,1,635,640,-5,743,807,-24,EV,4422,N11176,EWR,PIT,50,319,6,40,2013-10-01T10:00:00Z
2013,10,1,635,630,5,846,846,0,EV,4918,N136EV,EWR,ATL,101,746,6,30,2013-10-01T10:00:00Z
2013,10,1,636,645,-9,758,821,-23,9E,3496,N605LR,LGA,PIT,53,335,6,45,2013-10-01T10:00:00Z
2013,10,1,636,645,-9,903,938,-35,B6,525,N556JB,JFK,TPA,130,1005,6,45,2013-10-01T10:00:00Z
2013,10,1,638,640,-2,827,910,-43,US,621,N544UW,JFK,PHX,270,2153,6,40,2013-10-01T10:00:00Z
2013,10,1,638,641,-3,738,805,-27,EV,4522,N13988,EWR,BNA,101,748,6,41,2013-10-01T10:00:00Z
2013,10,1,638,640,-2,839,905,-26,DL,27,N388DA,JFK,ATL,101,760,6,40,2013-10-01T10:00:00Z
2013,10,1,644,648,-4,804,817,-13,UA,1149,N54711,EWR,ORD,115,719,6,48,2013-10-01T10:00:00Z
2013,10,1,645,648,-3,903,913,-10,UA,511,N526UA,EWR,LAS,279,2227,6,48,2013-10-01T10:00:00Z
2013,10,1,647,655,-8,744,809,-25,B6,318,N355JB,JFK,BOS,35,187,6,55,2013-10-01T10:00:00Z
2013,10,1,649,659,-10,925,955,-30,UA,537,N470UA,EWR,PBI,132,1023,6,59,2013-10-01T10:00:00Z
2013,10,1,650,655,-5,847,840,7,MQ,3599,N523MQ,LGA,MSP,147,1020,6,55,2013-10-01T10:00:00Z
2013,10,1,650,655,-5,758,810,-12,WN,404,N269WN,LGA,MKE,109,738,6,55,2013-10-01T10:00:00Z
2013,10,1,650,700,-10,929,1003,-34,B6,23,N554JB,JFK,LAX,310,2475,7,0,2013-10-01T11:00:00Z
2013,10,1,651,655,-4,849,914,-25,UA,343,N537UA,LGA,DEN,215,1620,6,55,2013-10-01T10:00:00Z
2013,10,1,652,652,0,921,954,-33,UA,1439,N37471,EWR,LAX,309,2454,6,52,2013-10-01T10:00:00Z
2013,10,1,652,700,-8,821,838,-17,EV,3829,N27962,EWR,STL,126,872,7,0,2013-10-01T11:00:00Z
2013,10,1,652,656,-4,853,909,-16,EV,4122,N12167,EWR,SDF,93,642,6,56,2013-10-01T10:00:00Z
2013,10,1,652,655,-3,900,920,-20,AA,1263,N5EMAA,JFK,LAS,276,2248,6,55,2013-10-01T10:00:00Z
2013,10,1,654,700,-6,755,806,-11,US,2136,N951UW,LGA,BOS,36,184,7,0,2013-10-01T11:00:00Z
2013,10,1,654,700,-6,848,904,-16,9E,3769,N8745B,EWR,CVG,85,569,7,0,2013-10-01T11:00:00Z
2013,10,1,654,700,-6,912,942,-30,DL,1547,N918DE,LGA,ATL,101,762,7,0,2013-10-01T11:00:00Z
2013,10,1,656,700,-4,930,1005,-35,UA,482,N421UA,EWR,FLL,132,1065,7,0,2013-10-01T11:00:00Z
2013,10,1,656,659,-3,937,1007,-30,UA,1183,N30401,EWR,RSW,140,1068,6,59,2013-10-01T10:00:00Z
2013,10,1,656,705,-9,928,955,-27,AA,1107,N3BCAA,LGA,DFW,175,1389,7,5,2013-10-01T11:00:00Z
2013,10,1,656,700,-4,939,1001,-22,DL,1879,N321NB,LGA,FLL,143,1076,7,0,2013-10-01T11:00:00Z
2013,10,1,657,700,-3,946,1013,-27,DL,420,N727TW,JFK,LAX,318,2475,7,0,2013-10-01T11:00:00Z
2013,10,1,658,700,-2,826,833,-7,UA,331,N833UA,LGA,ORD,115,733,7,0,2013-10-01T11:00:00Z
2013,10,1,658,700,-2,941,1020,-39,UA,347,N554UA,JFK,SFO,315,2586,7,0,2013-10-01T11:00:00Z
2013,10,1,658,700,-2,947,1025,-38,DL,269,N712TW,JFK,SFO,320,2586,7,0,2013-10-01T11:00:00Z
2013,10,1,659,700,-1,808,825,-17,WN,3845,N921WN,EWR,BNA,102,748,7,0,2013-10-01T11:00:00Z
2013,10,1,659,710,-11,855,911,-16,EV,4155,N17108,EWR,GRR,91,605,7,10,2013-10-01T11:00:00Z
2013,10,1,659,704,-5,1007,1024,-17,DL,1415,N397DA,JFK,SLC,278,1990,7,4,2013-10-01T11:00:00Z
2013,10,1,701,700,1,813,809,4,US,2169,N748UW,LGA,DCA,40,214,7,0,2013-10-01T11:00:00Z
2013,10,1,701,710,-9,841,845,-4,AA,305,N488AA,LGA,ORD,116,733,7,10,2013-10-01T11:00:00Z
2013,10,1,701,655,6,1044,1101,-17,DL,315,N6700,JFK,SJU,193,1598,6,55,2013-10-01T10:00:00Z
2013,10,1,702,705,-3,935,953,-18,DL,2285,N337NB,LGA,MCO,123,950,7,5,2013-10-01T11:00:00Z
2013,10,1,704,705,-1,827,845,-18,WN,1265,N270WN,EWR,STL,121,872,7,5,2013-10-01T11:00:00Z
2013,10,1,704,710,-6,948,1025,-37,AA,1345,N327AA,JFK,MIA,140,1089,7,10,2013-10-01T11:00:00Z
2013,10,1,706,710,-4,937,1000,-23,AA,2493,N5EAAA,JFK,MCO,124,944,7,10,2013-10-01T11:00:00Z
2013,10,1,712,720,-8,934,1000,-26,UA,261,N540UA,LGA,IAH,177,1416,7,20,2013-10-01T11:00:00Z
2013,10,1,713,640,33,844,838,6,EV,4166,N11193,EWR,GSP,77,594,6,40,2013-10-01T10:00:00Z
2013,10,1,714,715,-1,949,1010,-21,VX,399,N630VA,JFK,LAX,312,2475,7,15,2013-10-01T11:00:00Z
2013,10,1,716,720,-4,1021,1030,-9,AS,15,N553AS,EWR,SEA,352,2402,7,20,2013-10-01T11:00:00Z
2013,10,1,716,700,16,1051,1056,-5,B6,3,N504JB,JFK,SJU,193,1598,7,0,2013-10-01T11:00:00Z
2013,10,1,718,725,-7,942,1015,-33,AA,1381,N528AA,EWR,DFW,170,1372,7,25,2013-10-01T11:00:00Z
2013,10,1,719,729,-10,956,1021,-25,B6,461,N521JB,LGA,PBI,135,1035,7,29,2013-10-01T11:00:00Z
2013,10,1,720,725,-5,814,839,-25,UA,424,N850UA,EWR,BOS,39,200,7,25,2013-10-01T11:00:00Z
2013,10,1,721,730,-9,904,929,-25,DL,831,N371NB,LGA,DTW,78,502,7,30,2013-10-01T11:00:00Z
2013,10,1,724,729,-5,931,1012,-41,UA,212,N677UA,EWR,IAH,171,1400,7,29,2013-10-01T11:00:00Z
2013,10,1,724,700,24,950,949,1,B6,683,N615JB,JFK,MCO,124,944,7,0,2013-10-01T11:00:00Z
2013,10,1,724,730,-6,1118,1124,-6,B6,1289,N661JB,EWR,SJU,197,1608,7,30,2013-10-01T11:00:00Z
2013,10,1,725,730,-5,1005,1041,-36,DL,2003,N332NB,LGA,MIA,144,1096,7,30,2013-10-01T11:00:00Z
2013,10,1,727,729,-2,914,957,-43,UA,1548,N14704,EWR,MSY,148,1167,7,29,2013-10-01T11:00:00Z
2013,10,1,728,725,3,918,945,-27,MQ,3547,N806MQ,LGA,XNA,152,1147,7,25,2013-10-01T11:00:00Z
2013,10,1,729,735,-6,1049,1040,9,DL,183,N721TW,JFK,SEA,352,2422,7,35,2013-10-01T11:00:00Z
2013,10,1,732,740,-8,957,1035,-38,B6,163,N339JB,JFK,SRQ,131,1041,7,40,2013-10-01T11:00:00Z
2013,10,1,733,740,-7,1018,1035,-17,WN,1808,N7704B,LGA,HOU,180,1428,7,40,2013-10-01T11:00:00Z
2013,10,1,733,737,-4,857,915,-18,EV,3821,N10575,EWR,GSO,63,445,7,37,2013-10-01T11:00:00Z
2013,10,1,734,740,-6,925,945,-20,EV,4111,N14105,EWR,CHS,87,628,7,40,2013-10-01T11:00:00Z
2013,10,1,735,740,-5,852,900,-8,MQ,3759,N525MQ,EWR,ORD,110,719,7,40,2013-10-01T11:00:00Z
2013,10,1,736,620,76,933,810,83,MQ,3351,N848MQ,LGA,DTW,88,502,6,20,2013-10-01T10:00:00Z
2013,10,1,739,740,-1,1028,1055,-27,VX,11,N839VA,JFK,SFO,332,2586,7,40,2013-10-01T11:00:00Z
2013,10,1,739,745,-6,1032,1100,-28,AA,59,N394AA,JFK,SFO,324,2586,7,45,2013-10-01T11:00:00Z
2013,10,1,740,746,-6,949,1021,-32,UA,1289,N17245,EWR,LAS,284,2227,7,46,2013-10-01T11:00:00Z
2013,10,1,741,746,-5,931,943,-12,B6,1273,N309JB,JFK,CHS,82,636,7,46,2013-10-01T11:00:00Z
2013,10,1,742,659,43,923,859,24,MQ,3676,N5PBMQ,LGA,CLT,71,544,6,59,2013-10-01T10:00:00Z
2013,10,1,744,749,-5,932,946,-14,EV,4246,N14916,EWR,DTW,85,488,7,49,2013-10-01T11:00:00Z
2013,10,1,744,749,-5,1012,1043,-31,B6,1717,N510JB,LGA,TPA,126,1010,7,49,2013-10-01T11:00:00Z
2013,10,1,744,750,-6,1038,1049,-11,B6,901,N547JB,JFK,FLL,137,1069,7,50,2013-10-01T11:00:00Z
2013,10,1,744,745,-1,945,1008,-23,DL,807,N307DQ,EWR,ATL,97,746,7,45,2013-10-01T11:00:00Z
2013,10,1,748,747,1,1133,1139,-6,UA,1216,N27421,EWR,SJU,206,1608,7,47,2013-10-01T11:00:00Z
2013,10,1,748,759,-11,913,934,-21,AA,307,N4WAAA,LGA,ORD,115,733,7,59,2013-10-01T11:00:00Z
2013,10,1,749,750,-1,1015,1040,-25,MQ,3052,N3AEMQ,JFK,TPA,128,1005,7,50,2013-10-01T11:00:00Z
2013,10,1,749,755,-6,1008,1048,-40,UA,450,N847UA,EWR,DFW,171,1372,7,55,2013-10-01T11:00:00Z
2013,10,1,749,753,-4,938,1015,-37,UA,561,N585UA,LGA,DEN,208,1620,7,53,2013-10-01T11:00:00Z
2013,10,1,751,755,-4,859,910,-11,MQ,3370,N807MQ,JFK,DCA,44,213,7,55,2013-10-01T11:00:00Z
2013,10,1,751,759,-8,900,906,-6,EV,3827,N16963,EWR,MHT,41,209,7,59,2013-10-01T11:00:00Z
2013,10,1,752,756,-4,930,951,-21,US,1733,N195UW,LGA,CLT,72,544,7,56,2013-10-01T11:00:00Z
2013,10,1,752,759,-7,1014,1049,-35,AA,1111,N3CLAA,LGA,DFW,176,1389,7,59,2013-10-01T11:00:00Z
2013,10,1,752,759,-7,1014,1030,-16,DL,2047,N690DL,LGA,ATL,95,762,7,59,2013-10-01T11:00:00Z
2013,10,1,753,757,-4,947,1024,-37,UA,245,N822UA,EWR,DEN,214,1605,7,57,2013-10-01T11:00:00Z
2013,10,1,753,800,-7,849,908,-19,US,2138,N953UW,LGA,BOS,34,184,8,0,2013-10-01T12:00:00Z
2013,10,1,753,800,-7,924,918,6,US,2171,N770UW,LGA,DCA,43,214,8,0,2013-10-01T12:00:00Z
2013,10,1,753,730,23,1047,1045,2,VX,183,N847VA,EWR,SFO,333,2565,7,30,2013-10-01T11:00:00Z
2013,10,1,753,755,-2,859,910,-11,WN,909,N251WN,EWR,MDW,102,711,7,55,2013-10-01T11:00:00Z
2013,10,1,753,800,-7,938,1026,-48,9E,3507,N602LR,JFK,MSY,147,1182,8,0,2013-10-01T12:00:00Z
2013,10,1,754,800,-6,913,933,-20,UA,544,N807UA,LGA,ORD,112,733,8,0,2013-10-01T12:00:00Z
2013,10,1,754,800,-6,950,1005,-15,9E,3353,N921XJ,JFK,DTW,83,509,8,0,2013-10-01T12:00:00Z
2013,10,1,754,800,-6,920,949,-29,9E,3611,N8423C,JFK,PIT,61,340,8,0,2013-10-01T12:00:00Z
2013,10,1,754,800,-6,1022,1100,-38,AA,33,N319AA,JFK,LAX,299,2475,8,0,2013-10-01T12:00:00Z
2013,10,1,754,800,-6,1046,1110,-24,B6,1511,N537JB,EWR,RSW,140,1068,8,0,2013-10-01T12:00:00Z
2013,10,1,754,759,-5,928,937,-9,B6,885,N318JB,JFK,RDU,63,427,7,59,2013-10-01T11:00:00Z
2013,10,1,755,800,-5,945,1017,-32,EV,4364,N21154,EWR,MCI,145,1092,8,0,2013-10-01T12:00:00Z
2013,10,1,755,800,-5,954,1013,-19,9E,3538,N292PQ,JFK,MSP,151,1029,8,0,2013-10-01T12:00:00Z
2013,10,1,756,805,-9,928,1000,-32,EV,5242,N748EV,LGA,GSO,61,461,8,5,2013-10-01T12:00:00Z
2013,10,1,756,804,-8,909,917,-8,EV,4866,N16571,EWR,BTV,48,266,8,4,2013-10-01T12:00:00Z
2013,10,1,758,735,23,1052,1035,17,AA,2279,N3GLAA,LGA,MIA,145,1096,7,35,2013-10-01T11:00:00Z
2013,10,1,758,805,-7,1032,1106,-34,DL,1109,N355NB,LGA,TPA,129,1010,8,5,2013-10-01T12:00:00Z
2013,10,1,758,805,-7,1054,1108,-14,DL,2395,N320NB,LGA,PBI,147,1035,8,5,2013-10-01T12:00:00Z
2013,10,1,759,755,4,940,935,5,MQ,3363,N816MQ,JFK,RDU,62,427,7,55,2013-10-01T11:00:00Z
2013,10,1,800,810,-10,956,1037,-41,FL,346,N945AT,LGA,ATL,97,762,8,10,2013-10-01T12:00:00Z
2013,10,1,801,805,-4,1040,1120,-40,DL,1271,N308DE,JFK,FLL,135,1069,8,5,2013-10-01T12:00:00Z
2013,10,1,801,805,-4,1016,1034,-18,DL,2457,N372NW,LGA,MSY,148,1183,8,5,2013-10-01T12:00:00Z
2013,10,1,802,805,-3,1102,1139,-37,9E,3489,N906XJ,LGA,RSW,148,1080,8,5,2013-10-01T12:00:00Z
2013,10,1,802,808,-6,913,929,-16,B6,2702,N346JB,JFK,BUF,55,301,8,8,2013-10-01T12:00:00Z
2013,10,1,803,810,-7,1105,1119,-14,UA,454,N823UA,EWR,PDX,338,2434,8,10,2013-10-01T12:00:00Z
2013,10,1,804,810,-6,938,955,-17,MQ,3272,N811MQ,LGA,CLE,65,419,8,10,2013-10-01T12:00:00Z
2013,10,1,804,810,-6,921,954,-33,EV,5463,N754EV,LGA,BNA,95,764,8,10,2013-10-01T12:00:00Z
2013,10,1,804,810,-6,1026,1108,-42,DL,857,N3753,JFK,SAN,301,2446,8,10,2013-10-01T12:00:00Z
2013,10,1,804,810,-6,1037,1113,-36,DL,1167,N970DL,JFK,TPA,129,1005,8,10,2013-10-01T12:00:00Z
2013,10,1,805,812,-7,934,1004,-30,EV,5231,N712EV,LGA,STL,120,888,8,12,2013-10-01T12:00:00Z
2013,10,1,805,800,5,1030,1048,-18,DL,1959,N3756,JFK,MCO,119,944,8,0,2013-10-01T12:00:00Z
2013,10,1,807,815,-8,1043,1105,-22,B6,183,N564JB,JFK,MCO,122,944,8,15,2013-10-01T12:00:00Z
2013,10,1,807,815,-8,1012,1055,-43,DL,1429,N6710E,JFK,LAS,276,2248,8,15,2013-10-01T12:00:00Z
2013,10,1,810,820,-10,1025,1052,-27,B6,677,N637JB,JFK,JAX,106,828,8,20,2013-10-01T12:00:00Z
2013,10,1,813,820,-7,1050,1110,-20,B6,281,N354JB,JFK,HOU,180,1428,8,20,2013-10-01T12:00:00Z
2013,10,1,814,806,8,1038,1056,-18,UA,1154,N39418,EWR,TPA,127,997,8,6,2013-10-01T12:00:00Z
2013,10,1,814,817,-3,1108,1127,-19,B6,929,N561JB,JFK,RSW,142,1074,8,17,2013-10-01T12:00:00Z
2013,10,1,816,825,-9,1058,1120,-22,UA,294,N464UA,EWR,MCO,118,937,8,25,2013-10-01T12:00:00Z
2013,10,1,816,822,-6,1151,1215,-24,B6,403,N599JB,JFK,SJU,193,1598,8,22,2013-10-01T12:00:00Z
2013,10,1,816,820,-4,1202,1230,-28,AA,1357,N5FLAA,JFK,SJU,197,1598,8,20,2013-10-01T12:00:00Z
2013,10,1,818,825,-7,955,1023,-28,US,409,N664AW,EWR,CLT,72,529,8,25,2013-10-01T12:00:00Z
2013,10,1,820,825,-5,1110,1148,-38,UA,397,N518UA,JFK,SFO,327,2586,8,25,2013-10-01T12:00:00Z
2013,10,1,820,825,-5,1029,1029,0,US,1831,N555AY,JFK,CLT,76,541,8,25,2013-10-01T12:00:00Z
2013,10,1,820,830,-10,934,1019,-45,EV,5195,N709EV,LGA,RIC,51,292,8,30,2013-10-01T12:00:00Z
2013,10,1,820,825,-5,1008,1022,-14,B6,219,N258JB,JFK,CLT,73,541,8,25,2013-10-01T12:00:00Z
2013,10,1,821,829,-8,1111,1139,-28,AA,2267,N3GBAA,LGA,MIA,145,1096,8,29,2013-10-01T12:00:00Z
2013,10,1,822,825,-3,932,935,-3,AA,84,N3CNAA,JFK,BOS,38,187,8,25,2013-10-01T12:00:00Z
2013,10,1,822,829,-7,1007,1027,-20,DL,1157,N363NB,EWR,MSP,142,1008,8,29,2013-10-01T12:00:00Z
2013,10,1,822,800,22,1100,1117,-17,DL,2431,N944DL,JFK,MIA,136,1089,8,0,2013-10-01T12:00:00Z
2013,10,1,823,829,-6,1109,1122,-13,B6,189,N527JB,JFK,SAN,305,2446,8,29,2013-10-01T12:00:00Z
2013,10,1,824,826,-2,947,1014,-27,EV,4537,N11536,EWR,MEM,126,946,8,26,2013-10-01T12:00:00Z
2013,10,1,824,830,-6,949,1007,-18,9E,3579,N8790A,LGA,IAD,44,229,8,30,2013-10-01T12:00:00Z
2013,10,1,824,830,-6,1030,1059,-29,DL,1843,N195DN,JFK,ATL,94,760,8,30,2013-10-01T12:00:00Z
2013,10,1,825,829,-4,1030,1029,1,MQ,3478,N519MQ,LGA,DTW,99,502,8,29,2013-10-01T12:00:00Z
2013,10,1,825,830,-5,946,1011,-25,UA,1044,N24202,EWR,CLE,65,404,8,30,2013-10-01T12:00:00Z
2013,10,1,825,830,-5,948,1007,-19,9E,3521,N919XJ,JFK,ORD,113,740,8,30,2013-10-01T12:00:00Z
2013,10,1,828,835,-7,1031,1050,-19,EV,4419,N14148,EWR,XNA,157,1131,8,35,2013-10-01T12:00:00Z
2013,10,1,828,836,-8,930,944,-14,B6,2280,N187JB,EWR,BOS,39,200,8,36,2013-10-01T12:00:00Z
2013,10,1,829,835,-6,931,1000,-29,MQ,3355,N546MQ,LGA,BNA,94,764,8,35,2013-10-01T12:00:00Z
2013,10,1,829,835,-6,1022,1100,-38,UA,447,N485UA,EWR,PHX,272,2133,8,35,2013-10-01T12:00:00Z
2013,10,1,829,832,-3,930,1000,-30,9E,3492,N600LR,JFK,DCA,41,213,8,32,2013-10-01T12:00:00Z
2013,10,1,829,830,-1,1018,1033,-15,DL,2119,N352NW,LGA,MSP,147,1020,8,30,2013-10-01T12:00:00Z
2013,10,1,830,830,0,1105,1122,-17,UA,443,N589UA,JFK,LAX,309,2475,8,30,2013-10-01T12:00:00Z
2013,10,1,830,834,-4,1118,1156,-38,UA,1583,N17229,EWR,SFO,318,2565,8,34,2013-10-01T12:00:00Z
2013,10,1,830,837,-7,935,939,-4,EV,4249,N16961,EWR,BWI,34,169,8,37,2013-10-01T12:00:00Z
2013,10,1,832,805,27,1057,1047,10,9E,3528,N916XJ,LGA,JAX,110,833,8,5,2013-10-01T12:00:00Z
2013,10,1,833,840,-7,958,1000,-2,EV,4252,N16546,EWR,MKE,111,725,8,40,2013-10-01T12:00:00Z
2013,10,1,834,845,-11,1017,1053,-36,US,2071,N708UW,LGA,CLT,74,544,8,45,2013-10-01T12:00:00Z
2013,10,1,834,840,-6,1021,1100,-39,EV,5475,N708EV,LGA,CLT,76,544,8,40,2013-10-01T12:00:00Z
2013,10,1,835,800,35,1001,929,32,UA,1492,N75436,EWR,ORD,112,719,8,0,2013-10-01T12:00:00Z
2013,10,1,837,840,-3,1003,1005,-2,EV,5813,N11548,EWR,RIC,52,277,8,40,2013-10-01T12:00:00Z
2013,10,1,838,840,-2,1125,1145,-20,UA,1401,N27724,EWR,MIA,139,1085,8,40,2013-10-01T12:00:00Z
2013,10,1,838,845,-7,924,958,-34,9E,3841,N830AY,JFK,PHL,24,94,8,45,2013-10-01T12:00:00Z
