year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,3,1,607,610,-3,906,915,-9,AA,1837,N3HTAA,LGA,MIA,159,1096,6,10,2013-03-01T11:00:00Z
2013,3,1,607,610,-3,832,925,-53,UA,797,N557UA,JFK,LAX,292,2475,6,10,2013-03-01T11:00:00Z
2013,3,1,608,610,-2,718,726,-8,EV,3844,N14974,EWR,IAD,46,212,6,10,2013-03-01T11:00:00Z
2013,3,1,608,615,-7,737,750,-13,MQ,4518,N723MQ,LGA,RDU,64,431,6,15,2013-03-01T11:00:00Z
2013,3,1,608,610,-2,847,855,-8,UA,511,N530UA,EWR,LAS,276,2227,6,10,2013-03-01T11:00:00Z
2013,3,1,609,615,-6,759,825,-26,DL,1919,N972DL,LGA,MSP,148,1020,6,15,2013-03-01T11:00:00Z
2013,3,1,610,615,-5,804,820,-16,US,829,N764US,JFK,CLT,85,541,6,15,2013-03-01T11:00:00Z
2013,3,1,611,615,-4,838,842,-4,DL,575,N341NB,EWR,ATL,115,746,6,15,2013-03-01T11:00:00Z
2013,3,1,615,620,-5,1047,1102,-15,B6,709,N796JB,JFK,SJU,194,1598,6,20,2013-03-01T11:00:00Z
2013,3,1,617,615,2,859,855,4,9E,3623,N153PQ,JFK,ATL,110,760,6,15,2013-03-01T11:00:00Z
2013,3,1,618,600,18,925,849,36,B6,145,N659JB,JFK,PBI,168,1028,6,0,2013-03-01T11:00:00Z
2013,3,1,621,630,-9,740,810,-30,AA,303,N3JJAA,LGA,ORD,113,733,6,30,2013-03-01T11:00:00Z
2013,3,1,621,630,-9,924,926,-2,B6,983,N637JB,LGA,TPA,155,1010,6,30,2013-03-01T11:00:00Z
2013,3,1,621,630,-9,825,830,-5,MQ,4576,N525MQ,LGA,CLT,98,544,6,30,2013-03-01T11:00:00Z
2013,3,1,621,630,-9,811,830,-19,MQ,4599,N537MQ,LGA,MSP,151,1020,6,30,2013-03-01T11:00:00Z
2013,3,1,621,630,-9,811,843,-32,US,1433,N182UW,LGA,CLT,88,544,6,30,2013-03-01T11:00:00Z
2013,3,1,621,622,-1,910,927,-17,UA,1072,N87531,LGA,IAH,210,1416,6,22,2013-03-01T11:00:00Z
2013,3,1,622,630,-8,753,807,-14,B6,905,N203JB,JFK,ORD,118,740,6,30,2013-03-01T11:00:00Z
2013,3,1,623,630,-7,753,810,-17,EV,5667,N14959,EWR,RDU,64,416,6,30,2013-03-01T11:00:00Z
2013,3,1,623,625,-2,724,745,-21,UA,1142,N39416,EWR,BOS,37,200,6,25,2013-03-01T11:00:00Z
2013,3,1,624,630,-6,857,859,-2,DL,1899,N302NB,LGA,MSY,187,1183,6,30,2013-03-01T11:00:00Z
2013,3,1,624,630,-6,752,811,-19,UA,579,N838UA,EWR,CLE,71,404,6,30,2013-03-01T11:00:00Z
2013,3,1,625,631,-6,735,740,-5,B6,1002,N661JB,JFK,BOS,37,187,6,31,2013-03-01T11:00:00Z
2013,3,1,626,630,-4,904,905,-1,EV,3828,N21537,EWR,ATL,124,746,6,30,2013-03-01T11:00:00Z
2013,3,1,626,630,-4,919,925,-6,UA,707,N437UA,EWR,MCO,151,937,6,30,2013-03-01T11:00:00Z
2013,3,1,627,630,-3,815,818,-3,EV,4334,N15973,EWR,CMH,73,463,6,30,2013-03-01T11:00:00Z
2013,3,1,627,630,-3,832,831,1,US,1507,N565UW,EWR,CLT,94,529,6,30,2013-03-01T11:00:00Z
2013,3,1,627,630,-3,921,928,-7,UA,1115,N37293,EWR,TPA,157,997,6,30,2013-03-01T11:00:00Z
2013,3,1,628,633,-5,743,745,-2,EV,4241,N14993,EWR,DCA,45,199,6,33,2013-03-01T11:00:00Z
2013,3,1,629,630,-1,847,845,2,EV,4471,N12552,EWR,CLT,88,529,6,30,2013-03-01T11:00:00Z
2013,3,1,629,630,-1,756,749,7,EV,4533,N14573,EWR,BUF,51,282,6,30,2013-03-01T11:00:00Z
2013,3,1,629,610,19,916,941,-25,UA,421,N810UA,EWR,SFO,319,2565,6,10,2013-03-01T11:00:00Z
2013,3,1,629,632,-3,844,952,-68,UA,1702,N77518,EWR,LAX,294,2454,6,32,2013-03-01T11:00:00Z
2013,3,1,630,630,0,831,910,-39,WN,459,N297WN,LGA,DEN,212,1620,6,30,2013-03-01T11:00:00Z
2013,3,1,630,634,-4,931,951,-20,UA,1276,N38727,EWR,AUS,222,1504,6,34,2013-03-01T11:00:00Z
2013,3,1,630,630,0,912,1014,-62,UA,216,N496UA,EWR,PHX,261,2133,6,30,2013-03-01T11:00:00Z
2013,3,1,631,630,1,839,847,-8,EV,4250,N33182,EWR,IND,98,645,6,30,2013-03-01T11:00:00Z
2013,3,1,631,635,-4,914,940,-26,AA,711,N3FDAA,LGA,DFW,203,1389,6,35,2013-03-01T11:00:00Z
2013,3,1,633,635,-2,743,748,-5,B6,1305,N228JB,JFK,IAD,50,228,6,35,2013-03-01T11:00:00Z
2013,3,1,635,645,-10,840,846,-6,US,1661,N174US,EWR,CLT,95,529,6,45,2013-03-01T11:00:00Z
2013,3,1,648,649,-1,830,912,-42,UA,311,N421UA,EWR,DEN,201,1605,6,49,2013-03-01T11:00:00Z
2013,3,1,649,649,0,839,920,-41,UA,343,N564UA,LGA,DEN,208,1620,6,49,2013-03-01T11:00:00Z
2013,3,1,651,655,-4,904,923,-19,B6,117,N627JB,JFK,MSY,176,1182,6,55,2013-03-01T11:00:00Z
2013,3,1,652,700,-8,1016,1019,-3,DL,2003,N999DN,LGA,MIA,165,1096,7,0,2013-03-01T12:00:00Z
2013,3,1,652,700,-8,801,807,-6,US,2116,N955UW,LGA,BOS,33,184,7,0,2013-03-01T12:00:00Z
2013,3,1,652,700,-8,805,807,-2,US,2163,N711UW,LGA,DCA,42,214,7,0,2013-03-01T12:00:00Z
2013,3,1,653,600,53,756,724,32,EV,5689,N827AS,LGA,IAD,43,229,6,0,2013-03-01T11:00:00Z
2013,3,1,653,700,-7,912,920,-8,EV,4122,N16919,EWR,SDF,104,642,7,0,2013-03-01T12:00:00Z
2013,3,1,653,630,23,1133,1140,-7,AA,413,N3FBAA,JFK,SJU,192,1598,6,30,2013-03-01T11:00:00Z
2013,3,1,653,655,-2,955,1029,-34,DL,1415,N660DL,JFK,SLC,270,1990,6,55,2013-03-01T11:00:00Z
2013,3,1,654,700,-6,1021,1015,6,AA,2279,N3HMAA,LGA,MIA,179,1096,7,0,2013-03-01T12:00:00Z
2013,3,1,654,700,-6,1000,1011,-11,UA,1525,N53442,EWR,RSW,166,1068,7,0,2013-03-01T12:00:00Z
2013,3,1,655,700,-5,821,850,-29,AA,305,N548AA,LGA,ORD,113,733,7,0,2013-03-01T12:00:00Z
2013,3,1,655,700,-5,824,837,-13,UA,533,N435UA,EWR,ORD,112,719,7,0,2013-03-01T12:00:00Z
2013,3,1,655,700,-5,812,839,-27,UA,287,N485UA,LGA,ORD,111,733,7,0,2013-03-01T12:00:00Z
2013,3,1,655,700,-5,954,1025,-31,UA,347,N512UA,JFK,SFO,343,2586,7,0,2013-03-01T12:00:00Z
2013,3,1,656,705,-9,812,837,-25,EV,4547,N13968,EWR,BNA,116,748,7,5,2013-03-01T12:00:00Z
2013,3,1,656,700,-4,1018,953,25,DL,2285,N336NW,LGA,MCO,165,950,7,0,2013-03-01T12:00:00Z
2013,3,1,656,700,-4,1003,1014,-11,DL,1879,N330NW,LGA,FLL,163,1076,7,0,2013-03-01T12:00:00Z
2013,3,1,656,705,-9,1014,1005,9,B6,987,N709JB,JFK,MCO,155,944,7,5,2013-03-01T12:00:00Z
2013,3,1,657,700,-3,953,1034,-41,DL,763,N712TW,JFK,LAX,326,2475,7,0,2013-03-01T12:00:00Z
2013,3,1,657,659,-2,931,938,-7,DL,1547,N674DL,LGA,ATL,114,762,6,59,2013-03-01T11:00:00Z
2013,3,1,658,659,-1,1025,959,26,AA,1815,N5FSAA,JFK,MCO,165,944,6,59,2013-03-01T11:00:00Z
2013,3,1,658,700,-2,1102,1045,17,DL,1865,N722TW,JFK,SFO,395,2586,7,0,2013-03-01T12:00:00Z
2013,3,1,658,700,-2,1007,1025,-18,WN,20,N468WN,EWR,HOU,223,1411,7,0,2013-03-01T12:00:00Z
2013,3,1,659,705,-6,922,940,-18,MQ,4534,N725MQ,LGA,XNA,171,1147,7,5,2013-03-01T12:00:00Z
2013,3,1,659,700,-1,1003,1008,-5,UA,1701,N33292,EWR,FLL,162,1065,7,0,2013-03-01T12:00:00Z
2013,3,1,701,700,1,937,1029,-52,UA,1162,N39726,EWR,SNA,320,2434,7,0,2013-03-01T12:00:00Z
2013,3,1,702,710,-8,911,850,21,MQ,3737,N505MQ,EWR,ORD,112,719,7,10,2013-03-01T12:00:00Z
2013,3,1,703,650,13,846,858,-12,EV,4138,N16149,EWR,MSP,145,1008,6,50,2013-03-01T11:00:00Z
2013,3,1,703,700,3,1006,958,8,UA,1627,N76504,EWR,PBI,155,1023,7,0,2013-03-01T12:00:00Z
2013,3,1,712,715,-3,1041,1045,-4,AA,443,N5ELAA,JFK,MIA,177,1089,7,15,2013-03-01T12:00:00Z
2013,3,1,713,715,-2,1045,1035,10,AA,825,N3FEAA,JFK,FLL,181,1069,7,15,2013-03-01T12:00:00Z
2013,3,1,714,720,-6,828,848,-20,FL,850,N922AT,LGA,MKE,112,738,7,20,2013-03-01T12:00:00Z
2013,3,1,714,715,-1,939,1037,-58,B6,671,N804JB,JFK,LAX,297,2475,7,15,2013-03-01T12:00:00Z
2013,3,1,716,710,6,958,1035,-37,VX,399,N636VA,JFK,LAX,315,2475,7,10,2013-03-01T12:00:00Z
2013,3,1,716,630,46,1010,1019,-9,US,654,N663AW,JFK,PHX,264,2153,6,30,2013-03-01T11:00:00Z
2013,3,1,719,720,-1,908,928,-20,DL,831,N915DE,LGA,DTW,89,502,7,20,2013-03-01T12:00:00Z
2013,3,1,720,725,-5,1009,1030,-21,AS,11,N506AS,EWR,SEA,328,2402,7,25,2013-03-01T12:00:00Z
2013,3,1,725,730,-5,949,1004,-15,DL,807,N338NB,EWR,ATL,112,746,7,30,2013-03-01T12:00:00Z
2013,3,1,725,729,-4,1043,1026,17,B6,361,N521JB,LGA,PBI,176,1035,7,29,2013-03-01T12:00:00Z
2013,3,1,725,730,-5,1006,1030,-24,UA,825,N535UA,LGA,IAH,202,1416,7,30,2013-03-01T12:00:00Z
2013,3,1,726,730,-4,956,1040,-44,AA,715,N424AA,LGA,DFW,192,1389,7,30,2013-03-01T12:00:00Z
2013,3,1,726,730,-4,1007,1040,-33,AA,2083,N4YNAA,EWR,DFW,187,1372,7,30,2013-03-01T12:00:00Z
2013,3,1,727,730,-3,1007,1100,-53,AA,33,N319AA,JFK,LAX,315,2475,7,30,2013-03-01T12:00:00Z
2013,3,1,728,730,-2,827,849,-22,UA,1199,N13248,EWR,BOS,38,200,7,30,2013-03-01T12:00:00Z
2013,3,1,730,730,0,842,843,-1,B6,44,N607JB,JFK,SYR,45,209,7,30,2013-03-01T12:00:00Z
2013,3,1,731,630,61,858,800,58,EV,3807,N15910,EWR,PIT,55,319,6,30,2013-03-01T11:00:00Z
2013,3,1,731,710,21,1056,1022,34,B6,201,N586JB,JFK,FLL,181,1069,7,10,2013-03-01T12:00:00Z
2013,3,1,734,735,-1,855,918,-23,EV,3809,N12567,EWR,GSO,67,445,7,35,2013-03-01T12:00:00Z
2013,3,1,737,736,1,1023,1115,-52,B6,643,N821JB,JFK,SFO,326,2586,7,36,2013-03-01T12:00:00Z
2013,3,1,739,740,-1,1053,1105,-12,DL,1915,N709TW,JFK,SEA,348,2422,7,40,2013-03-01T12:00:00Z
2013,3,1,739,730,9,1036,1110,-34,VX,11,N846VA,JFK,SFO,338,2586,7,30,2013-03-01T12:00:00Z
2013,3,1,742,745,-3,914,930,-16,AA,309,N469AA,LGA,ORD,113,733,7,45,2013-03-01T12:00:00Z
2013,3,1,742,745,-3,1039,1125,-46,AA,59,N336AA,JFK,SFO,335,2586,7,45,2013-03-01T12:00:00Z
2013,3,1,743,735,8,932,935,-3,EV,4344,N17984,EWR,DTW,87,488,7,35,2013-03-01T12:00:00Z
2013,3,1,745,750,-5,915,940,-25,9E,3611,N8611A,JFK,PIT,63,340,7,50,2013-03-01T12:00:00Z
2013,3,1,745,750,-5,928,1004,-36,DL,2119,N357NW,LGA,MSP,141,1020,7,50,2013-03-01T12:00:00Z
2013,3,1,745,740,5,1043,1044,-1,B6,341,N552JB,JFK,SRQ,153,1041,7,40,2013-03-01T12:00:00Z
2013,3,1,746,747,-1,841,857,-16,EV,4575,N12996,EWR,MHT,39,209,7,47,2013-03-01T12:00:00Z
2013,3,1,750,800,-10,850,908,-18,US,2118,N947UW,LGA,BOS,33,184,8,0,2013-03-01T13:00:00Z
2013,3,1,751,755,-4,1115,1110,5,AA,2267,N3HJAA,LGA,MIA,181,1096,7,55,2013-03-01T12:00:00Z
2013,3,1,751,759,-8,1028,1039,-11,DL,2047,N623DL,LGA,ATL,114,762,7,59,2013-03-01T12:00:00Z
2013,3,1,751,600,111,907,723,104,B6,208,N184JB,JFK,BUF,57,301,6,0,2013-03-01T11:00:00Z
2013,3,1,751,723,28,1030,1023,7,UA,1184,N81449,EWR,IAH,196,1400,7,23,2013-03-01T12:00:00Z
2013,3,1,752,752,0,1239,1247,-8,UA,1481,N41135,EWR,SJU,200,1608,7,52,2013-03-01T12:00:00Z
2013,3,1,753,759,-6,918,936,-18,UA,279,N852UA,EWR,ORD,115,719,7,59,2013-03-01T12:00:00Z
2013,3,1,754,750,4,1104,1045,19,B6,389,N570JB,LGA,MCO,160,950,7,50,2013-03-01T12:00:00Z
2013,3,1,754,800,-6,907,917,-10,US,2165,N756US,LGA,DCA,48,214,8,0,2013-03-01T13:00:00Z
2013,3,1,755,751,4,1009,959,10,EV,4532,N11107,EWR,CHS,109,628,7,51,2013-03-01T12:00:00Z
2013,3,1,755,800,-5,1118,1127,-9,DL,2245,N971DL,JFK,MIA,177,1089,8,0,2013-03-01T13:00:00Z
2013,3,1,755,755,0,912,930,-18,WN,111,N909WN,LGA,MDW,105,725,7,55,2013-03-01T12:00:00Z
2013,3,1,755,755,0,1004,1007,-3,US,1021,N536UW,LGA,CLT,89,544,7,55,2013-03-01T12:00:00Z
2013,3,1,756,805,-9,943,1029,-46,9E,3538,N921XJ,JFK,MSP,146,1029,8,5,2013-03-01T13:00:00Z
2013,3,1,758,800,-2,1106,1125,-19,UA,397,N502UA,JFK,SFO,342,2586,8,0,2013-03-01T13:00:00Z
2013,3,1,759,805,-6,910,918,-8,B6,1172,N265JB,EWR,BOS,37,200,8,5,2013-03-01T13:00:00Z
2013,3,1,800,800,0,1126,1150,-24,WN,1705,N774SW,EWR,PHX,281,2133,8,0,2013-03-01T13:00:00Z
2013,3,1,801,808,-7,926,923,3,EV,4233,N19966,EWR,BTV,49,266,8,8,2013-03-01T13:00:00Z
2013,3,1,803,810,-7,923,955,-32,MQ,4406,N853MQ,JFK,RDU,67,427,8,10,2013-03-01T13:00:00Z
2013,3,1,806,816,-10,1007,1013,-6,EV,4600,N14904,EWR,MEM,151,946,8,16,2013-03-01T13:00:00Z
2013,3,1,806,815,-9,928,958,-30,9E,3521,N908XJ,JFK,ORD,120,740,8,15,2013-03-01T13:00:00Z
2013,3,1,806,810,-4,1023,1042,-19,DL,269,N344NB,JFK,ATL,114,760,8,10,2013-03-01T13:00:00Z
2013,3,1,806,800,6,1013,1004,9,B6,1273,N279JB,JFK,CHS,108,636,8,0,2013-03-01T13:00:00Z
2013,3,1,806,815,-9,957,1010,-13,MQ,4490,N734MQ,LGA,CMH,74,479,8,15,2013-03-01T13:00:00Z
2013,3,1,807,810,-3,908,925,-17,AA,1838,N3ARAA,JFK,BOS,37,187,8,10,2013-03-01T13:00:00Z
2013,3,1,807,810,-3,1110,1115,-5,DL,1959,N907DE,JFK,MCO,159,944,8,10,2013-03-01T13:00:00Z
2013,3,1,807,810,-3,1133,1129,4,DL,1271,N310NW,JFK,FLL,180,1069,8,10,2013-03-01T13:00:00Z
2013,3,1,808,810,-2,1241,1315,-34,AA,655,N5EUAA,JFK,STT,190,1623,8,10,2013-03-01T13:00:00Z
2013,3,1,808,815,-7,1027,1117,-50,DL,1429,N900PC,JFK,LAS,287,2248,8,15,2013-03-01T13:00:00Z
2013,3,1,810,820,-10,939,955,-16,MQ,4655,N523MQ,LGA,BNA,112,764,8,20,2013-03-01T13:00:00Z
2013,3,1,811,815,-4,1130,1127,3,DL,1023,N932DL,LGA,TPA,165,1010,8,15,2013-03-01T13:00:00Z
2013,3,1,811,815,-4,1121,1207,-46,DL,1079,N375DA,JFK,PHX,285,2153,8,15,2013-03-01T13:00:00Z
2013,3,1,812,815,-3,1121,1131,-10,DL,1167,N308DE,JFK,TPA,160,1005,8,15,2013-03-01T13:00:00Z
2013,3,1,813,804,9,1010,1026,-16,EV,4157,N12201,EWR,OMA,154,1134,8,4,2013-03-01T13:00:00Z
2013,3,1,813,810,3,1031,1043,-12,FL,361,N938AT,LGA,ATL,109,762,8,10,2013-03-01T13:00:00Z
2013,3,1,813,800,13,1136,1116,20,B6,553,N503JB,EWR,RSW,171,1068,8,0,2013-03-01T13:00:00Z
2013,3,1,813,815,-2,1009,1015,-6,US,675,N665AW,EWR,CLT,89,529,8,15,2013-03-01T13:00:00Z
2013,3,1,814,815,-1,1012,1056,-44,DL,914,N351NW,LGA,DEN,206,1620,8,15,2013-03-01T13:00:00Z
2013,3,1,814,804,10,1010,1004,6,B6,219,N296JB,JFK,CLT,91,541,8,4,2013-03-01T13:00:00Z
2013,3,1,815,820,-5,925,939,-14,9E,4051,N800AY,JFK,BWI,39,184,8,20,2013-03-01T13:00:00Z
2013,3,1,817,820,-3,1019,1017,2,EV,4691,N13997,EWR,DAY,85,533,8,20,2013-03-01T13:00:00Z
2013,3,1,818,822,-4,1027,1045,-18,EV,4140,N12157,EWR,XNA,159,1131,8,22,2013-03-01T13:00:00Z
2013,3,1,818,820,-2,1207,1133,34,DL,2395,N371NW,LGA,PBI,190,1035,8,20,2013-03-01T13:00:00Z
2013,3,1,818,825,-7,927,945,-18,MQ,4418,N825MQ,JFK,DCA,53,213,8,25,2013-03-01T13:00:00Z
2013,3,1,818,816,2,1111,1146,-35,UA,1480,N79279,EWR,SFO,326,2565,8,16,2013-03-01T13:00:00Z
2013,3,1,820,824,-4,1053,1136,-43,UA,991,N548UA,EWR,SAN,303,2425,8,24,2013-03-01T13:00:00Z
2013,3,1,822,830,-8,953,1025,-32,AA,1855,N539AA,LGA,STL,123,888,8,30,2013-03-01T13:00:00Z
2013,3,1,822,825,-3,1045,1133,-48,B6,181,N594JB,JFK,SAN,302,2446,8,25,2013-03-01T13:00:00Z
2013,3,1,822,825,-3,1034,1026,8,US,487,N658AW,JFK,CLT,101,541,8,25,2013-03-01T13:00:00Z
2013,3,1,823,824,-1,954,1014,-20,EV,4548,N22909,EWR,RDU,66,416,8,24,2013-03-01T13:00:00Z
2013,3,1,823,830,-7,1039,1056,-17,9E,3601,N8506C,JFK,CHS,104,636,8,30,2013-03-01T13:00:00Z
2013,3,1,824,829,-5,1101,1103,-2,B6,611,N351JB,JFK,JAX,135,828,8,29,2013-03-01T13:00:00Z
2013,3,1,824,827,-3,1303,1316,-13,B6,403,N590JB,JFK,SJU,195,1598,8,27,2013-03-01T13:00:00Z
2013,3,1,826,830,-4,1003,1015,-12,AA,313,N540AA,LGA,ORD,112,733,8,30,2013-03-01T13:00:00Z
2013,3,1,826,828,-2,1121,1132,-11,UA,1718,N78448,EWR,MCO,143,937,8,28,2013-03-01T13:00:00Z
2013,3,1,827,830,-3,1045,1106,-21,F9,835,N209FR,LGA,DEN,217,1620,8,30,2013-03-01T13:00:00Z
2013,3,1,828,830,-2,944,956,-12,EV,4224,N16976,EWR,PWM,46,284,8,30,2013-03-01T13:00:00Z
2013,3,1,828,830,-2,1309,1335,-26,DL,301,N3772H,JFK,SJU,189,1598,8,30,2013-03-01T13:00:00Z
2013,3,1,828,830,-2,949,1005,-16,WN,1171,N913WN,EWR,MDW,108,711,8,30,2013-03-01T13:00:00Z
2013,3,1,831,835,-4,1100,1105,-5,MQ,4610,N9EAMQ,LGA,ATL,112,762,8,35,2013-03-01T13:00:00Z
2013,3,1,832,840,-8,955,1003,-8,9E,3422,N605LR,JFK,BOS,42,187,8,40,2013-03-01T13:00:00Z
2013,3,1,832,820,12,1204,1124,40,B6,901,N508JB,JFK,FLL,181,1069,8,20,2013-03-01T13:00:00Z
2013,3,1,836,840,-4,1111,1157,-46,UA,1553,N14107,JFK,LAX,301,2475,8,40,2013-03-01T13:00:00Z
2013,3,1,837,845,-8,938,1015,-37,9E,3405,N937XJ,JFK,DCA,41,213,8,45,2013-03-01T13:00:00Z
2013,3,1,837,835,2,1138,1150,-12,AA,717,N3DGAA,LGA,DFW,198,1389,8,35,2013-03-01T13:00:00Z
2013,3,1,838,837,1,1051,1043,8,EV,4297,N12163,EWR,DTW,90,488,8,37,2013-03-01T13:00:00Z
2013,3,1,839,824,15,949,938,11,EV,4249,N13550,EWR,SYR,42,195,8,24,2013-03-01T13:00:00Z
2013,3,1,840,840,0,1054,1030,24,MQ,4521,N736MQ,LGA,RDU,81,431,8,40,2013-03-01T13:00:00Z
2013,3,1,842,850,-8,1048,1035,13,MQ,4558,N711MQ,LGA,CLE,71,419,8,50,2013-03-01T13:00:00Z
2013,3,1,843,800,43,1042,1031,11,UA,561,N573UA,LGA,DEN,201,1620,8,0,2013-03-01T13:00:00Z
2013,3,1,843,845,-2,1056,1057,-1,US,1429,N725UW,LGA,CLT,88,544,8,45,2013-03-01T13:00:00Z
2013,3,1,845,845,0,1330,1350,-20,AA,1357,N5FEAA,JFK,SJU,197,1598,8,45,2013-03-01T13:00:00Z
2013,3,1,845,835,10,1145,1134,11,B6,517,N633JB,EWR,MCO,153,937,8,35,2013-03-01T13:00:00Z
2013,3,1,845,845,0,1209,1153,16,UA,1296,N37287,EWR,PBI,175,1023,8,45,2013-03-01T13:00:00Z
2013,3,1,849,855,-6,1053,1102,-9,9E,3383,N604LR,EWR,DTW,91,488,8,55,2013-03-01T13:00:00Z
2013,3,1,852,835,17,1027,956,31,EV,4409,N14542,EWR,RIC,65,277,8,35,2013-03-01T13:00:00Z
2013,3,1,853,900,-7,1016,1020,-4,US,2120,N945UW,LGA,BOS,35,184,9,0,2013-03-01T14:00:00Z
2013,3,1,853,900,-7,1024,1022,2,US,2167,N751UW,LGA,DCA,45,214,9,0,2013-03-01T14:00:00Z
2013,3,1,854,855,-1,1143,1214,-31,B6,1061,N324JB,JFK,AUS,207,1521,8,55,2013-03-01T13:00:00Z
2013,3,1,855,900,-5,1118,1135,-17,DL,485,N301DQ,EWR,ATL,113,746,9,0,2013-03-01T14:00:00Z
