year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,8,1,554,600,-6,645,700,-15,US,2134,N746UW,LGA,BOS,38,184,6,0,2013-08-01T10:00:00Z
2013,8,1,555,600,-5,822,830,-8,AA,707,N3HWAA,LGA,DFW,184,1389,6,0,2013-08-01T10:00:00Z
2013,8,1,555,600,-5,838,834,4,B6,27,N607JB,EWR,MCO,133,937,6,0,2013-08-01T10:00:00Z
2013,8,1,555,600,-5,657,712,-15,EV,5716,N909EV,JFK,IAD,46,228,6,0,2013-08-01T10:00:00Z
2013,8,1,555,600,-5,658,656,2,US,1909,N947UW,LGA,PHL,41,96,6,0,2013-08-01T10:00:00Z
2013,8,1,556,600,-4,849,850,-1,B6,601,N706JB,JFK,FLL,152,1069,6,0,2013-08-01T10:00:00Z
2013,8,1,556,600,-4,701,711,-10,EV,6177,N14125,EWR,IAD,45,212,6,0,2013-08-01T10:00:00Z
2013,8,1,556,600,-4,708,659,9,US,2167,N730US,LGA,DCA,46,214,6,0,2013-08-01T10:00:00Z
2013,8,1,558,600,-2,715,725,-10,AA,301,N501AA,LGA,ORD,111,733,6,0,2013-08-01T10:00:00Z
2013,8,1,558,600,-2,812,815,-3,FL,345,N330AT,LGA,ATL,109,762,6,0,2013-08-01T10:00:00Z
2013,8,1,559,600,-1,831,840,-9,WN,488,N966WN,EWR,HOU,187,1411,6,0,2013-08-01T10:00:00Z
2013,8,1,559,600,-1,719,715,4,MQ,3267,N501MQ,EWR,ORD,107,719,6,0,2013-08-01T10:00:00Z
2013,8,1,559,600,-1,716,725,-9,UA,635,N492UA,LGA,ORD,107,733,6,0,2013-08-01T10:00:00Z
2013,8,1,600,600,0,831,826,5,DL,461,N954DL,LGA,ATL,109,762,6,0,2013-08-01T10:00:00Z
2013,8,1,600,605,-5,817,820,-3,MQ,3550,N522MQ,LGA,ATL,109,762,6,5,2013-08-01T10:00:00Z
2013,8,1,601,600,1,902,851,11,B6,371,N638JB,LGA,FLL,155,1076,6,0,2013-08-01T10:00:00Z
2013,8,1,601,601,0,916,915,1,UA,303,N505UA,JFK,SFO,351,2586,6,1,2013-08-01T10:00:00Z
2013,8,1,602,609,-7,756,810,-14,EV,3833,N12540,EWR,CVG,95,569,6,9,2013-08-01T10:00:00Z
2013,8,1,603,605,-2,900,905,-5,AA,1837,N3FTAA,LGA,MIA,155,1096,6,5,2013-08-01T10:00:00Z
2013,8,1,604,602,2,723,728,-5,UA,1492,N27722,EWR,ORD,107,719,6,2,2013-08-01T10:00:00Z
2013,8,1,605,605,0,744,749,-5,DL,1279,N329NB,LGA,MEM,132,963,6,5,2013-08-01T10:00:00Z
2013,8,1,605,605,0,708,720,-12,WN,3574,N706SW,EWR,MDW,103,711,6,5,2013-08-01T10:00:00Z
2013,8,1,605,605,0,739,735,4,MQ,3525,N735MQ,LGA,RDU,68,431,6,5,2013-08-01T10:00:00Z
2013,8,1,606,610,-4,800,805,-5,MQ,3351,N722MQ,LGA,DTW,81,502,6,10,2013-08-01T10:00:00Z
2013,8,1,607,610,-3,752,808,-16,DL,1919,N348NW,LGA,MSP,142,1020,6,10,2013-08-01T10:00:00Z
2013,8,1,609,611,-2,943,954,-11,B6,1403,N775JB,JFK,SJU,196,1598,6,11,2013-08-01T10:00:00Z
2013,8,1,610,605,5,840,839,1,B6,583,N659JB,JFK,MCO,131,944,6,5,2013-08-01T10:00:00Z
2013,8,1,611,614,-3,753,806,-13,US,1965,N103US,EWR,CLT,77,529,6,14,2013-08-01T10:00:00Z
2013,8,1,611,614,-3,800,808,-8,US,2063,N107US,JFK,CLT,81,541,6,14,2013-08-01T10:00:00Z
2013,8,1,612,610,2,718,725,-7,WN,273,N8324A,LGA,MDW,105,725,6,10,2013-08-01T10:00:00Z
2013,8,1,614,611,3,908,915,-7,UA,1183,N76528,EWR,RSW,155,1068,6,11,2013-08-01T10:00:00Z
2013,8,1,615,620,-5,752,817,-25,EV,4963,N748EV,EWR,MSP,142,1008,6,20,2013-08-01T10:00:00Z
2013,8,1,616,619,-3,900,904,-4,UA,742,N594UA,EWR,LAX,313,2454,6,19,2013-08-01T10:00:00Z
2013,8,1,619,620,-1,840,843,-3,DL,1743,N609DL,JFK,ATL,111,760,6,20,2013-08-01T10:00:00Z
2013,8,1,620,621,-1,849,859,-10,UA,1722,N78448,EWR,MCO,130,937,6,21,2013-08-01T10:00:00Z
2013,8,1,621,615,6,932,910,22,AA,1895,N3JWAA,EWR,MIA,161,1085,6,15,2013-08-01T10:00:00Z
2013,8,1,621,625,-4,754,805,-11,WN,526,N286WN,LGA,STL,128,888,6,25,2013-08-01T10:00:00Z
2013,8,1,621,630,-9,816,837,-21,US,2085,N193UW,LGA,CLT,86,544,6,30,2013-08-01T10:00:00Z
2013,8,1,625,630,-5,854,847,7,B6,211,N796JB,JFK,LAS,298,2248,6,30,2013-08-01T10:00:00Z
2013,8,1,625,630,-5,737,753,-16,EV,4422,N16561,EWR,PIT,52,319,6,30,2013-08-01T10:00:00Z
2013,8,1,625,630,-5,908,923,-15,UA,712,N554UA,JFK,LAX,319,2475,6,30,2013-08-01T10:00:00Z
2013,8,1,626,630,-4,903,904,-1,B6,1099,N585JB,LGA,MCO,131,950,6,30,2013-08-01T10:00:00Z
2013,8,1,626,630,-4,851,845,6,DL,575,N306DQ,EWR,ATL,104,746,6,30,2013-08-01T10:00:00Z
2013,8,1,626,630,-4,914,900,14,EV,4137,N13975,EWR,ATL,109,746,6,30,2013-08-01T10:00:00Z
2013,8,1,626,630,-4,838,829,9,EV,4471,N14920,EWR,CLT,88,529,6,30,2013-08-01T10:00:00Z
2013,8,1,626,630,-4,849,912,-23,UA,1454,N18243,LGA,IAH,187,1416,6,30,2013-08-01T10:00:00Z
2013,8,1,626,630,-4,853,913,-20,UA,697,N480UA,EWR,TPA,132,997,6,30,2013-08-01T10:00:00Z
2013,8,1,627,630,-3,739,747,-8,B6,2802,N292JB,JFK,BUF,57,301,6,30,2013-08-01T10:00:00Z
2013,8,1,627,630,-3,927,924,3,B6,929,N592JB,JFK,RSW,156,1074,6,30,2013-08-01T10:00:00Z
2013,8,1,628,630,-2,731,750,-19,EV,4241,N13161,EWR,DCA,43,199,6,30,2013-08-01T10:00:00Z
2013,8,1,628,633,-5,907,928,-21,UA,1701,N38403,EWR,FLL,148,1065,6,33,2013-08-01T10:00:00Z
2013,8,1,629,632,-3,830,841,-11,EV,4122,N14907,EWR,SDF,100,642,6,32,2013-08-01T10:00:00Z
2013,8,1,629,630,-1,804,813,-9,EV,4334,N27962,EWR,CMH,73,463,6,30,2013-08-01T10:00:00Z
2013,8,1,629,630,-1,842,825,17,MQ,3676,N521MQ,LGA,CLT,89,544,6,30,2013-08-01T10:00:00Z
2013,8,1,632,604,28,734,725,9,UA,230,N850UA,EWR,BOS,43,200,6,4,2013-08-01T10:00:00Z
2013,8,1,632,634,-2,851,826,25,US,745,N178US,EWR,CLT,84,529,6,34,2013-08-01T10:00:00Z
2013,8,1,635,645,-10,909,908,1,US,623,N521UW,JFK,PHX,294,2153,6,45,2013-08-01T10:00:00Z
2013,8,1,637,630,7,755,755,0,AA,303,N3HHAA,LGA,ORD,108,733,6,30,2013-08-01T10:00:00Z
2013,8,1,637,638,-1,849,911,-22,UA,226,N520UA,EWR,IAH,176,1400,6,38,2013-08-01T10:00:00Z
2013,8,1,638,640,-2,1036,1040,-4,AA,413,N3DRAA,JFK,SJU,201,1598,6,40,2013-08-01T10:00:00Z
2013,8,1,639,643,-4,846,855,-9,EV,4393,N14168,EWR,IND,105,645,6,43,2013-08-01T10:00:00Z
2013,8,1,639,645,-6,915,934,-19,UA,1627,N37267,EWR,PBI,142,1023,6,45,2013-08-01T10:00:00Z
2013,8,1,641,645,-4,834,845,-11,B6,675,N216JB,JFK,MSY,157,1182,6,45,2013-08-01T10:00:00Z
2013,8,1,642,647,-5,810,809,1,B6,905,N705JB,JFK,ORD,114,740,6,47,2013-08-01T10:00:00Z
2013,8,1,644,650,-6,927,931,-4,B6,525,N552JB,JFK,TPA,133,1005,6,50,2013-08-01T10:00:00Z
2013,8,1,644,651,-7,905,905,0,UA,343,N580UA,LGA,DEN,237,1620,6,51,2013-08-01T10:00:00Z
2013,8,1,645,645,0,824,835,-11,MQ,3599,N532MQ,LGA,MSP,139,1020,6,45,2013-08-01T10:00:00Z
2013,8,1,647,650,-3,755,808,-13,EV,5811,N16987,EWR,BUF,51,282,6,50,2013-08-01T10:00:00Z
2013,8,1,649,655,-6,905,906,-1,US,433,N601AW,EWR,PHX,287,2133,6,55,2013-08-01T10:00:00Z
2013,8,1,651,700,-9,937,947,-10,DL,2285,N924DL,LGA,MCO,135,950,7,0,2013-08-01T11:00:00Z
2013,8,1,651,700,-9,746,806,-20,US,2136,N946UW,LGA,BOS,39,184,7,0,2013-08-01T11:00:00Z
2013,8,1,652,655,-3,922,930,-8,AA,711,N3DWAA,LGA,DFW,191,1389,6,55,2013-08-01T10:00:00Z
2013,8,1,652,645,7,802,752,10,B6,318,N339JB,JFK,BOS,43,187,6,45,2013-08-01T10:00:00Z
2013,8,1,652,700,-8,952,1006,-14,DL,2003,N907DE,LGA,MIA,158,1096,7,0,2013-08-01T11:00:00Z
2013,8,1,653,655,-2,952,938,14,B6,453,N618JB,JFK,PBI,149,1028,6,55,2013-08-01T10:00:00Z
2013,8,1,655,700,-5,936,951,-15,B6,23,N625JB,JFK,LAX,309,2475,7,0,2013-08-01T11:00:00Z
2013,8,1,655,655,0,1103,1101,2,DL,315,N671DN,JFK,SJU,199,1598,6,55,2013-08-01T10:00:00Z
2013,8,1,655,700,-5,945,940,5,AA,2083,N505AA,EWR,DFW,190,1372,7,0,2013-08-01T11:00:00Z
2013,8,1,655,655,0,817,815,2,WN,428,N260WN,LGA,MKE,113,738,6,55,2013-08-01T10:00:00Z
2013,8,1,655,700,-5,812,833,-21,UA,544,N475UA,LGA,ORD,107,733,7,0,2013-08-01T11:00:00Z
2013,8,1,655,700,-5,756,809,-13,US,2169,N747UW,LGA,DCA,41,214,7,0,2013-08-01T11:00:00Z
2013,8,1,656,700,-4,829,835,-6,AA,305,N526AA,LGA,ORD,112,733,7,0,2013-08-01T11:00:00Z
2013,8,1,657,705,-8,1002,1015,-13,AA,2279,N3JLAA,LGA,MIA,156,1096,7,5,2013-08-01T11:00:00Z
2013,8,1,657,700,-3,1016,1016,0,DL,269,N717TW,JFK,SFO,344,2586,7,0,2013-08-01T11:00:00Z
2013,8,1,658,700,-2,1015,1006,9,DL,1415,N618DL,JFK,SLC,282,1990,7,0,2013-08-01T11:00:00Z
2013,8,1,658,659,-1,801,820,-19,UA,350,N460UA,EWR,BOS,43,200,6,59,2013-08-01T10:00:00Z
2013,8,1,659,700,-1,850,900,-10,9E,3879,N8733G,EWR,CVG,92,569,7,0,2013-08-01T11:00:00Z
2013,8,1,659,700,-1,933,930,3,DL,1547,N617DL,LGA,ATL,108,762,7,0,2013-08-01T11:00:00Z
2013,8,1,659,700,-1,1010,1004,6,DL,763,N192DN,JFK,LAX,327,2475,7,0,2013-08-01T11:00:00Z
2013,8,1,659,705,-6,806,820,-14,EV,4522,N11199,EWR,BNA,111,748,7,5,2013-08-01T11:00:00Z
2013,8,1,700,700,0,1010,1009,1,DL,1879,N963DL,LGA,FLL,157,1076,7,0,2013-08-01T11:00:00Z
2013,8,1,700,704,-4,1000,1004,-4,UA,1103,N39461,EWR,PDX,340,2434,7,4,2013-08-01T11:00:00Z
2013,8,1,702,644,18,827,810,17,UA,1444,N75428,EWR,ORD,109,719,6,44,2013-08-01T10:00:00Z
2013,8,1,704,705,-1,1100,1058,2,B6,3,N603JB,JFK,SJU,198,1598,7,5,2013-08-01T11:00:00Z
2013,8,1,704,710,-6,910,915,-5,MQ,3547,N725MQ,LGA,XNA,164,1147,7,10,2013-08-01T11:00:00Z
2013,8,1,705,715,-10,949,958,-9,UA,222,N513UA,EWR,SNA,317,2434,7,15,2013-08-01T11:00:00Z
2013,8,1,707,709,-2,953,959,-6,UA,1665,N76269,EWR,LAX,326,2454,7,9,2013-08-01T11:00:00Z
2013,8,1,708,710,-2,948,949,-1,UA,1592,N34222,EWR,MCO,133,937,7,10,2013-08-01T11:00:00Z
2013,8,1,709,700,9,849,835,14,WN,1696,N360SW,EWR,STL,127,872,7,0,2013-08-01T11:00:00Z
2013,8,1,710,715,-5,1006,1010,-4,VX,399,N641VA,JFK,LAX,320,2475,7,15,2013-08-01T11:00:00Z
2013,8,1,710,715,-5,920,935,-15,UA,699,N834UA,EWR,PHX,289,2133,7,15,2013-08-01T11:00:00Z
2013,8,1,711,715,-4,1028,1030,-2,AA,443,N320AA,JFK,MIA,159,1089,7,15,2013-08-01T11:00:00Z
2013,8,1,712,720,-8,909,922,-13,EV,4166,N11189,EWR,GSP,89,594,7,20,2013-08-01T11:00:00Z
2013,8,1,712,646,26,1002,908,54,UA,492,N567UA,EWR,LAS,290,2227,6,46,2013-08-01T10:00:00Z
2013,8,1,713,715,-2,900,911,-11,DL,831,N919DE,LGA,DTW,80,502,7,15,2013-08-01T11:00:00Z
2013,8,1,713,714,-1,842,848,-6,EV,4424,N14203,EWR,RDU,66,416,7,14,2013-08-01T11:00:00Z
2013,8,1,715,720,-5,1010,1025,-15,AS,15,N529AS,EWR,SEA,329,2402,7,20,2013-08-01T11:00:00Z
2013,8,1,715,720,-5,943,959,-16,UA,349,N423UA,LGA,IAH,188,1416,7,20,2013-08-01T11:00:00Z
2013,8,1,716,720,-4,921,930,-9,UA,311,N491UA,EWR,DEN,222,1605,7,20,2013-08-01T11:00:00Z
2013,8,1,721,725,-4,1015,1010,5,AA,1815,N3JJAA,JFK,MCO,136,944,7,25,2013-08-01T11:00:00Z
2013,8,1,722,720,2,917,924,-7,EV,4676,N13989,EWR,GRR,92,605,7,20,2013-08-01T11:00:00Z
2013,8,1,722,730,-8,927,930,-3,EV,5813,N15983,EWR,DTW,92,488,7,30,2013-08-01T11:00:00Z
2013,8,1,723,730,-7,1040,1045,-5,VX,183,N836VA,EWR,SFO,351,2565,7,30,2013-08-01T11:00:00Z
2013,8,1,724,731,-7,903,920,-17,EV,5814,N11551,EWR,CMH,71,463,7,31,2013-08-01T11:00:00Z
2013,8,1,726,730,-4,1016,1025,-9,AA,1757,N3JCAA,JFK,TPA,141,1005,7,30,2013-08-01T11:00:00Z
2013,8,1,728,730,-2,1032,1025,7,AA,33,N332AA,JFK,LAX,316,2475,7,30,2013-08-01T11:00:00Z
2013,8,1,728,730,-2,1034,1033,1,DL,1771,N707TW,JFK,SEA,339,2422,7,30,2013-08-01T11:00:00Z
2013,8,1,729,729,0,1022,1019,3,B6,461,N709JB,LGA,PBI,150,1035,7,29,2013-08-01T11:00:00Z
2013,8,1,733,735,-2,1004,1005,-1,AA,1949,N3JYAA,JFK,LAS,302,2248,7,35,2013-08-01T11:00:00Z
2013,8,1,734,730,4,1027,1010,17,B6,683,N587JB,JFK,MCO,134,944,7,30,2013-08-01T11:00:00Z
2013,8,1,735,735,0,1001,1020,-19,WN,163,N790SW,LGA,HOU,189,1428,7,35,2013-08-01T11:00:00Z
2013,8,1,737,725,12,845,845,0,WN,463,N766SW,EWR,BNA,111,748,7,25,2013-08-01T11:00:00Z
2013,8,1,738,740,-2,1111,1055,16,VX,11,N638VA,JFK,SFO,361,2586,7,40,2013-08-01T11:00:00Z
2013,8,1,739,745,-6,938,1000,-22,9E,3353,N906XJ,JFK,DTW,85,509,7,45,2013-08-01T11:00:00Z
2013,8,1,742,745,-3,957,959,-2,DL,807,N335NB,EWR,ATL,106,746,7,45,2013-08-01T11:00:00Z
2013,8,1,744,745,-1,850,905,-15,WN,3841,N604SW,EWR,MDW,104,711,7,45,2013-08-01T11:00:00Z
2013,8,1,745,743,2,1117,1103,14,UA,1668,N87527,EWR,SFO,356,2565,7,43,2013-08-01T11:00:00Z
2013,8,1,746,755,-9,905,930,-25,AA,309,N4YNAA,LGA,ORD,116,733,7,55,2013-08-01T11:00:00Z
2013,8,1,746,752,-6,1053,1041,12,B6,163,N324JB,JFK,SRQ,161,1041,7,52,2013-08-01T11:00:00Z
2013,8,1,749,749,0,1121,1040,41,B6,1717,N655JB,LGA,TPA,144,1010,7,49,2013-08-01T11:00:00Z
2013,8,1,750,752,-2,1003,953,10,EV,4104,N12145,EWR,CHS,92,628,7,52,2013-08-01T11:00:00Z
2013,8,1,750,755,-5,952,1009,-17,UA,561,N581UA,LGA,DEN,222,1620,7,55,2013-08-01T11:00:00Z
2013,8,1,750,753,-3,941,950,-9,US,1733,N174US,LGA,CLT,90,544,7,53,2013-08-01T11:00:00Z
2013,8,1,752,750,2,1047,1030,17,AA,715,N569AA,LGA,DFW,191,1389,7,50,2013-08-01T11:00:00Z
2013,8,1,752,800,-8,946,938,8,B6,885,N266JB,JFK,RDU,68,427,8,0,2013-08-01T12:00:00Z
2013,8,1,752,755,-3,937,955,-18,MQ,3478,N720MQ,LGA,DTW,79,502,7,55,2013-08-01T11:00:00Z
2013,8,1,753,755,-2,1000,949,11,B6,1273,N298JB,JFK,CHS,97,636,7,55,2013-08-01T11:00:00Z
2013,8,1,753,800,-7,906,909,-3,B6,1491,N304JB,JFK,ACK,42,199,8,0,2013-08-01T12:00:00Z
2013,8,1,753,800,-7,1056,1104,-8,DL,1271,N391DA,JFK,FLL,156,1069,8,0,2013-08-01T12:00:00Z
2013,8,1,753,755,-2,949,929,20,EV,4125,N14558,EWR,GSO,71,445,7,55,2013-08-01T11:00:00Z
2013,8,1,753,745,8,907,915,-8,UA,1253,N54711,EWR,ORD,108,719,7,45,2013-08-01T11:00:00Z
2013,8,1,754,800,-6,937,915,22,US,2171,N750UW,LGA,DCA,59,214,8,0,2013-08-01T12:00:00Z
2013,8,1,755,800,-5,1026,1021,5,B6,677,N229JB,JFK,JAX,116,828,8,0,2013-08-01T12:00:00Z
2013,8,1,755,800,-5,942,940,2,EV,4099,N11193,EWR,STL,132,872,8,0,2013-08-01T12:00:00Z
2013,8,1,756,800,-4,1148,1200,-12,AA,655,N5FPAA,JFK,STT,197,1623,8,0,2013-08-01T12:00:00Z
2013,8,1,756,759,-3,1032,1026,6,DL,2047,N627DL,LGA,ATL,112,762,7,59,2013-08-01T11:00:00Z
2013,8,1,756,802,-6,941,930,11,EV,5463,N608QX,LGA,BNA,123,764,8,2,2013-08-01T12:00:00Z
2013,8,1,756,800,-4,904,923,-19,EV,4498,N13913,EWR,PWM,47,284,8,0,2013-08-01T12:00:00Z
2013,8,1,756,755,1,927,915,12,MQ,3709,N504MQ,EWR,ORD,109,719,7,55,2013-08-01T11:00:00Z
2013,8,1,756,800,-4,859,904,-5,US,2138,N963UW,LGA,BOS,40,184,8,0,2013-08-01T12:00:00Z
2013,8,1,757,805,-8,938,950,-12,9E,3611,N8533D,JFK,PIT,63,340,8,5,2013-08-01T12:00:00Z
2013,8,1,757,752,5,932,913,19,B6,2702,N192JB,JFK,BUF,57,301,7,52,2013-08-01T11:00:00Z
2013,8,1,757,800,-3,1115,1104,11,DL,2190,N343NW,JFK,MIA,155,1089,8,0,2013-08-01T12:00:00Z
2013,8,1,757,759,-2,1040,1035,5,UA,1218,N76514,EWR,DFW,184,1372,7,59,2013-08-01T11:00:00Z
2013,8,1,757,759,-2,1120,1100,20,UA,518,N564UA,EWR,LAX,323,2454,7,59,2013-08-01T11:00:00Z
2013,8,1,759,805,-6,1208,1055,73,DL,1109,N329NW,LGA,TPA,139,1010,8,5,2013-08-01T12:00:00Z
2013,8,1,800,742,18,921,857,24,B6,8,N296JB,JFK,PWM,45,273,7,42,2013-08-01T11:00:00Z
2013,8,1,800,800,0,1129,1053,36,B6,901,N523JB,JFK,FLL,160,1069,8,0,2013-08-01T12:00:00Z
2013,8,1,801,800,1,1101,1016,45,DL,2457,N354NB,LGA,MSY,160,1183,8,0,2013-08-01T12:00:00Z
2013,8,1,803,808,-5,1016,1021,-5,EV,4407,N11106,EWR,OMA,160,1134,8,8,2013-08-01T12:00:00Z
2013,8,1,807,800,7,1027,1019,8,9E,3507,N924XJ,JFK,MSY,164,1182,8,0,2013-08-01T12:00:00Z
2013,8,1,808,755,13,1134,1057,37,DL,2395,N968DL,LGA,PBI,149,1035,7,55,2013-08-01T11:00:00Z
2013,8,1,808,815,-7,944,955,-11,EV,4872,N723EV,LGA,RIC,60,292,8,15,2013-08-01T12:00:00Z
2013,8,1,808,815,-7,944,935,9,MQ,3355,N505MQ,LGA,BNA,120,764,8,15,2013-08-01T12:00:00Z
2013,8,1,809,810,-1,1020,1029,-9,DL,27,N3747D,JFK,ATL,103,760,8,10,2013-08-01T12:00:00Z
2013,8,1,809,815,-6,956,930,26,MQ,3370,N807MQ,JFK,DCA,70,213,8,15,2013-08-01T12:00:00Z
2013,8,1,810,755,15,1120,1115,5,AA,59,N323AA,JFK,SFO,340,2586,7,55,2013-08-01T11:00:00Z
2013,8,1,810,804,6,1008,958,10,EV,4691,N14977,EWR,DAY,81,533,8,4,2013-08-01T12:00:00Z
2013,8,1,810,810,0,1110,1020,50,FL,346,N915AT,LGA,ATL,110,762,8,10,2013-08-01T12:00:00Z
2013,8,1,811,814,-3,1005,1008,-3,US,1805,N187US,EWR,CLT,80,529,8,14,2013-08-01T12:00:00Z
2013,8,1,813,815,-2,1048,1033,15,DL,914,N373NW,LGA,DEN,229,1620,8,15,2013-08-01T12:00:00Z
2013,8,1,814,815,-1,1100,1110,-10,DL,1167,N309DE,JFK,TPA,136,1005,8,15,2013-08-01T12:00:00Z
2013,8,1,814,800,14,1045,1005,40,DL,2119,N909DE,LGA,MSP,145,1020,8,0,2013-08-01T12:00:00Z
2013,8,1,815,820,-5,1045,1042,3,9E,4105,N832AY,JFK,CHS,95,636,8,20,2013-08-01T12:00:00Z
2013,8,1,815,820,-5,1027,1026,1,EV,4380,N11150,EWR,MSP,145,1008,8,20,2013-08-01T12:00:00Z
2013,8,1,816,820,-4,1044,1043,1,EV,4998,N716EV,LGA,MCI,151,1107,8,20,2013-08-01T12:00:00Z
2013,8,1,818,821,-3,926,938,-12,UA,1199,N17730,EWR,BOS,40,200,8,21,2013-08-01T12:00:00Z
2013,8,1,819,825,-6,1134,1105,29,AA,719,N3FDAA,LGA,DFW,189,1389,8,25,2013-08-01T12:00:00Z
2013,8,1,820,815,5,1012,1030,-18,9E,3538,N913XJ,JFK,MSP,147,1029,8,15,2013-08-01T12:00:00Z
2013,8,1,820,820,0,1148,1135,13,AA,2267,N3GGAA,LGA,MIA,156,1096,8,20,2013-08-01T12:00:00Z
2013,8,1,821,825,-4,1114,1111,3,DL,1959,N721TW,JFK,MCO,130,944,8,25,2013-08-01T12:00:00Z
2013,8,1,822,825,-3,1031,1010,21,EV,4537,N13970,EWR,MEM,139,946,8,25,2013-08-01T12:00:00Z
2013,8,1,823,829,-6,1015,1028,-13,DL,1157,N320NB,EWR,MSP,140,1008,8,29,2013-08-01T12:00:00Z
2013,8,1,823,825,-2,1110,1104,6,DL,857,N396DA,JFK,SAN,308,2446,8,25,2013-08-01T12:00:00Z
2013,8,1,823,830,-7,1031,1039,-8,EV,4419,N14188,EWR,XNA,152,1131,8,30,2013-08-01T12:00:00Z
2013,8,1,823,830,-7,1102,1032,30,EV,4638,N14568,EWR,CVG,95,569,8,30,2013-08-01T12:00:00Z
2013,8,1,823,829,-6,1006,1004,2,MQ,3363,N848MQ,JFK,RDU,69,427,8,29,2013-08-01T12:00:00Z
2013,8,1,825,830,-5,935,950,-15,AA,1838,N3KTAA,JFK,BOS,38,187,8,30,2013-08-01T12:00:00Z
2013,8,1,825,830,-5,1033,1015,18,MQ,3272,N717MQ,LGA,CLE,68,419,8,30,2013-08-01T12:00:00Z
2013,8,1,825,830,-5,1039,1025,14,MQ,3407,N544MQ,LGA,CMH,72,479,8,30,2013-08-01T12:00:00Z
2013,8,1,825,829,-4,1156,1143,13,UA,397,N502UA,JFK,SFO,355,2586,8,29,2013-08-01T12:00:00Z
2013,8,1,827,824,3,1036,1017,19,US,1831,N157UW,JFK,CLT,88,541,8,24,2013-08-01T12:00:00Z
2013,8,1,828,835,-7,1052,1024,28,EV,4519,N12567,EWR,AVL,91,583,8,35,2013-08-01T12:00:00Z
2013,8,1,829,830,-1,1038,1028,10,EV,4297,N17984,EWR,DTW,80,488,8,30,2013-08-01T12:00:00Z
2013,8,1,833,835,-2,1124,1120,4,B6,1783,N805JB,JFK,MCO,133,944,8,35,2013-08-01T12:00:00Z
2013,8,1,833,836,-3,1134,1137,-3,UA,1058,N14704,LGA,IAH,189,1416,8,36,2013-08-01T12:00:00Z
2013,8,1,834,800,34,1213,1104,69,B6,1511,N648JB,EWR,RSW,159,1068,8,0,2013-08-01T12:00:00Z
